Start_UTC,Latitude,Longitude,GPS_Alt,AOD0501,CO_ppbv,CO2_ppmv,Mid_UTC,Number_Concentration,rBC_massConc,ORG,CDP_LWC
28723.0,0.4296149,6.7785023,347.9,4.2669999999999995,171.29,406.6,28723.0,,,,0.0
28725.0,0.4314436,6.777671099999999,359.6,4.265,173.85,409.73,28725.0,,,,0.0
28726.0,0.4325504,6.7770788,365.3,4.265,173.71,407.5,28726.0,,,,0.0
28727.0,0.4336969,6.776450099999999,371.1,4.228,176.0,409.97,28727.0,,,,0.0
28728.0,0.43479300000000004,6.7758442,376.7,4.228,173.58999999999997,408.45000000000005,28728.0,,,,0.0
28730.0,0.4362817,6.774951,386.0,4.199,174.43,410.91,28731.0,,,,0.0
28731.0,0.437138,6.774408,391.1,4.199,173.06,409.31,28732.0,,,,0.0
28733.0,0.43913800000000003,6.7730747000000004,402.5,4.2139999999999995,173.18,410.55,28734.0,,,,0.0
28734.0,0.4401906,6.7723146,408.7,4.2139999999999995,172.62,408.9,28735.0,,,,0.0
28736.0,0.44243059999999995,6.7705546000000005,422.6,4.202,172.16,406.77,28737.0,,,,0.0
28737.0,0.44313779999999997,6.769899700000001,427.4,4.202,171.78,408.75,28737.0,,,,0.0
28738.0,0.4438178,6.769259700000001,432.0,4.164,172.5,411.62,28738.0,,,,0.0
28739.0,0.44465550000000004,6.7684795,438.6,4.164,171.76,409.02,28739.0,,,,0.0
28741.0,0.44673549999999995,6.7665595000000005,456.6,4.166,173.05,410.22,28741.0,,,,0.0
28742.0,0.44736279999999995,6.7658246,462.7,4.166,173.63,409.18,28742.0,,,,0.0
28743.0,0.4479628,6.7651046,468.5,4.165,172.64,408.63,28743.0,,,,0.0
28744.0,0.4486602,6.7642771999999995,475.2,4.165,173.73,409.0,28744.0,,,,0.0
28746.0,0.4503048,6.7623465,490.7,4.133,172.39,411.57,28746.0,,,,0.0
28747.0,0.4510914000000001,6.7612875,499.2,4.133,171.02,410.53499999999997,28747.0,,,,0.0
28748.0,0.451858,6.7601759999999995,508.0,4.133,172.06,410.78,28749.0,,,,0.0
28749.0,0.452612,6.7590819,516.8,4.133,171.19,409.85,28750.0,,,,0.0
28750.0,0.4529885,6.758517299999999,522.4,4.104,173.34,410.49,28751.0,,,,0.0
28751.0,0.4536739000000001,6.7574100999999995,531.9,4.104,171.57,411.16,28752.0,,,,0.0
28752.0,0.4545804,6.7558993,545.3,4.034,169.33,408.93,28753.0,,,,0.0
28753.0,0.4551059,6.7549671,554.5,4.003,169.37,410.6,28754.0,,,,0.0
28754.0,0.4555572,6.7539856,558.2,0.8059999999999999,170.46,412.5,28755.0,,,,0.0
28755.0,0.4560146,6.753070699999999,566.5,0.603,168.46,412.08,28756.0,,,,0.0
28756.0,0.45647170000000004,6.7521567,571.2,0.598,168.16,408.94,28756.0,,,,0.0
28757.0,0.4569229,6.7511696,576.1,0.597,169.39,411.59,28757.0,,,,0.0
28758.0,0.4572987,6.7502532,585.0,0.597,165.77,411.32,28758.0,,,,0.0
28759.0,0.4577286,6.7492771,590.7,0.595,167.79,413.88,28759.0,,,,0.0
28760.0,0.4581287,6.748271000000001,598.5,0.5920000000000001,168.42,411.57,28760.0,,,,0.0
28761.0,0.45849170000000006,6.7473206999999995,605.2,0.5920000000000001,166.77,410.17,28761.0,,,,0.0
28762.0,0.45897029999999994,6.7459506,612.3,0.59,167.65,409.88,28762.0,,,,0.0
28763.0,0.45952029999999994,6.7442692,623.4,0.65,167.32,406.83,28763.0,,,,0.0
28764.0,0.45986350000000004,6.743267100000001,632.2,0.631,168.04,410.0,28764.0,,,,0.0
28765.0,0.4601343,6.7422742,636.0,0.7,168.88,410.66,28765.0,,,,0.0
28766.0,0.46040879999999995,6.7412678,637.7,0.584,166.035,408.355,28766.0,,,,0.0
28767.0,0.460683,6.7402622999999995,649.4,0.585,164.07,408.28,28768.0,,,,0.0
28768.0,0.4608692,6.739269599999999,659.9,0.591,164.69,408.52,28769.0,,,,0.0
28769.0,0.4611273,6.7381907000000005,663.8,0.5870000000000001,164.27,405.78,28770.0,,,,0.0
28770.0,0.46133240000000003,6.7371716,671.1,0.585,162.36,405.8,28771.0,,,,0.0
28771.0,0.46151440000000005,6.736171000000001,679.6,0.585,163.11,406.4,28772.0,,,,0.0
28772.0,0.4616973,6.7351651,685.7,0.585,163.94,408.17,28773.0,,,,0.0
