Start_UTC,Latitude,Longitude,GPS_Alt,AOD0501,CO_ppbv,CO2_ppmv,Mid_UTC,Number_Concentration,rBC_massConc,ORG,CDP_LWC
28980.0,0.38285779999999997,6.4645745,2294.9,0.518,410.62,431.72,28980.0,,4003.44,,0.0
28981.0,0.3829703,6.4634565,2299.4,0.514,404.70000000000005,426.175,28981.0,,,,0.0
28982.0,0.3830608,6.4623095,2306.2,0.51,403.03,427.86,28983.0,,,,0.0
28983.0,0.38320329999999997,6.4611285999999994,2314.5,0.504,403.04,428.37,28984.0,,,34.17,0.0
28984.0,0.38334309999999994,6.4599834000000005,2320.8,0.504,398.57,428.34,28985.0,,,,0.0
28985.0,0.38346790000000003,6.4588585,2326.2,0.499,397.17,428.21,28986.0,,,,0.0
28986.0,0.38362440000000003,6.4576827,2333.7,0.496,393.53,427.16,28987.0,,,,0.0
28987.0,0.3837468,6.45631,2340.1,0.493,391.13,427.34,28988.0,,,33.3,0.0
28988.0,0.3840059,6.4541239,2348.0,0.489,387.76,428.57,28989.0,,,,0.0
28989.0,0.3840973,6.4529356,2360.3,0.49,386.46,429.64,28990.0,,,,0.0
28990.0,0.3841874,6.451851400000001,2365.5,0.48700000000000004,386.18,428.09,28991.0,,3948.268,,0.0
28991.0,0.3843572,6.450678099999999,2370.2,0.489,383.67,429.91,28991.0,,,,0.0
28992.0,0.38447,6.449559799999999,2376.7,0.49200000000000005,376.4,427.36,28992.0,1285.0,,33.68,0.0
28993.0,0.3846212,6.4484123,2383.4,0.49200000000000005,375.16,430.99,28993.0,1147.0,,,0.0
28994.0,0.38475149999999997,6.4472824,2388.8,0.49,373.95,432.01,28994.0,1112.0,,,0.0
28995.0,0.38484229999999997,6.4461507000000005,2394.8,0.49,368.85,430.46,28995.0,1056.0,,,0.0
28996.0,0.3849656,6.4449734,2402.2,0.48,362.77,428.87,28996.0,982.0,,,0.0
28997.0,0.3851242,6.4438093,2408.0,0.475,358.91,432.08,28997.0,956.0,,30.87,0.0
28998.0,0.3852308,6.442514900000001,2412.0,0.47,352.09,432.32,28998.0,,,,0.0
28999.0,0.38540559999999996,6.4403275,2423.3,0.474,353.14,434.47,28999.0,,,,0.0
29000.0,0.385497,6.4391392,2430.3,0.48,357.49,433.22,29000.0,,3403.1459999999997,,0.0
29001.0,0.3855,6.4380393,2436.9,0.47100000000000003,379.09,432.96,29002.0,,,,0.0
29002.0,0.38557870000000005,6.4368766,2444.3,0.46399999999999997,397.25,429.56,29003.0,,,32.97,0.0
29003.0,0.3856,6.435762,2447.7,0.462,419.77,431.34,29004.0,,,,0.0
29004.0,0.3856,6.4346153,2452.9,0.466,432.73,431.04,29005.0,,,,0.0
29005.0,0.3856,6.4334346,2459.2,0.46799999999999997,443.55,429.93,29006.0,892.0,,,0.0
29006.0,0.3856,6.4322962,2466.7,0.46799999999999997,451.41,430.01,29007.0,869.0,,43.72,0.0
29007.0,0.3856,6.431177,2474.9,0.469,457.97,429.81,29008.0,934.0,,,0.0
29008.0,0.3856,6.4297252,2482.7,0.46799999999999997,467.76,432.39,29009.0,981.0,,,0.0
29009.0,0.3856,6.4277031,2493.1,0.46799999999999997,463.55,429.2,29009.0,981.0,,,0.0
29010.0,0.3855946,6.426535299999999,2500.9,0.467,464.75,431.69,29010.0,1058.0,3725.761,,0.0
29011.0,0.3855032,6.425438400000001,2505.6,0.467,459.98,430.19,29011.0,1209.0,,44.24,0.0
29012.0,0.3855,6.424269799999999,2511.3,0.465,453.72,433.03,29012.0,1161.0,,,0.0
29013.0,0.3855,6.4231622,2518.1,0.46799999999999997,456.13,435.59,29013.0,1159.0,,,0.0
29014.0,0.3854304,6.4220653,2523.2,0.47,454.05,435.83,29014.0,1440.0,,,0.0
29015.0,0.3854,6.420918799999999,2529.4,0.47700000000000004,452.83,435.62,29015.0,1403.0,,,0.0
29016.0,0.3854,6.419789,2537.4,0.478,442.79,434.13,29016.0,1387.0,,43.71,0.0
29017.0,0.3853583,6.4186573,2543.7,0.478,433.45,433.56,29017.0,1468.0,,,0.0
29018.0,0.3853,6.4175116999999995,2548.3,0.467,427.32,434.64,29018.0,,,,0.0
29019.0,0.3852762,6.4164148,2554.9,0.456,417.48,432.68,29019.0,,,,0.0
29020.0,0.385185,6.4151261,2562.6,0.451,413.51,434.42,29021.0,,,,0.0
29021.0,0.3850949,6.4129385999999995,2572.2,0.44299999999999995,413.52,430.16,29022.0,,,36.73,0.0
29022.0,0.3850035,6.4118417,2578.4,0.45,410.54,429.56,29023.0,,,,0.0
29023.0,0.3849121,6.4106569,2585.0,0.457,415.05,429.26,29024.0,,,,0.0
29024.0,0.3849,6.409561599999999,2590.0,0.457,418.88,430.6,29025.0,,,,0.0
29025.0,0.3848307,6.408468599999999,2596.8,0.452,420.2,429.06,29026.0,,,,0.0
29026.0,0.3847401,6.4073815000000005,2602.4,0.447,420.41,430.37,29027.0,,,40.71,0.0
29027.0,0.38464929999999997,6.4062405,2609.3,0.44299999999999995,424.26,429.69,29028.0,,,,0.0
29028.0,0.3846,6.4050943,2615.1,0.44299999999999995,426.24,431.16,29028.0,,,,0.0
29029.0,0.38456690000000004,6.4040032,2618.8,0.44,427.54,429.42,29029.0,,,,0.0
29030.0,0.3844765,6.4029181,2624.0,0.444,425.15,429.73,29030.0,,,38.16,0.0
29031.0,0.38437059999999995,6.401632900000001,2629.0,0.445,414.57,429.83,29031.0,,,,0.0
29032.0,0.3842,6.3994419,2640.7,0.439,407.02,431.23,29032.0,,,,0.0
29033.0,0.3842,6.398345,2645.2,0.42100000000000004,400.67,431.07,29033.0,,,,0.0
29034.0,0.3841123,6.3972481,2650.2,0.418,401.28,432.01,29034.0,,,,0.0
29035.0,0.384022,6.396086,2654.2,0.41700000000000004,401.55,434.08,29035.0,,,37.35,0.0
29036.0,0.38393190000000005,6.394982700000001,2659.5,0.415,402.91,434.11,29036.0,,,,0.0
29037.0,0.3839,6.393910900000001,2663.1,0.409,399.36,433.015,29037.0,,,,0.0
29038.0,0.383851,6.392811900000001,2668.1,0.409,397.67,431.52,29039.0,,,,0.0
29039.0,0.3837587,6.3916636,2673.9,0.40700000000000003,397.81,431.83,29040.0,,,,0.0
29040.0,0.3837,6.3909,2676.4,0.41100000000000003,399.41,432.79,29041.0,,,37.71,0.0
29041.0,0.3836536,6.3900642,2679.6,0.41600000000000004,397.89,428.89,29042.0,,,,0.0
29042.0,0.3834856,6.3871124,2690.6,0.425,400.22,433.23,29043.0,,,,0.0
29043.0,0.3833953,6.3859441,2693.6,0.44299999999999995,399.23,430.25,29044.0,,,,0.0
29044.0,0.38330390000000003,6.3848472,2695.9,0.451,392.65,429.16,29045.0,,,,0.0
29045.0,0.3833,6.383765400000001,2702.0,0.442,390.01,431.13,29046.0,,,34.43,0.0
29046.0,0.38322259999999997,6.3825935,2704.9,0.43200000000000005,381.64,431.21,29046.0,,,,0.0
29073.0,0.3836,6.3494947999999996,2807.7,0.414,440.14,439.57,29073.0,1583.0,,42.39,0.0
29074.0,0.3836226,6.3480356,2813.6,0.392,446.945,439.68,29074.0,1666.0,,,0.0
29075.0,0.3837,6.3459208,2814.1,0.38,453.16,439.85,29076.0,1643.0,,,0.0
29076.0,0.3837,6.3447489,2817.0,0.384,446.86,437.71,29077.0,1581.0,,,0.0
29077.0,0.3837,6.3435606,2818.7,0.387,451.25,436.73,29078.0,1625.0,,,0.0
29078.0,0.3837855,6.3424741,2819.3,0.397,451.72,437.63,29079.0,,,42.03,0.0
29079.0,0.3838,6.341303,2821.0,0.40700000000000003,453.17,436.44,29080.0,,,,0.0
29080.0,0.3838,6.340114700000001,2821.5,0.41600000000000004,456.11,434.75,29081.0,,,,0.0
29081.0,0.3838587,6.3389369,2824.6,0.413,463.06,435.61,29082.0,,,,0.0
29082.0,0.3839,6.3377559,2827.3,0.413,471.48,438.04,29082.0,,,,0.0
29083.0,0.383941,6.3366086,2829.1,0.40700000000000003,471.34,432.88,29083.0,,,46.76,0.0
29084.0,0.384,6.3354854000000005,2832.1,0.396,476.22,433.34,29084.0,,,,0.0
29085.0,0.3840446,6.334020099999999,2836.6,0.392,477.55,435.2,29085.0,,,,0.0
29086.0,0.3842,6.3318218,2841.4,0.392,465.72,435.23,29086.0,,,,0.0
29087.0,0.384205,6.3306344,2841.7,0.39899999999999997,447.96,432.93,29087.0,,,,0.0
29088.0,0.38429509999999995,6.3294632,2847.4,0.40700000000000003,437.6,432.31,29088.0,,,44.52,0.0
29089.0,0.38438649999999996,6.3282759,2847.5,0.41200000000000003,432.17,434.77,29089.0,,,,0.0
29090.0,0.3844768,6.3271013,2848.8,0.426,432.05,434.49,29090.0,,,,0.0
29091.0,0.3845,6.3259171,2853.8,0.426,433.71,432.93,29091.0,,,,0.0
29092.0,0.3845585,6.324739900000001,2856.9,0.42100000000000004,437.245,431.31500000000005,29092.0,,,42.18,0.0
29093.0,0.38464929999999997,6.3235595,2859.5,0.42100000000000004,433.08,433.37,29094.0,,,,0.0
29094.0,0.3847407,6.3223712,2863.6,0.44799999999999995,425.33,432.23,29095.0,,,,0.0
29095.0,0.3848316,6.3211889,2867.7,0.488,424.7,433.85,29096.0,,,,0.0
29096.0,0.384922,6.319727200000001,2871.6,0.49,421.68,430.94,29097.0,,,,0.0
29097.0,0.3850133,6.3175277,2878.2,0.502,416.46,431.05,29098.0,,,40.78,0.0
29098.0,0.3851035,6.316354799999999,2883.9,0.491,407.63,430.0,29099.0,,,,0.0
29099.0,0.3851949,6.3151665,2888.6,0.47100000000000003,395.67,429.93,29100.0,,,,0.0
29100.0,0.38528629999999997,6.3139782,2893.1,0.46799999999999997,386.19,430.35,29101.0,,,,0.0
29101.0,0.38537659999999996,6.3128044999999995,2898.9,0.45799999999999996,378.68,429.04,29101.0,,,,0.0
29102.0,0.38546759999999997,6.311620700000001,2904.6,0.452,370.98,427.53,29102.0,,,33.88,0.0
29103.0,0.3855582,6.3104434000000005,2908.5,0.452,375.28,430.46,29103.0,,,,0.0
29104.0,0.38564899999999996,6.309263099999999,2913.8,0.452,371.53,430.26,29104.0,,,,0.0
29105.0,0.3857,6.3080748,2920.1,0.446,375.73,435.77,29105.0,,,,0.0
29106.0,0.38573140000000006,6.3068921,2924.7,0.426,372.79,431.82,29106.0,,,,0.0
29107.0,0.3858437,6.305432,2929.5,0.415,373.11,431.41,29107.0,,,33.87,0.0
29108.0,0.3860131,6.303230200000001,2937.2,0.423,374.11,430.49,29108.0,,,,0.0
29109.0,0.38610320000000004,6.302061599999999,2942.2,0.41600000000000004,375.1,433.07,29109.0,,,,0.0
29110.0,0.3861946,6.300964700000001,2950.3,0.402,373.1,431.87,29110.0,,,,0.0
29111.0,0.386286,6.2997818,2953.4,0.396,370.2,429.84,29112.0,1288.0,,,0.0
29112.0,0.3863764,6.2986071,2958.0,0.397,371.56,431.2,29113.0,1196.0,,35.45,0.0
29113.0,0.3864675,6.297423,2962.6,0.39399999999999996,371.95,433.18,29114.0,1133.0,,,0.0
29114.0,0.386558,6.2962457999999994,2967.9,0.396,369.57,429.55,29115.0,990.0,,,0.0
29115.0,0.3866,6.2950654,2973.0,0.396,370.42,428.49,29116.0,914.0,,,0.0
29116.0,0.3866402,6.2938771,2978.2,0.396,372.32,430.09,29117.0,813.0,,33.76,0.0
29117.0,0.3867312,6.2926948,2983.6,0.39399999999999996,370.05,428.89,29118.0,,,,0.0
29118.0,0.3868216,6.2915196,2987.5,0.39899999999999997,367.82,429.09,29119.0,,,,0.0
29119.0,0.38691279999999995,6.2901671,2991.6,0.39899999999999997,372.74,429.99,29119.0,,,,0.0
29120.0,0.38700300000000004,6.2878608,2999.8,0.396,368.76,429.81,29120.0,,,,0.0
29121.0,0.38709440000000006,6.2866725,3006.4,0.39799999999999996,363.74,429.58,29121.0,,,34.71,0.0
29122.0,0.38718579999999997,6.28557,3010.5,0.392,361.58,428.96,29122.0,,,,0.0
29123.0,0.3872,6.2844104000000005,3013.7,0.387,358.04,431.65,29123.0,,,,0.0
29124.0,0.3872672,6.2832266,3017.3,0.385,353.28,431.41,29124.0,,,,0.0
29125.0,0.3873577,6.2820493,3018.9,0.387,351.98,430.68,29125.0,720.0,,,0.0
29126.0,0.3874,6.280869,3021.0,0.387,350.42,430.57,29126.0,838.0,,30.55,0.0
29127.0,0.38743990000000006,6.2796807,3024.1,0.39,345.73,428.52,29127.0,864.0,,,0.0
29128.0,0.3875,6.2784979000000005,3027.4,0.392,344.155,428.12,29128.0,949.0,,,0.0
29129.0,0.3875214,6.277043900000001,3032.0,0.391,341.15,427.99,29130.0,1195.0,,,0.0
29130.0,0.3876126,6.274836,3034.9,0.39,340.39,428.24,29131.0,1196.0,,,0.0
29131.0,0.3877,6.2736644,3036.8,0.391,339.52,431.4,29132.0,1346.0,,30.65,0.0
29132.0,0.3877,6.2724760999999996,3038.7,0.385,338.69,431.48,29133.0,1348.0,,,0.0
29133.0,0.3877,6.2712878,3043.0,0.389,339.57,433.48,29134.0,1330.0,,,0.0
29134.0,0.3877,6.270038,3041.0,0.397,337.96,432.45,29135.0,1339.0,,,0.0
29135.0,0.3877,6.2688302,3043.7,0.402,338.85,432.87,29136.0,1310.0,,,0.0
29136.0,0.3877,6.2676419,3045.6,0.402,337.16,431.32,29137.0,1313.0,,30.97,0.0
29137.0,0.3877,6.2664623,3047.7,0.402,339.19,432.74,29137.0,1313.0,,,0.0
29138.0,0.3877,6.2652830999999995,3049.5,0.39799999999999996,338.87,431.07,29138.0,1317.0,,,0.0
29139.0,0.3876693,6.264100599999999,3050.2,0.39799999999999996,341.06,433.23,29139.0,,,,0.0
29140.0,0.3876,6.2626299,3053.4,0.396,342.82,431.14,29140.0,,,29.69,0.0
29141.0,0.3876,6.2603372,3054.5,0.396,340.53,431.94,29141.0,,,,0.0
29142.0,0.3875961,6.2591496,3057.2,0.39899999999999997,340.62,430.62,29142.0,,,,0.0
29143.0,0.387506,6.2579785,3058.6,0.39799999999999996,340.85,430.67,29143.0,,,,0.0
29144.0,0.3875,6.256705999999999,3060.2,0.397,344.9,433.02,29144.0,,,,0.0
29145.0,0.3874243,6.2555165,3060.5,0.39799999999999996,340.95,430.22,29145.0,,,30.47,0.0
29146.0,0.3874,6.254332499999999,3062.1,0.395,345.255,431.16999999999996,29146.0,,,,0.0
29147.0,0.38734270000000004,6.2531551,3062.9,0.387,346.79,428.52,29148.0,,,,0.0
29148.0,0.3873,6.2519269,3064.1,0.387,342.96,428.66,29149.0,,,,0.0
29149.0,0.3872605,6.2506867,3066.9,0.384,345.28,428.98,29150.0,,,,0.0
29150.0,0.3872,6.2494737,3069.9,0.389,343.95,429.43,29151.0,,,29.96,0.0
29151.0,0.3871792,6.2479581,3072.0,0.397,342.71,429.75,29152.0,,,,0.0
29152.0,0.38708790000000004,6.2457308,3075.2,0.39399999999999996,343.43,429.44,29153.0,,,,0.0
29153.0,0.38699770000000006,6.2444703,3074.0,0.392,347.03,429.28,29154.0,,,,0.0
29154.0,0.38690630000000004,6.243282,3075.9,0.39,345.72,428.99,29155.0,,,,0.0
29155.0,0.3869,6.242008599999999,3078.6,0.386,343.47,428.88,29155.0,,,30.07,0.0
29156.0,0.38682459999999996,6.2408197,3080.2,0.381,344.3,430.29,29156.0,,,,0.0
29157.0,0.3867335,6.2395697,3083.9,0.37799999999999995,348.69,431.02,29157.0,,,,0.0
29158.0,0.3867,6.2383478,3086.4,0.384,350.42,429.86,29158.0,,,,0.0
29159.0,0.38665140000000003,6.237120200000001,3087.8,0.384,350.52,429.73,29159.0,,,32.09,0.0
29160.0,0.3865608,6.2358902,3089.5,0.377,351.1,431.04,29160.0,,,,0.0
29161.0,0.3865,6.234677099999999,3091.6,0.376,349.13,427.93,29161.0,,,,0.0
29162.0,0.3864587,6.2331422,3093.7,0.368,350.49,428.22,29162.0,,,,0.0
29163.0,0.3863,6.230845400000001,3096.0,0.365,354.06,429.5,29163.0,,,,0.0
29164.0,0.386298,6.2296718,3097.5,0.36200000000000004,357.12,431.05499999999995,29164.0,,,32.54,0.0
29165.0,0.38620659999999996,6.2283921,3101.9,0.358,359.51,431.57,29166.0,,,,0.0
29166.0,0.3861152,6.2271124,3103.0,0.355,361.07,430.65,29167.0,,,,0.0
29167.0,0.3860248,6.2259224,3106.8,0.35700000000000004,361.21,430.32,29168.0,,,,0.0
29168.0,0.386,6.2246731,3108.9,0.359,358.11,428.33,29169.0,,,,0.0
29169.0,0.3859424,6.2234514,3109.4,0.359,358.75,429.09,29170.0,,,31.13,0.0
29170.0,0.3858517,6.222223400000001,3113.5,0.359,361.12,430.78,29171.0,,,,0.0
29171.0,0.3858,6.2209536,3117.4,0.358,362.37,429.41,29172.0,1406.0,,,0.0
29172.0,0.38577,6.21971,3117.6,0.366,362.09,433.04,29173.0,1249.0,,,0.0
29173.0,0.38567959999999996,6.2182293,3120.2,0.375,363.9,437.11,29173.0,1249.0,,,0.0
29174.0,0.3855882,6.2158349,3124.1,0.379,367.19,439.38,29174.0,1101.0,,32.18,0.0
29175.0,0.3854968,6.2145589999999995,3128.2,0.38299999999999995,366.0,435.09,29175.0,1112.0,,,0.0
29176.0,0.3854067,6.2133867,3130.7,0.38799999999999996,365.33,431.69,29176.0,987.0,,,0.0
29177.0,0.38531540000000003,6.212115,3130.4,0.387,363.23,434.55,29177.0,928.0,,,0.0
29178.0,0.3853,6.2108506,3135.1,0.391,355.89,428.98,29178.0,,,32.87,0.0
29179.0,0.385234,6.209642,3138.1,0.39399999999999996,355.02,429.86,29179.0,,,,0.0
29180.0,0.3851434,6.2084079,3134.2,0.395,355.19,431.63,29180.0,,,,0.0
29181.0,0.3851,6.2071371,3130.6,0.395,360.53,433.985,29181.0,,,,0.0
29182.0,0.3850612,6.2058574,3126.5,0.386,364.15,431.63,29183.0,,,,0.0
29183.0,0.38497020000000004,6.204583400000001,3117.8,0.384,367.24,430.13,29184.0,,,32.49,0.0
29184.0,0.3848798,6.203034400000001,3111.0,0.385,370.07,428.7,29185.0,,,,0.0
29185.0,0.3847886,6.2006398,3103.7,0.379,370.79,430.09,29186.0,759.0,,,0.0
29186.0,0.38469840000000005,6.1993767,3098.0,0.377,370.09,430.26,29187.0,912.0,,,0.0
29187.0,0.38460700000000003,6.1980056,3096.6,0.37799999999999995,370.23,435.93,29188.0,885.0,,,0.0
29188.0,0.3845156,6.196718799999999,3095.4,0.395,367.28,434.61,29189.0,908.0,,32.83,0.0
29189.0,0.3845,6.1954544,3097.1,0.41100000000000003,366.07,433.19,29190.0,1194.0,,,0.0
29190.0,0.3844343,6.194179900000001,3095.1,0.419,367.32,431.82,29190.0,1194.0,,,0.0
29191.0,0.38434359999999995,6.1928545999999995,3093.0,0.41700000000000004,367.78,430.59,29191.0,1267.0,,,0.0
29192.0,0.3842528,6.191539700000001,3091.9,0.41700000000000004,368.59,435.22,29192.0,1185.0,,,0.0
29193.0,0.3841614,6.190259999999999,3091.2,0.40700000000000003,369.38,434.69,29193.0,1248.0,,35.52,0.0
