Start_UTC,Latitude,Longitude,GPS_Alt,AOD0501,CO_ppbv,CO2_ppmv,Mid_UTC,Number_Concentration,rBC_massConc,ORG,CDP_LWC
37312.0,-5.3103326,5.1146023000000005,2856.0,0.092,207.47,427.66,37312.0,,,,0.0
37313.0,-5.3106229,5.1135082,2849.0,0.091,204.14,424.78,37313.0,,,,0.0
37314.0,-5.3111600999999995,5.1116227,2841.6,0.091,205.08,426.56,37314.0,,,,0.0
37315.0,-5.3116254000000005,5.1101237,2834.8,0.091,205.8,426.39,37315.0,,,6.27,0.0
37316.0,-5.311988700000001,5.1090812,2829.9,0.091,208.56,426.29,37316.0,,,,0.0
37317.0,-5.312393,5.1080366999999995,2825.5,0.092,205.32,423.1,37317.0,,,,0.0
37318.0,-5.312818599999999,5.1069443,2820.4,0.094,204.55,425.87,37318.0,,,,0.0
37319.0,-5.3131801,5.105879799999999,2816.6,0.094,204.53,428.37,37319.0,,,5.67,0.0
37320.0,-5.3135564,5.1048647,2811.0,0.095,204.3,426.83000000000004,37320.0,,1210.766,,0.0
37321.0,-5.3140073,5.103783900000001,2806.9,0.09300000000000001,204.84,425.77,37322.0,,,,0.0
37322.0,-5.3144644,5.102778400000001,2803.8,0.094,205.3,427.32,37323.0,,,,0.0
37323.0,-5.3149157,5.1017023,2799.2,0.095,203.91,425.48,37324.0,,,,0.0
37324.0,-5.315371599999999,5.1006825,2793.2,0.096,205.24,424.56,37325.0,,,6.37,0.0
37325.0,-5.3161572,5.098954099999999,2784.7,0.095,203.08,427.48,37326.0,,,,0.0
37326.0,-5.3167818,5.0975801,2779.6,0.095,207.22,425.52,37327.0,,,,0.0
37327.0,-5.3172358,5.096533999999999,2775.1,0.095,204.67,423.59,37328.0,,,,0.0
37328.0,-5.3177283,5.095481400000001,2769.8,0.096,205.1,426.55,37329.0,,,,0.0
37329.0,-5.3182431,5.0945139,2765.8,0.096,205.98,427.12,37329.0,,,4.52,0.0
37330.0,-5.318720099999999,5.0935798,2761.9,0.096,207.51,426.1,37330.0,,1249.178,,0.0
37331.0,-5.3192676,5.092576,2756.5,0.09699999999999999,203.33,424.86,37331.0,,,,0.0
37332.0,-5.3198088,5.091583900000001,2750.7,0.09699999999999999,209.12,428.69,37332.0,,,,0.0
37333.0,-5.3203572,5.090578400000001,2745.7,0.098,204.91,427.85,37333.0,,,,0.0
37334.0,-5.3208988,5.0896685999999995,2742.3,0.099,208.93,430.23,37334.0,,,5.97,0.0
37335.0,-5.3214459000000005,5.0886825,2737.1,0.1,200.33,427.28,37335.0,,,,0.0
37336.0,-5.3223887,5.087019799999999,2728.2,0.10099999999999999,199.89,437.27,37336.0,,,,0.0
37337.0,-5.3231945,5.0857364,2722.2,0.10099999999999999,196.81,425.68,37337.0,,,,0.0
37338.0,-5.323830200000001,5.0848283,2717.9,0.10099999999999999,184.63,427.08,37338.0,,,,0.0
37339.0,-5.3244664,5.0839195,2712.8,0.10099999999999999,173.72,425.95,37340.0,,,4.62,0.0
37340.0,-5.3251003,5.0830139,2707.2,0.102,180.31,426.24,37341.0,,1171.92,,0.0
37341.0,-5.3257401,5.0821198,2701.3,0.10099999999999999,178.12,426.27,37342.0,,,,0.0
37342.0,-5.3263902000000005,5.081298599999999,2698.9,0.10099999999999999,175.47,423.77,37343.0,,,,0.0
37343.0,-5.3271117,5.080485400000001,2693.4,0.10099999999999999,173.23,426.82,37344.0,,,5.85,0.0
37344.0,-5.327843,5.0795713,2688.1,0.10099999999999999,174.09,426.02,37345.0,,,,0.0
37345.0,-5.3285651,5.0788349,2683.9,0.10099999999999999,178.08,425.75,37346.0,,,,0.0
37346.0,-5.3292945,5.078031200000001,2678.8,0.102,173.43,426.03,37347.0,,,,0.0
37347.0,-5.3306022,5.0766978,2671.0,0.10300000000000001,178.11,425.3,37347.0,,,,0.0
37348.0,-5.3316460999999995,5.0757097,2663.4,0.102,178.09,423.86,37348.0,109.0,,5.72,0.0
37349.0,-5.3324245,5.0750227,2657.3,0.102,175.86,423.93,37349.0,110.0,,,0.0
37350.0,-5.3332805,5.074333599999999,2652.2,0.10300000000000001,177.89,422.75,37350.0,,1026.623,,0.0
37351.0,-5.3341575,5.073671099999999,2647.9,0.105,174.49,422.33,37351.0,,,,0.0
37352.0,-5.3349777000000005,5.0729618,2643.8,1.6369999999999998,178.63,423.66,37352.0,106.0,,,0.0
37353.0,-5.3358004999999995,5.072339700000001,2638.5,6.2170000000000005,178.26,422.12,37353.0,105.0,,7.08,0.0
37354.0,-5.3367132,5.0717898,2634.0,6.807,183.18,424.13,37354.0,127.0,,,0.0
37355.0,-5.3375358,5.0711499,2629.8,0.115,182.5,424.01,37355.0,132.0,,,0.0
37356.0,-5.3384314,5.070518,2625.5,0.11199999999999999,186.2,422.635,37356.0,129.0,,,0.0
37357.0,-5.339268799999999,5.0698798,2619.7,0.14,193.81,424.44,37358.0,171.0,,,0.0
37358.0,-5.3407487,5.0688455999999995,2612.5,0.13699999999999998,200.3,425.9,37359.0,134.0,,8.54,0.0
37359.0,-5.3419072,5.0680055,2605.6,0.135,200.63,424.15,37360.0,158.0,,,0.0
37360.0,-5.3427717,5.0673698,2601.2,0.135,203.44,430.04,37361.0,177.0,1237.157,,0.0
37361.0,-5.3436425000000005,5.066733599999999,2596.9,0.133,204.19,428.65,37362.0,150.0,,,0.0
37362.0,-5.3444861,5.0660997000000005,2590.6,0.132,202.39,429.14,37363.0,185.0,,8.07,0.0
37363.0,-5.3453802,5.0654599000000005,2586.2,0.11699999999999999,207.43,431.58,37364.0,157.0,,,0.0
37364.0,-5.3462127,5.0648324,2581.9,0.11,208.44,433.61,37365.0,163.0,,,0.0
37365.0,-5.347113200000001,5.0642898,2578.5,0.111,207.78,431.53,37365.0,163.0,,,0.0
37366.0,-5.3479358,5.063649900000001,2571.2,0.11199999999999999,207.28,430.91,37366.0,165.0,,,0.0
37367.0,-5.348831400000001,5.0630180000000005,2566.9,0.114,212.02,429.5,37367.0,185.0,,8.14,0.0
37368.0,-5.3496688,5.0623797999999995,2564.3,0.114,207.37,426.67,37368.0,176.0,,,0.0
37369.0,-5.3511318,5.0613572,2554.8,0.114,215.0,430.48,37369.0,167.0,,,0.0
37370.0,-5.352301799999999,5.0605097,2548.1,0.114,210.31,424.33,37370.0,174.0,1495.973,,0.0
37371.0,-5.353171700000001,5.0598697999999995,2543.6,0.114,212.16,425.54,37371.0,196.0,,,0.0
37372.0,-5.3540425,5.0592336,2538.0,0.115,213.26,424.98,37372.0,193.0,,8.02,0.0
37373.0,-5.3548861,5.0585997,2533.5,0.11599999999999999,215.94,427.045,37373.0,200.0,,,0.0
37374.0,-5.355780200000001,5.0579799,2530.3,0.11599999999999999,218.74,424.96,37375.0,200.0,,,0.0
37375.0,-5.3566127,5.0574211,2526.4,0.11599999999999999,220.77,423.94,37376.0,177.0,,,0.0
37376.0,-5.3575132000000005,5.0567898,2521.3,0.11800000000000001,223.11,425.65,37377.0,226.0,,,0.0
37377.0,-5.3583358,5.0561499,2517.6,0.12,226.1,423.51,37378.0,253.0,,9.29,0.0
37378.0,-5.3592314000000005,5.055518,2512.8,0.12,224.76,423.03,37379.0,225.0,,,0.0
37379.0,-5.3600688,5.0549541,2508.0,0.11900000000000001,228.04,424.39,37380.0,229.0,,,0.0
37380.0,-5.3615487,5.053879900000001,2499.7,0.121,230.27,425.11,37381.0,244.0,1695.881,,0.0
37381.0,-5.3627636,5.0530055,2493.8,0.122,230.41,424.24,37382.0,218.0,,,0.0
37382.0,-5.3636245,5.052417,2489.5,0.122,231.55,423.88,37382.0,218.0,,9.73,0.0
37383.0,-5.3644805,5.051833599999999,2483.8,0.122,228.63,424.44,37383.0,241.0,,,0.0
37384.0,-5.3653575,5.051199700000001,2478.7,0.122,237.18,425.54,37384.0,239.0,,,0.0
37385.0,-5.3662002,5.050579900000001,2476.3,0.122,235.45,428.8,37385.0,245.0,,,0.0
37386.0,-5.3671014,5.0500210999999995,2471.0,0.122,244.0,426.8,37386.0,252.0,,11.34,0.0
37387.0,-5.3679146,5.0493898,2465.8,0.124,247.45,429.44,37387.0,257.0,,,0.0
37388.0,-5.368828700000001,5.048749900000001,2461.9,0.125,251.86,429.63,37388.0,244.0,,,0.0
37389.0,-5.3696482,5.0482012,2458.5,0.125,250.01,426.1,37389.0,247.0,,,0.0
37390.0,-5.3705431,5.047579799999999,2452.9,0.125,251.63,425.355,37390.0,241.0,2071.5589999999997,,0.0
37391.0,-5.3720487,5.0465456,2444.2,0.126,259.77,425.67,37392.0,228.0,,11.56,0.0
37392.0,-5.3732072,5.0457055,2439.8,0.128,264.28,425.48,37393.0,269.0,,,0.0
37393.0,-5.3740717,5.045069799999999,2436.0,0.128,268.53,428.66,37394.0,247.0,,,0.0
37394.0,-5.3749805,5.044471700000001,2430.9,0.13,262.89,426.87,37395.0,225.0,,,0.0
37395.0,-5.3758574999999995,5.0438997,2427.1,0.129,263.77,426.51,37396.0,262.0,,,0.0
37396.0,-5.3766975,5.0432618,2422.0,0.131,263.2,428.15,37397.0,319.0,,12.03,0.0
37397.0,-5.3775905,5.0426397000000005,2416.8,0.13,267.7,430.51,37398.0,286.0,,,0.0
37398.0,-5.378414599999999,5.0420898,2411.2,0.13,267.04,429.25,37399.0,318.0,,,0.0
37399.0,-5.3793287,5.0414499,2407.6,0.13,267.87,430.6,37399.0,318.0,,,0.0
37400.0,-5.380148200000001,5.0409012,2401.5,0.132,267.92,428.11,37400.0,321.0,2429.194,,0.0
37401.0,-5.381043099999999,5.0402797999999995,2398.7,0.132,269.35,428.67,37401.0,342.0,,11.71,0.0
37402.0,-5.3825487,5.0392456,2391.6,0.133,273.8,427.79,37402.0,310.0,,,0.0
37403.0,-5.3837636,5.0384055,2385.5,0.134,275.76,429.25,37403.0,351.0,,,0.0
37404.0,-5.3846245,5.0378169999999995,2380.5,0.134,282.42,428.22,37404.0,331.0,,,0.0
37405.0,-5.3854805,5.0372335999999995,2375.2,0.136,283.54,428.91,37405.0,375.0,,,0.0
37406.0,-5.3863575,5.036628299999999,2371.0,0.13699999999999998,287.47,431.22,37406.0,356.0,,12.71,0.0
37407.0,-5.3872002,5.036059900000001,2367.8,0.138,283.975,430.885,37407.0,348.0,,,0.0
37408.0,-5.3881127,5.0354211,2364.3,0.138,283.22,431.07,37409.0,346.0,,,0.0
37409.0,-5.389013200000001,5.034791200000001,2361.8,0.141,279.52,430.05,37410.0,334.0,,,0.0
37410.0,-5.3898358,5.0342428,2356.5,0.733,282.87,429.29,37411.0,375.0,2692.4040000000005,12.0,0.0
37411.0,-5.390731400000001,5.033618,2350.0,0.36700000000000005,287.45,427.31,37412.0,387.0,,,0.0
37412.0,-5.391568799999999,5.033054099999999,2344.5,0.142,283.79,428.32,37413.0,366.0,,,0.0
37413.0,-5.3931144,5.0321112999999995,2337.6,0.141,278.32,426.95,37414.0,384.0,,,0.0
37414.0,-5.3943636,5.0313619,2331.0,0.14300000000000002,284.42,431.47,37415.0,381.0,,12.52,0.0
37415.0,-5.3952717,5.030817,2327.3,0.14300000000000002,284.49,430.24,37415.0,381.0,,,0.0
37416.0,-5.3961805,5.0302717,2324.0,0.141,286.46,430.72,37416.0,377.0,,,0.0
37417.0,-5.3970861,5.029756900000001,2317.7,0.198,285.0,429.02,37417.0,347.0,,,0.0
37418.0,-5.3980172,5.029281500000001,2311.9,0.14400000000000002,289.83,427.64,37418.0,346.0,,13.18,0.0
37419.0,-5.3990005,5.0287598,2309.0,0.147,293.04,429.42,37419.0,386.0,,,0.0
37420.0,-5.3999160999999996,5.0283927,2305.1,0.147,295.88,429.7,37420.0,374.0,2701.7740000000003,,0.0
37421.0,-5.400921599999999,5.0279356,2300.1,0.146,296.0,431.35,37421.0,374.0,,,0.0
37493.0,-5.469566400000001,5.0560044,1934.8,0.21600000000000003,328.51,431.95,37494.0,401.0,,,0.0
37494.0,-5.4702003,5.0567575,1929.6,0.218,330.01,432.72,37495.0,369.0,,,0.0
37495.0,-5.4708401,5.0575802,1926.8,0.22,328.93,432.6,37496.0,334.0,,13.85,0.0
37496.0,-5.4714789,5.0583902,1922.2,0.221,318.63,428.61,37497.0,395.0,,,0.0
37497.0,-5.4721101999999995,5.0591132000000005,1918.0,0.222,324.1,430.62,37498.0,297.0,,,0.0
37498.0,-5.4727501,5.0599358,1913.6,0.223,322.43,428.67,37499.0,322.0,,,0.0
37499.0,-5.473298799999999,5.0606651,1907.9,0.223,314.85,426.15,37499.0,322.0,,12.48,0.0
37500.0,-5.4739202,5.061468799999999,1903.4,0.225,308.51,423.9,37500.0,355.0,2945.1479999999997,,0.0
37501.0,-5.475020099999999,5.0628173,1895.4,0.226,312.14,425.11,37501.0,352.0,,,0.0
37502.0,-5.4758945,5.0639072,1890.2,0.23,303.56,423.23,37502.0,335.0,,,0.0
37503.0,-5.476483,5.0646773000000005,1885.3,0.23,304.76,426.2,37503.0,379.0,,9.9,0.0
37504.0,-5.4770664,5.0654425000000005,1880.0,0.23,301.79,426.04,37504.0,322.0,,,0.0
37505.0,-5.4777002999999995,5.0662575,1876.0,0.23399999999999999,300.7,423.24,37505.0,307.0,,,0.0
37506.0,-5.478318499999999,5.067058,1870.1,0.23600000000000002,296.94,423.1,37506.0,313.0,,,0.0
37507.0,-5.478870400000001,5.0677905,1864.0,0.231,292.1,423.32,37507.0,297.0,,,0.0
37508.0,-5.4795102,5.068613200000001,1859.8,0.231,271.15,419.405,37508.0,251.0,,6.72,0.0
37509.0,-5.4801500999999995,5.0694358,1855.9,0.228,257.62,418.56,37510.0,203.0,,,0.0
37510.0,-5.4806988,5.0701651,1852.1,0.231,246.06,416.07,37511.0,218.0,2174.0370000000003,,0.0
37511.0,-5.481320200000001,5.070968799999999,1847.3,0.22899999999999998,236.54,415.64,37512.0,214.0,,,0.0
37512.0,-5.4824077,5.0723022,1838.8,0.23199999999999998,227.13,415.58,37513.0,198.0,,4.66,0.0
37513.0,-5.4832903,5.073346099999999,1831.8,0.235,224.98,415.32,37514.0,207.0,,,0.0
37514.0,-5.4839302000000005,5.0741245,1826.0,0.235,221.98,415.75,37515.0,203.0,,,0.0
37515.0,-5.4845664,5.0749044,1821.2,0.23600000000000002,224.65,415.49,37516.0,233.0,,,0.0
37516.0,-5.4852003,5.075657499999999,1817.8,0.239,227.44,416.77,37516.0,233.0,,5.32,0.0
37517.0,-5.4858401,5.076460099999999,1812.3,0.24,234.47,418.19,37517.0,236.0,,,0.0
37518.0,-5.486478900000001,5.0772014,1808.0,0.244,236.7,418.43,37518.0,296.0,,,0.0
37519.0,-5.4871088,5.078013200000001,1804.6,0.257,245.62,417.13,37519.0,320.0,,,0.0
37520.0,-5.4876572,5.0788358,1794.8,0.308,261.12,419.34,37520.0,322.0,1779.4489999999998,6.89,0.0
37521.0,-5.488282,5.0796482,1792.5,0.34700000000000003,277.7,418.34,37521.0,385.0,,,0.0
37522.0,-5.4888459,5.080468799999999,1787.5,0.307,289.68,418.56,37522.0,372.0,,,0.0
37523.0,-5.4897887,5.081883,1779.4,0.281,294.5,420.22,37523.0,336.0,,,0.0
37524.0,-5.490538099999999,5.0830636,1773.0,0.256,294.96,417.18,37524.0,365.0,,7.46,0.0
37525.0,-5.4910358,5.0839245,1766.6,0.256,297.985,417.30999999999995,37525.0,359.0,,,0.0
37526.0,-5.4915283,5.0847805,1761.6,0.249,305.09,421.1,37527.0,371.0,,,0.0
37527.0,-5.4920431,5.085686099999999,1759.2,0.247,298.64,418.47,37528.0,380.0,,,0.0
37528.0,-5.4924801,5.0866002,1753.7,0.254,302.18,415.58,37529.0,340.0,,,0.0
37529.0,-5.492856400000001,5.0875127,1747.8,0.311,305.88,418.67,37530.0,391.0,,8.12,0.0
37530.0,-5.4933059,5.088414599999999,1744.0,0.251,308.11,418.7,37531.0,321.0,2656.046,,0.0
37531.0,-5.4936715,5.0893287,1739.5,0.251,305.79,416.85,37532.0,340.0,,,0.0
37532.0,-5.4941157,5.0902314,1736.1,0.251,307.57,418.56,37533.0,371.0,,,0.0
37533.0,-5.4944973,5.0912175,1731.0,0.254,304.4,419.58,37533.0,371.0,,7.71,0.0
37534.0,-5.4950601,5.092880200000001,1721.4,0.257,301.63,418.13,37534.0,351.0,,,0.0
37535.0,-5.4955254,5.0941636,1715.4,0.255,310.31,419.61,37535.0,329.0,,,0.0
37536.0,-5.4958887,5.0951188,1711.9,0.255,307.51,420.16,37536.0,326.0,,,0.0
37537.0,-5.4962142,5.0960805,1707.3,0.266,305.04,418.39,37537.0,344.0,,7.51,0.0
37538.0,-5.4964858,5.097014700000001,1701.6,0.301,299.31,417.71,37538.0,353.0,,,0.0
37539.0,-5.4967600999999995,5.098020200000001,1696.0,0.27,305.4,417.48,37539.0,352.0,,,0.0
37540.0,-5.4970338,5.099024,1692.2,0.262,299.91,418.59,37540.0,272.0,2747.095,,0.0
37541.0,-5.4973044,5.1000160999999995,1689.4,0.262,299.6,416.97,37541.0,309.0,,6.72,0.0
37542.0,-5.497578599999999,5.101021599999999,1683.8,0.262,287.34000000000003,417.325,37542.0,284.0,,,0.0
37543.0,-5.4977663,5.1020145,1678.8,0.264,280.18,417.88,37544.0,235.0,,,0.0
37544.0,-5.4980229000000005,5.1030175,1675.7,0.264,275.76,416.26,37545.0,276.0,,,0.0
37545.0,-5.4983593,5.1047263,1667.4,1.633,270.29,415.12,37546.0,234.0,,,0.0
37546.0,-5.4986115,5.1061133000000005,1662.1,0.44299999999999995,265.11,417.62,37547.0,229.0,,5.25,0.0
37547.0,-5.4987472,5.107118799999999,1658.4,0.44299999999999995,256.49,416.78,37548.0,224.0,,,0.0
37548.0,-5.4988760999999995,5.108118599999999,1653.0,0.266,249.97,415.74,37549.0,206.0,,,0.0
37549.0,-5.4990572,5.1091147,1648.4,0.278,243.32,416.09,37550.0,207.0,,,0.0
37550.0,-5.4992395,5.1101171999999995,1644.5,0.289,236.7,415.98,37550.0,207.0,1952.855,4.2,0.0
37551.0,-5.4994100999999995,5.1111106,1637.2,0.309,235.85,418.99,37551.0,201.0,,,0.0
37552.0,-5.4995029,5.1121161,1632.7,0.28600000000000003,226.88,416.01,37552.0,204.0,,,0.0
37553.0,-5.499685700000001,5.1131215999999995,1628.6,0.272,224.27,418.42,37553.0,189.0,,,0.0
37554.0,-5.4997831,5.1141977,1624.4,0.335,218.78,416.46,37554.0,188.0,,4.07,0.0
37555.0,-5.499874299999999,5.1152175,1618.9,1.9169999999999998,217.98,416.53,37555.0,213.0,,,0.0
37556.0,-5.500031400000001,5.1169459,1610.5,0.37,219.02,416.2,37556.0,195.0,,,0.0
37557.0,-5.5001,5.1183762999999995,1603.0,0.263,217.62,415.68,37557.0,216.0,,,0.0
37558.0,-5.5001,5.119418799999999,1598.7,0.263,218.99,416.255,37558.0,167.0,,4.63,0.0
37559.0,-5.5001,5.1204566,1596.2,0.263,222.98,419.91,37560.0,211.0,,,0.0
37560.0,-5.5001,5.1215147000000005,1592.4,0.267,221.86,417.0,37561.0,211.0,1298.195,,0.0
37561.0,-5.5000803,5.1225172,1587.0,0.284,222.33,417.75,37562.0,224.0,,,0.0
37562.0,-5.4999899,5.1235106,1582.1,0.28,223.01,416.36,37563.0,198.0,,,0.0
37563.0,-5.4998971,5.1245176,1575.4,0.273,222.91,415.94,37564.0,170.0,,4.2,0.0
37564.0,-5.4997143,5.1256144,1570.4,0.272,225.27,416.75,37565.0,197.0,,,0.0
37565.0,-5.4995337,5.1266145,1565.2,0.272,222.52,413.76,37566.0,232.0,,,0.0
37566.0,-5.4993514,5.1276175,1562.4,0.273,226.51,414.96,37567.0,171.0,,,0.0
37567.0,-5.4989057,5.129411599999999,1552.6,0.272,222.12,413.82,37567.0,171.0,,4.21,0.0
37568.0,-5.4985309,5.1308199,1545.4,0.27399999999999997,222.15,413.59,37568.0,196.0,,,0.0
37569.0,-5.4982112999999995,5.131771700000001,1540.6,0.27399999999999997,223.45,415.7,37569.0,156.0,,,0.0
37570.0,-5.4978478,5.1327186,1535.4,0.275,223.84,417.53,37570.0,128.0,1333.5870000000002,,0.0
37571.0,-5.4974856,5.1337147000000005,1530.0,0.276,216.33,413.18,37571.0,150.0,,2.98,0.0
37572.0,-5.4970999,5.1347002,1524.2,0.276,211.03,412.71,37572.0,145.0,,,0.0
37573.0,-5.4966436,5.135624,1521.9,0.27699999999999997,202.65,415.83,37573.0,111.0,,,0.0
37574.0,-5.4961912,5.1366146,1516.9,0.27699999999999997,201.91,414.83,37574.0,140.0,,,0.0
37575.0,-5.4956428,5.137528700000001,1510.2,0.27699999999999997,198.32999999999998,412.905,37575.0,160.0,,3.05,0.0
37576.0,-5.4951843,5.138431400000001,1504.9,0.27699999999999997,201.18,412.95,37577.0,205.0,,,0.0
37577.0,-5.4945797999999995,5.1393431,1499.8,0.27699999999999997,212.9,415.49,37578.0,209.0,,,0.0
37578.0,-5.4935456,5.1408487,1492.8,0.276,219.13,412.07,37579.0,195.0,,,0.0
37579.0,-5.4927055000000005,5.1420072,1486.9,0.275,232.04,413.54,37580.0,254.0,,,0.0
37580.0,-5.4920697999999994,5.142824500000001,1482.2,0.275,243.65,415.03,37581.0,261.0,1277.108,4.7,0.0
37581.0,-5.4914336,5.1436425,1476.7,0.276,248.16,412.36,37582.0,270.0,,,0.0
37582.0,-5.4907711,5.1444575,1470.8,0.275,253.88,412.22,37583.0,295.0,,,0.0
37583.0,-5.490042,5.145258,1465.9,0.276,261.41,413.12,37583.0,295.0,,,0.0
37584.0,-5.4893095,5.1459804,1460.1,0.27699999999999997,265.14,412.5,37584.0,222.0,,6.51,0.0
37585.0,-5.4884883,5.1467117,1458.0,0.319,266.71,411.13,37585.0,250.0,,,0.0
37586.0,-5.487757,5.147443,1450.8,0.34,274.16,411.49,37586.0,257.0,,,0.0
37587.0,-5.4869518,5.1481651,1446.9,0.276,273.21,414.54,37587.0,272.0,,,0.0
37588.0,-5.486131200000001,5.1488202,1442.9,0.27899999999999997,274.62,414.31,37588.0,301.0,,6.96,0.0
37589.0,-5.4847827,5.150051599999999,1435.3,0.27899999999999997,281.34,413.05,37589.0,282.0,,,0.0
37590.0,-5.4836928,5.1509945,1428.9,0.281,273.07,409.68,37590.0,235.0,2040.7979999999998,,0.0
37591.0,-5.4828755,5.1516302000000005,1424.0,0.281,273.17,412.47,37591.0,260.0,,,0.0
37592.0,-5.4820575,5.1523044,1420.4,0.317,265.715,414.145,37592.0,250.0,,5.18,0.0
37593.0,-5.4812425000000005,5.1530002999999995,1416.5,0.307,255.92,413.77,37594.0,199.0,,,0.0
37594.0,-5.4804198,5.1536401,1409.7,0.284,247.74,411.43,37595.0,178.0,,,0.0
37595.0,-5.4795986,5.1542902,1405.5,0.28600000000000003,240.57,410.63,37596.0,188.0,,,0.0
37596.0,-5.478786799999999,5.1550101999999995,1401.4,0.287,232.5,412.28,37597.0,166.0,,3.68,0.0
37597.0,-5.4779642,5.1556501,1398.9,0.28600000000000003,226.34,411.41,37598.0,182.0,,,0.0
37598.0,-5.4771518,5.1563650999999995,1393.9,0.28600000000000003,218.98,413.21,37599.0,189.0,,,0.0
37599.0,-5.476331200000001,5.157020200000001,1390.4,0.28800000000000003,217.75,410.97,37600.0,200.0,,,0.0
37600.0,-5.474917,5.1581858,1382.8,0.28800000000000003,215.69,410.11,37600.0,200.0,1660.9379999999999,,0.0
37601.0,-5.4737928,5.1590945,1376.6,0.28800000000000003,212.82,409.11,37601.0,181.0,,2.95,0.0
37602.0,-5.4729754999999995,5.1597773,1371.2,0.28800000000000003,213.18,409.7,37602.0,201.0,,,0.0
37603.0,-5.4721575,5.160466400000001,1366.6,0.28600000000000003,216.98,412.2,37603.0,193.0,,,0.0
37604.0,-5.4713425,5.1611289000000005,1364.5,0.287,215.69,410.84,37604.0,168.0,,,0.0
37605.0,-5.4705223,5.161838200000001,1361.1,0.287,219.97,413.49,37605.0,175.0,,4.91,0.0
37606.0,-5.4697095000000004,5.162480400000001,1356.2,0.289,224.73,413.35,37606.0,218.0,,,0.0
37607.0,-5.4688868,5.1632102,1349.6,0.29,226.13,414.69,37607.0,174.0,,,0.0
37608.0,-5.4680642,5.163850099999999,1346.5,0.294,225.35,415.36,37608.0,197.0,,,0.0
