Start_UTC, Stop_UTC, Mid_UTC, NO3, SO4, NH4, ORG, Chl, mz44, mz57, mz60, HCr, OCr 
27126.8, 27130.8, 27128.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27131.2, 27135.2, 27133.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27136.0, 27140.0, 27138.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27140.7, 27144.7, 27142.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27147.1, 27151.1, 27149.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27151.8, 27155.8, 27153.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27156.6, 27160.6, 27158.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27161.4, 27165.4, 27163.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27166.1, 27170.1, 27168.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27170.9, 27174.9, 27172.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27175.7, 27179.7, 27177.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27180.4, 27184.4, 27182.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27185.2, 27189.2, 27187.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27190.0, 27194.0, 27192.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27194.8, 27198.8, 27196.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27199.5, 27203.5, 27201.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27204.3, 27208.3, 27206.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27209.1, 27213.1, 27211.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27213.8, 27217.8, 27215.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27256.2, 27260.2, 27258.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27261.1, 27265.1, 27263.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27265.9, 27269.9, 27267.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27270.6, 27274.6, 27272.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27276.8, 27280.8, 27278.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27282.2, 27286.2, 27284.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27286.4, 27290.4, 27288.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27290.7, 27294.7, 27292.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27294.9, 27298.9, 27296.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27299.2, 27303.2, 27301.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27303.4, 27307.4, 27305.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27307.6, 27311.6, 27309.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27311.9, 27315.9, 27313.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27316.2, 27320.2, 27318.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27320.4, 27324.4, 27322.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27324.6, 27328.6, 27326.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27328.9, 27332.9, 27330.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27333.1, 27337.1, 27335.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27337.4, 27341.4, 27339.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27341.6, 27345.6, 27343.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27345.9, 27349.9, 27347.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27350.1, 27354.1, 27352.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27354.3, 27358.3, 27356.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27358.6, 27362.6, 27360.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27362.9, 27366.9, 27364.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27367.1, 27371.1, 27369.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27371.3, 27375.3, 27373.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27375.6, 27379.6, 27377.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27379.9, 27383.9, 27381.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27384.1, 27388.1, 27386.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27388.3, 27392.3, 27390.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27392.6, 27396.6, 27394.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27396.8, 27400.8, 27398.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27401.1, 27405.1, 27403.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27405.4, 27409.4, 27407.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27409.6, 27413.6, 27411.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27413.9, 27417.9, 27415.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27418.1, 27422.1, 27420.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27422.4, 27426.4, 27424.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27426.7, 27430.7, 27428.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27430.9, 27434.9, 27432.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27435.2, 27439.2, 27437.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27439.4, 27443.4, 27441.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27443.6, 27447.6, 27445.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27447.9, 27451.9, 27449.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27452.2, 27456.2, 27454.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27456.5, 27460.5, 27458.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27460.7, 27464.7, 27462.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27465.0, 27469.0, 27467.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27469.2, 27473.2, 27471.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27473.5, 27477.5, 27475.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27477.7, 27481.7, 27479.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27482.0, 27486.0, 27484.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27486.2, 27490.2, 27488.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27490.5, 27494.5, 27492.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27494.7, 27498.7, 27496.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27498.9, 27502.9, 27500.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27503.2, 27507.2, 27505.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27507.4, 27511.4, 27509.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27511.7, 27515.7, 27513.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27515.9, 27519.9, 27517.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27520.1, 27524.1, 27522.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27524.4, 27528.4, 27526.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27528.6, 27532.6, 27530.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27532.9, 27536.9, 27534.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27537.1, 27541.1, 27539.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27541.4, 27545.4, 27543.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27545.6, 27549.6, 27547.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27549.8, 27553.8, 27551.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27554.1, 27558.1, 27556.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27558.3, 27562.3, 27560.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27562.6, 27566.6, 27564.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27566.8, 27570.8, 27568.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27571.0, 27575.0, 27573.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27575.3, 27579.3, 27577.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27579.5, 27583.5, 27581.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27583.8, 27587.8, 27585.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27588.1, 27592.1, 27590.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27592.3, 27596.3, 27594.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27596.6, 27600.6, 27598.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27600.8, 27604.8, 27602.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27605.1, 27609.1, 27607.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27609.3, 27613.3, 27611.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27613.5, 27617.5, 27615.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27617.8, 27621.8, 27619.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27622.0, 27626.0, 27624.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27626.3, 27630.3, 27628.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27630.5, 27634.5, 27632.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27634.8, 27638.8, 27636.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27639.0, 27643.0, 27641.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27643.3, 27647.3, 27645.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27647.6, 27651.6, 27649.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27651.8, 27655.8, 27653.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27656.1, 27660.1, 27658.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27660.3, 27664.3, 27662.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27664.6, 27668.6, 27666.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27668.9, 27672.9, 27670.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27673.1, 27677.1, 27675.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27677.3, 27681.3, 27679.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27681.5, 27685.5, 27683.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27685.8, 27689.8, 27687.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27690.1, 27694.1, 27692.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27694.3, 27698.3, 27696.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27698.6, 27702.6, 27700.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27702.8, 27706.8, 27704.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27707.0, 27711.0, 27709.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27711.3, 27715.3, 27713.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27715.6, 27719.6, 27717.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27719.8, 27723.8, 27721.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27724.1, 27728.1, 27726.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27728.3, 27732.3, 27730.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27732.6, 27736.6, 27734.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27736.8, 27740.8, 27738.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27741.1, 27745.1, 27743.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27745.3, 27749.3, 27747.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27749.6, 27753.6, 27751.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27753.8, 27757.8, 27755.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27758.1, 27762.1, 27760.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27762.3, 27766.3, 27764.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27766.6, 27770.6, 27768.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27770.8, 27774.8, 27772.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27775.0, 27779.0, 27777.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27779.3, 27783.3, 27781.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27783.5, 27787.5, 27785.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27787.8, 27791.8, 27789.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27792.1, 27796.1, 27794.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27796.3, 27800.3, 27798.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27800.6, 27804.6, 27802.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27804.8, 27808.8, 27806.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27809.1, 27813.1, 27811.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27813.3, 27817.3, 27815.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27817.5, 27821.5, 27819.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27821.8, 27825.8, 27823.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27826.1, 27830.1, 27828.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27830.3, 27834.3, 27832.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27834.5, 27838.5, 27836.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27838.8, 27842.8, 27840.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27843.1, 27847.1, 27845.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27847.3, 27851.3, 27849.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27851.6, 27855.6, 27853.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27855.8, 27859.8, 27857.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27860.0, 27864.0, 27862.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27864.3, 27868.3, 27866.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27868.6, 27872.6, 27870.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27872.8, 27876.8, 27874.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27877.1, 27881.1, 27879.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27881.3, 27885.3, 27883.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27885.6, 27889.6, 27887.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27889.8, 27893.8, 27891.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27894.1, 27898.1, 27896.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27898.4, 27902.4, 27900.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27902.6, 27906.6, 27904.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27906.8, 27910.8, 27908.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27911.1, 27915.1, 27913.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27915.4, 27919.4, 27917.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27919.7, 27923.7, 27921.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27923.9, 27927.9, 27925.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27928.1, 27932.1, 27930.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27932.4, 27936.4, 27934.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27936.6, 27940.6, 27938.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27940.9, 27944.9, 27942.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27945.1, 27949.1, 27947.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27949.4, 27953.4, 27951.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27953.6, 27957.6, 27955.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27957.9, 27961.9, 27959.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27962.1, 27966.1, 27964.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27966.4, 27970.4, 27968.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27970.6, 27974.6, 27972.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27974.9, 27978.9, 27976.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27979.2, 27983.2, 27981.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27983.4, 27987.4, 27985.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27987.6, 27991.6, 27989.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27991.9, 27995.9, 27993.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
27996.1, 28000.1, 27998.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28000.4, 28004.4, 28002.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28004.6, 28008.6, 28006.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28008.9, 28012.9, 28010.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28013.1, 28017.1, 28015.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28017.3, 28021.3, 28019.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28021.6, 28025.6, 28023.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28025.8, 28029.8, 28027.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28030.2, 28034.2, 28032.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28034.4, 28038.4, 28036.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28038.7, 28042.7, 28040.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28043.1, 28047.1, 28045.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28047.5, 28051.5, 28049.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28051.8, 28055.8, 28053.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28056.1, 28060.1, 28058.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28060.3, 28064.3, 28062.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28064.6, 28068.6, 28066.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28068.8, 28072.8, 28070.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28073.1, 28077.1, 28075.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28077.4, 28081.4, 28079.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28081.6, 28085.6, 28083.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28085.9, 28089.9, 28087.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28090.1, 28094.1, 28092.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28094.4, 28098.4, 28096.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28098.7, 28102.7, 28100.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28102.9, 28106.9, 28104.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28140.8, 28144.8, 28142.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28145.7, 28149.7, 28147.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
