Start_UTC, Stop_UTC, Mid_UTC, NO3, SO4, NH4, ORG, Chl, mz44, mz57, mz60, HCr, OCr 
28913.9, 28917.9, 28915.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28918.6, 28922.6, 28920.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
28923.4, 28927.4, 28925.4,  0.10,  1.17, -9999,  0.64,  0.09,  0.33, -0.14,  0.04, -9999, -9999
28928.2, 28932.2, 28930.2, -0.01,  0.92, -9999, -1.16,  0.03, -0.08, -0.20,  0.01, -9999, -9999
28933.0, 28937.0, 28935.0,  0.03,  1.10, -9999, -0.70,  0.05,  0.29,  0.03, -0.01, -9999, -9999
28937.8, 28941.8, 28939.8, -0.16,  0.75, -9999,  1.14, -0.01,  0.63, -0.04,  0.04, -9999, -9999
28942.6, 28946.6, 28944.6, -0.04,  0.98, -9999,  1.50,  0.07,  0.76,  0.01, -0.00, -9999, -9999
28947.4, 28951.4, 28949.4,  0.08,  0.82, -9999,  1.69,  0.01,  0.53,  0.13,  0.01, -9999, -9999
28952.2, 28956.2, 28954.2,  0.07,  0.58, -9999,  2.21,  0.03,  1.20,  0.05,  0.00, -9999, -9999
28956.9, 28960.9, 28958.9,  0.07,  0.85, -9999,  0.98,  0.01,  0.59, -0.01,  0.02, -9999, -9999
28961.8, 28965.8, 28963.8, -0.03,  0.71, -9999,  0.30,  0.03,  0.31,  0.20, -0.01, -9999, -9999
28966.5, 28970.5, 28968.5, -0.03,  0.96, -9999, -0.10,  0.13,  0.50, -0.15,  0.00, -9999, -9999
28971.3, 28975.3, 28973.3,  0.22,  0.68, -9999,  0.32,  0.06,  0.30,  0.01,  0.01, -9999, -9999
28976.1, 28980.1, 28978.1, -0.03,  0.47, -9999, -0.39,  0.04,  0.26, -0.04,  0.00, -9999, -9999
28980.9, 28984.9, 28982.9,  0.15,  0.51, -9999,  1.43,  0.01,  0.70, -0.07,  0.08, -9999, -9999
28985.7, 28989.7, 28987.7,  0.02,  0.38, -9999,  0.75,  0.04,  0.57,  0.13,  0.02, -9999, -9999
28990.5, 28994.5, 28992.5,  0.18,  0.30, -9999, -0.43, -0.02,  0.22, -0.14,  0.03, -9999, -9999
28995.3, 28999.3, 28997.3,  0.07,  0.33, -9999,  0.65,  0.08,  0.52, -0.13, -0.03, -9999, -9999
29000.1, 29004.1, 29002.1, -0.14,  0.78, -9999,  1.26,  0.01,  0.77,  0.06,  0.08, -9999, -9999
29005.0, 29009.0, 29007.0,  0.03,  0.49, -9999,  1.49, -0.08,  0.55,  0.09, -0.01, -9999, -9999
29009.7, 29013.7, 29011.7,  0.17,  0.55, -9999,  0.46, -0.02,  0.24, -0.14, -0.02, -9999, -9999
29014.5, 29018.5, 29016.5,  0.02,  0.60, -9999,  0.84, -0.02,  0.21, -0.05, -0.02, -9999, -9999
29019.3, 29023.3, 29021.3,  0.12,  0.64, -9999,  1.33,  0.09,  0.48,  0.07,  0.10, -9999, -9999
29024.1, 29028.1, 29026.1, -0.05,  0.40, -9999, -0.87, -0.01, -0.14, -0.03, -0.06, -9999, -9999
29028.9, 29032.9, 29030.9, -0.15,  0.60, -9999,  0.40,  0.06,  0.67, -0.25,  0.05, -9999, -9999
29033.6, 29037.6, 29035.6,  0.16,  0.75, -9999,  0.44,  0.09,  0.59,  0.10,  0.05, -9999, -9999
29038.5, 29042.5, 29040.5,  0.15,  0.74, -9999,  0.89,  0.03,  0.68,  0.07,  0.08, -9999, -9999
29043.2, 29047.2, 29045.2, -0.10,  0.51, -9999,  0.11, -0.10,  0.09,  0.05,  0.08, -9999, -9999
29048.0, 29052.0, 29050.0, -0.02,  0.44, -9999,  0.46,  0.13,  0.45,  0.08,  0.02, -9999, -9999
29052.8, 29056.8, 29054.8, -0.09,  0.21, -9999,  0.81, -0.03,  0.40, -0.02, -0.00, -9999, -9999
29057.6, 29061.6, 29059.6,  0.02,  0.34, -9999,  0.20,  0.06,  0.19,  0.16,  0.10, -9999, -9999
29062.4, 29066.4, 29064.4, -0.01,  0.28, -9999, -0.02,  0.12,  0.28, -0.02,  0.05, -9999, -9999
29067.2, 29071.2, 29069.2,  0.05,  0.37, -9999,  0.88, -0.04,  0.72,  0.05, -0.02, -9999, -9999
29072.0, 29076.0, 29074.0,  0.09,  0.35, -9999,  0.20,  0.05,  0.56, -0.06,  0.02, -9999, -9999
29076.8, 29080.8, 29078.8,  0.00,  0.42, -9999,  1.68,  0.07,  0.51,  0.06, -0.07, -9999, -9999
29081.6, 29085.6, 29083.6,  0.00,  0.31, -9999, -0.07,  0.03,  0.25, -0.02, -0.07, -9999, -9999
29086.3, 29090.3, 29088.3,  0.10,  0.11, -9999,  1.05,  0.11,  0.43,  0.04, -0.06, -9999, -9999
29091.1, 29095.1, 29093.1,  0.21,  0.38, -9999,  0.22,  0.01,  0.25, -0.01,  0.03, -9999, -9999
29095.9, 29099.9, 29097.9,  0.09,  0.61, -9999,  0.48, -0.08,  0.35, -0.07, -0.02, -9999, -9999
29100.8, 29104.8, 29102.8,  0.05,  0.45, -9999,  0.25, -0.08,  0.46,  0.10,  0.00, -9999, -9999
29105.6, 29109.6, 29107.6,  0.07,  0.43, -9999,  0.74, -0.03,  0.14,  0.00, -0.02, -9999, -9999
29110.3, 29114.3, 29112.3,  0.00,  0.57, -9999,  1.79,  0.01,  0.65, -0.03,  0.03, -9999, -9999
29115.1, 29119.1, 29117.1,  0.05,  0.71, -9999,  0.54, -0.10, -0.19, -0.09,  0.03, -9999, -9999
29119.9, 29123.9, 29121.9, -0.06,  0.53, -9999,  0.35, -0.04, -0.03, -0.06,  0.08, -9999, -9999
29124.7, 29128.7, 29126.7,  0.29,  0.40, -9999,  1.81,  0.05,  0.73,  0.12,  0.05, -9999, -9999
29129.5, 29133.5, 29131.5,  0.08,  0.24, -9999,  1.06,  0.03,  0.39, -0.02, -0.04, -9999, -9999
29134.3, 29138.3, 29136.3,  0.12,  0.42, -9999,  0.50,  0.00,  0.54, -0.05, -0.02, -9999, -9999
29139.1, 29143.1, 29141.1,  0.06,  0.71, -9999,  2.18, -0.09,  0.81, -0.09,  0.12, -9999, -9999
29143.8, 29147.8, 29145.8,  0.19,  0.49, -9999,  1.26, -0.00,  0.51, -0.08, -0.03, -9999, -9999
29148.6, 29152.6, 29150.6, -0.09,  0.51, -9999,  1.37, -0.06,  0.73,  0.10,  0.07, -9999, -9999
29153.4, 29157.4, 29155.4,  0.18,  0.75, -9999,  0.67,  0.01,  0.56,  0.06, -0.02, -9999, -9999
29158.2, 29162.2, 29160.2, -0.04,  0.44, -9999,  2.37, -0.03,  0.50,  0.03, -0.04, -9999, -9999
29163.0, 29167.0, 29165.0, -0.01,  0.77, -9999,  0.94,  0.03,  0.38, -0.15,  0.07, -9999, -9999
29167.8, 29171.8, 29169.8,  0.10,  0.45, -9999,  1.53, -0.00,  0.41, -0.05,  0.02, -9999, -9999
29172.6, 29176.6, 29174.6,  0.15,  0.65, -9999,  0.87,  0.02,  0.72, -0.08, -0.01, -9999, -9999
29177.4, 29181.4, 29179.4,  0.12,  0.79, -9999,  1.89,  0.03,  0.92,  0.16, -0.01, -9999, -9999
29182.2, 29186.2, 29184.2,  0.01,  0.76, -9999,  1.83, -0.03,  0.51,  0.11, -0.03, -9999, -9999
29187.0, 29191.0, 29189.0,  0.20,  0.75, -9999,  0.70,  0.02,  0.63, -0.09, -0.03, -9999, -9999
29191.8, 29195.8, 29193.8,  0.14,  0.59, -9999,  0.58,  0.07,  0.44,  0.05, -0.03, -9999, -9999
29196.7, 29200.7, 29198.7,  0.03,  0.84, -9999,  0.79,  0.08,  0.52,  0.13,  0.01, -9999, -9999
29201.4, 29205.4, 29203.4, -0.17,  0.42, -9999,  0.99,  0.03,  0.35, -0.07,  0.02, -9999, -9999
29206.2, 29210.2, 29208.2,  0.13,  0.60, -9999,  2.56, -0.00,  1.05, -0.03,  0.07, -9999, -9999
29211.0, 29215.0, 29213.0, -0.04,  0.46, -9999,  0.37,  0.03,  0.40,  0.00, -0.02, -9999, -9999
29215.8, 29219.8, 29217.8,  0.14,  0.78, -9999,  0.49,  0.01,  0.44,  0.08,  0.00, -9999, -9999
29220.6, 29224.6, 29222.6, -0.05,  0.93, -9999,  1.55, -0.00,  0.76,  0.06,  0.00, -9999, -9999
29225.3, 29229.3, 29227.3, -0.02,  0.94, -9999,  2.03,  0.02,  0.82,  0.03, -0.05, -9999, -9999
29230.2, 29234.2, 29232.2,  0.15,  0.94, -9999,  1.41, -0.07,  0.97, -0.05,  0.00, -9999, -9999
29234.9, 29238.9, 29236.9,  0.10,  0.78, -9999,  2.79, -0.20,  1.17,  0.12,  0.02, -9999, -9999
29239.8, 29243.8, 29241.8,  0.06,  1.07, -9999,  1.71,  0.06,  1.06,  0.07,  0.01, -9999, -9999
29244.5, 29248.5, 29246.5,  0.19,  0.72, -9999, -0.18,  0.04,  0.47, -0.05, -0.01, -9999, -9999
29249.4, 29253.4, 29251.4,  0.09,  0.95, -9999,  4.18,  0.12,  1.49,  0.18, -0.02, -9999, -9999
29254.2, 29258.2, 29256.2,  0.13,  0.92, -9999,  4.24,  0.02,  1.14,  0.03,  0.05, -9999, -9999
29259.0, 29263.0, 29261.0,  0.21,  0.80, -9999,  4.96,  0.11,  1.94,  0.08,  0.05, -9999, -9999
29263.8, 29267.8, 29265.8,  0.12,  0.75, -9999,  3.93,  0.05,  1.54, -0.08,  0.04, -9999, -9999
29268.6, 29272.6, 29270.6,  0.37,  1.14, -9999,  7.28, -0.01,  2.32,  0.16,  0.03, -9999, -9999
29273.4, 29277.4, 29275.4,  0.31,  1.04, -9999,  4.93, -0.02,  1.86,  0.07,  0.01, -9999, -9999
29278.1, 29282.1, 29280.1,  0.40,  1.06, -9999,  3.00, -0.06,  1.57,  0.05,  0.05, -9999, -9999
29283.0, 29287.0, 29285.0,  0.51,  1.14, -9999,  5.80,  0.12,  1.93,  0.09,  0.03, -9999, -9999
29287.8, 29291.8, 29289.8,  0.40,  0.81, -9999,  4.81, -0.02,  1.97,  0.00,  0.03, -9999, -9999
29292.6, 29296.6, 29294.6,  0.50,  1.02, -9999,  5.56, -0.08,  1.69, -0.07,  0.02, -9999, -9999
29297.4, 29301.4, 29299.4,  0.44,  1.10, -9999,  6.31,  0.07,  2.06,  0.15,  0.07, -9999, -9999
29302.2, 29306.2, 29304.2,  0.48,  1.18, -9999,  5.84,  0.10,  2.21, -0.01,  0.07, -9999, -9999
29307.0, 29311.0, 29309.0,  0.56,  1.16, -9999,  5.99,  0.09,  2.14,  0.11, -0.08, -9999, -9999
29311.8, 29315.8, 29313.8,  0.83,  1.09, -9999,  6.18, -0.04,  2.40, -0.05, -0.04, -9999, -9999
29316.6, 29320.6, 29318.6,  0.54,  1.17, -9999,  6.92, -0.00,  2.28, -0.00,  0.01, -9999, -9999
29321.4, 29325.4, 29323.4,  0.58,  1.13, -9999,  5.72,  0.07,  2.12, -0.13, -0.01, -9999, -9999
29326.2, 29330.2, 29328.2,  0.39,  0.86, -9999,  5.02,  0.01,  1.68,  0.06,  0.06, -9999, -9999
29331.0, 29335.0, 29333.0,  0.59,  1.17, -9999,  5.23,  0.07,  1.90,  0.12, -0.00, -9999, -9999
29335.8, 29339.8, 29337.8,  0.51,  1.23, -9999,  5.15,  0.11,  1.86, -0.03, -0.04, -9999, -9999
29340.5, 29344.5, 29342.5,  0.91,  0.96, -9999,  5.93, -0.06,  2.03, -0.07, -0.03, -9999, -9999
29345.3, 29349.3, 29347.3,  0.75,  1.15, -9999,  6.21,  0.04,  2.19,  0.17,  0.05, -9999, -9999
29350.1, 29354.1, 29352.1,  0.66,  1.14, -9999,  7.33,  0.01,  2.29,  0.09,  0.02, -9999, -9999
29354.9, 29358.9, 29356.9,  0.74,  1.17, -9999,  7.93,  0.13,  2.67, -0.02,  0.01, -9999, -9999
29359.7, 29363.7, 29361.7,  0.73,  1.21, -9999,  5.30, -0.01,  2.15,  0.01,  0.06, -9999, -9999
29364.5, 29368.5, 29366.5,  0.75,  1.30, -9999,  7.28, -0.03,  2.48, -0.01,  0.06, -9999, -9999
29369.2, 29373.2, 29371.2,  0.82,  1.43, -9999,  8.52,  0.01,  3.03,  0.18,  0.06, -9999, -9999
29374.0, 29378.0, 29376.0,  0.76,  1.02, -9999,  5.03,  0.01,  2.11,  0.18, -0.02, -9999, -9999
29378.8, 29382.8, 29380.8,  1.04,  1.39, -9999,  7.35,  0.04,  2.35,  0.11,  0.01, -9999, -9999
29383.6, 29387.6, 29385.6,  0.91,  1.37, -9999,  7.31, -0.02,  2.55,  0.04,  0.09, -9999, -9999
29388.3, 29392.3, 29390.3,  0.97,  1.30, -9999,  6.19, -0.02,  2.25, -0.07,  0.06, -9999, -9999
29393.1, 29397.1, 29395.1,  1.05,  1.18, -9999,  7.30, -0.08,  2.75,  0.04,  0.03, -9999, -9999
29398.0, 29402.0, 29400.0,  0.86,  1.24, -9999,  6.64,  0.02,  2.37,  0.02,  0.01, -9999, -9999
29402.8, 29406.8, 29404.8,  0.93,  1.25, -9999,  7.15,  0.04,  2.52,  0.11, -0.01, -9999, -9999
29407.5, 29411.5, 29409.5,  0.93,  1.26, -9999,  7.02,  0.07,  2.72, -0.03,  0.00, -9999, -9999
29412.3, 29416.3, 29414.3,  1.01,  1.26, -9999,  7.11, -0.01,  2.45,  0.06,  0.06, -9999, -9999
29417.2, 29421.2, 29419.2,  1.07,  1.23, -9999,  6.82,  0.03,  2.42,  0.05,  0.04, -9999, -9999
29421.9, 29425.9, 29423.9,  0.89,  1.13, -9999,  5.80, -0.03,  2.04,  0.01, -0.06, -9999, -9999
29426.7, 29430.7, 29428.7,  0.84,  1.37, -9999,  5.90,  0.01,  2.41,  0.03, -0.02, -9999, -9999
29431.5, 29435.5, 29433.5,  0.74,  1.20, -9999,  5.97,  0.03,  2.42, -0.03, -0.03, -9999, -9999
29436.3, 29440.3, 29438.3,  0.98,  1.49, -9999,  6.64,  0.13,  2.34,  0.10,  0.01, -9999, -9999
29441.1, 29445.1, 29443.1,  0.86,  1.36, -9999,  6.19, -0.02,  2.47, -0.04, -0.06, -9999, -9999
29445.9, 29449.9, 29447.9,  0.78,  0.91, -9999,  6.03,  0.03,  2.15,  0.14, -0.03, -9999, -9999
29450.7, 29454.7, 29452.7,  0.83,  1.19, -9999,  5.90, -0.00,  2.13,  0.04, -0.00, -9999, -9999
29455.5, 29459.5, 29457.5,  1.02,  1.08, -9999,  7.07,  0.08,  2.37, -0.10,  0.09, -9999, -9999
29460.2, 29464.2, 29462.2,  1.00,  1.55, -9999,  6.53,  0.03,  2.46,  0.05,  0.06, -9999, -9999
29465.0, 29469.0, 29467.0,  1.02,  1.60, -9999,  7.47,  0.05,  2.58,  0.02,  0.03, -9999, -9999
29469.8, 29473.8, 29471.8,  1.16,  1.38, -9999,  6.85, -0.03,  2.55,  0.05, -0.01, -9999, -9999
29474.6, 29478.6, 29476.6,  0.67,  1.20, -9999,  4.91, -0.01,  2.02, -0.06,  0.03, -9999, -9999
29479.4, 29483.4, 29481.4,  0.59,  0.97, -9999,  3.48, -0.01,  1.33,  0.02,  0.01, -9999, -9999
29484.2, 29488.2, 29486.2,  0.55,  0.76, -9999,  3.95,  0.02,  1.50,  0.02,  0.02, -9999, -9999
29489.0, 29493.0, 29491.0,  0.47,  0.76, -9999,  4.61,  0.05,  1.87,  0.01,  0.02, -9999, -9999
29493.8, 29497.8, 29495.8,  0.51,  0.85, -9999,  3.23,  0.08,  1.14,  0.10,  0.02, -9999, -9999
29498.6, 29502.6, 29500.6,  0.68,  1.09, -9999,  4.85,  0.07,  1.80,  0.05,  0.00, -9999, -9999
29503.4, 29507.4, 29505.4,  0.72,  1.16, -9999,  6.37, -0.11,  2.07,  0.02, -0.02, -9999, -9999
29508.2, 29512.2, 29510.2,  0.87,  1.24, -9999,  4.10,  0.02,  1.85, -0.02,  0.04, -9999, -9999
29513.0, 29517.0, 29515.0,  1.12,  1.26, -9999,  6.62,  0.06,  2.58,  0.07,  0.04, -9999, -9999
29517.8, 29521.8, 29519.8,  0.95,  1.12, -9999,  5.71, -0.10,  2.22, -0.02,  0.04, -9999, -9999
29522.6, 29526.6, 29524.6,  0.99,  1.36, -9999,  6.44,  0.01,  2.21,  0.06,  0.11, -9999, -9999
29527.4, 29531.4, 29529.4,  1.30,  1.77, -9999,  7.78,  0.01,  2.83,  0.10,  0.13, -9999, -9999
29532.2, 29536.2, 29534.2,  1.15,  1.57, -9999,  6.68,  0.10,  2.37, -0.03,  0.02, -9999, -9999
29537.0, 29541.0, 29539.0,  1.46,  1.76, -9999,  7.62, -0.01,  2.71,  0.09,  0.08, -9999, -9999
29541.8, 29545.8, 29543.8,  1.32,  1.67, -9999,  8.25, -0.10,  3.06,  0.04,  0.04, -9999, -9999
29546.6, 29550.6, 29548.6,  1.50,  1.60, -9999,  8.96,  0.03,  3.46,  0.10,  0.05, -9999, -9999
29551.4, 29555.4, 29553.4,  1.57,  1.67, -9999, 10.94,  0.05,  3.51,  0.12,  0.04, -9999, -9999
29556.2, 29560.2, 29558.2,  1.46,  1.61, -9999,  9.32,  0.01,  3.20,  0.16,  0.08, -9999, -9999
29561.0, 29565.0, 29563.0,  1.83,  1.40, -9999, 11.48,  0.05,  4.01,  0.10,  0.02, -9999, -9999
29565.8, 29569.8, 29567.8,  1.55,  1.49, -9999,  9.83,  0.03,  3.39, -0.00,  0.10, -9999, -9999
29570.6, 29574.6, 29572.6,  1.78,  1.67, -9999,  9.90,  0.02,  3.68,  0.17, -0.00, -9999, -9999
29575.4, 29579.4, 29577.4,  1.75,  1.58, -9999,  8.89,  0.08,  3.17, -0.01,  0.04, -9999, -9999
29580.2, 29584.2, 29582.2,  1.98,  2.22, -9999, 10.92,  0.01,  3.52,  0.12,  0.10, -9999, -9999
29585.0, 29589.0, 29587.0,  1.82,  1.95, -9999, 11.60,  0.05,  3.95,  0.05,  0.07, -9999, -9999
29589.8, 29593.8, 29591.8,  1.89,  1.72, -9999, 10.76,  0.05,  3.28,  0.07,  0.07, -9999, -9999
29594.6, 29598.6, 29596.6,  2.02,  1.93, -9999, 11.12,  0.01,  3.88,  0.05,  0.04, -9999, -9999
29599.4, 29603.4, 29601.4,  2.14,  2.12, -9999, 12.39,  0.02,  4.06,  0.20,  0.09, -9999, -9999
29604.2, 29608.2, 29606.2,  2.02,  2.03, -9999, 12.95,  0.07,  4.18,  0.10,  0.03, -9999, -9999
29609.0, 29613.0, 29611.0,  2.32,  2.12, -9999, 10.70,  0.08,  3.61,  0.11,  0.06, -9999, -9999
29613.8, 29617.8, 29615.8,  2.44,  2.06, -9999, 13.45,  0.04,  4.63,  0.16,  0.09, -9999, -9999
29618.6, 29622.6, 29620.6,  2.56,  1.99, -9999, 12.59,  0.03,  4.41,  0.02,  0.07, -9999, -9999
29623.4, 29627.4, 29625.4,  2.69,  2.56, -9999, 14.51,  0.11,  4.60,  0.07,  0.13, -9999, -9999
29628.1, 29632.1, 29630.1,  2.46,  2.10, -9999, 13.80,  0.05,  4.62,  0.10,  0.09, -9999, -9999
29632.9, 29636.9, 29634.9,  2.19,  1.99, -9999, 13.11,  0.02,  4.14,  0.21,  0.08, -9999, -9999
29637.6, 29641.6, 29639.6,  2.51,  2.10, -9999, 14.04,  0.15,  4.78,  0.14,  0.09, -9999, -9999
29642.4, 29646.4, 29644.4,  2.64,  1.81, -9999, 13.23,  0.03,  4.35, -0.05,  0.08, -9999, -9999
29647.2, 29651.2, 29649.2,  2.64,  2.13, -9999, 15.03,  0.12,  5.16,  0.01,  0.06, -9999, -9999
