Start_UTC, Stop_UTC, Mid_UTC, NO3, SO4, NH4, ORG, Chl, mz44, mz57, mz60, HCr, OCr 
37003.8, 37007.8, 37005.8,  0.67,  0.66,  0.38,  2.54, -0.02,  1.20, -0.07,  0.03,  1.22,  0.90
37008.5, 37012.5, 37010.5,  0.64,  0.63,  0.36,  3.07,  0.01,  1.27,  0.07, -0.00,  1.18,  0.88
37013.3, 37017.3, 37015.3,  0.52,  0.65,  0.34,  2.52,  0.02,  1.06, -0.01,  0.05,  1.10,  0.78
37018.1, 37022.1, 37020.1,  0.61,  0.58,  0.34,  3.12, -0.05,  1.13,  0.09, -0.03,  1.14,  0.78
37022.9, 37026.9, 37024.9,  0.45,  0.55,  0.28,  2.59, -0.01,  0.86,  0.01, -0.03,  1.09,  0.68
37027.7, 37031.7, 37029.7,  0.44,  0.53,  0.36,  3.55, -0.02,  1.34,  0.10,  0.02,  1.23,  0.92
37032.4, 37036.4, 37034.4,  0.39,  0.67,  0.38,  2.91, -0.00,  1.12, -0.02,  0.05,  1.16,  0.77
37037.2, 37041.2, 37039.2,  0.52,  0.65,  0.34,  2.25, -0.01,  0.90, -0.04,  0.04,  1.36,  0.69
37042.0, 37046.0, 37044.0,  0.29,  0.55,  0.26,  3.04, -0.04,  1.12,  0.00,  0.00,  1.26,  0.71
37046.8, 37050.8, 37048.8,  0.37,  0.60,  0.18,  1.27,  0.08,  0.73,  0.01,  0.04,  1.15,  0.67
37051.6, 37055.6, 37053.6,  0.42,  0.64,  0.19,  3.09,  0.04,  1.34,  0.01,  0.02,  1.28,  0.96
37056.4, 37060.4, 37058.4,  0.25,  0.48,  0.24,  1.99, -0.02,  0.97, -0.04, -0.04,  1.10,  0.74
37061.1, 37065.1, 37063.1,  0.26,  0.60,  0.24,  2.09, -0.02,  0.72, -0.03, -0.01,  1.21,  0.61
37065.9, 37069.9, 37067.9,  0.28,  0.50,  0.15,  2.04, -0.03,  0.78, -0.03, -0.04,  1.21,  0.65
37070.7, 37074.7, 37072.7,  0.13,  0.27,  0.06,  1.25, -0.06,  0.27,  0.07, -0.03,  1.45,  0.29
37075.4, 37079.4, 37077.4, -0.02,  0.25,  0.13,  1.62,  0.02,  0.45,  0.05, -0.01,  1.41,  0.39
37080.2, 37084.2, 37082.2,  0.16,  0.54,  0.16,  0.57, -0.07,  0.22,  0.04,  0.04,  1.20,  0.19
37085.0, 37089.0, 37087.0,  0.16,  0.34,  0.10,  1.48, -0.02,  0.69, -0.02,  0.05,  1.20,  0.69
37089.8, 37093.8, 37091.8,  0.08,  0.33,  0.15,  1.61,  0.00,  0.57,  0.10,  0.01,  1.24,  0.54
37094.6, 37098.6, 37096.6,  0.13,  0.32,  0.12,  1.21,  0.10,  0.52, -0.02,  0.03,  1.12,  0.64
37099.4, 37103.4, 37101.4,  0.10,  0.36,  0.12,  1.05, -0.01,  0.65,  0.08, -0.01,  1.16,  0.67
37104.2, 37108.2, 37106.2,  0.15,  0.37,  0.16,  0.98, -0.02,  0.59, -0.01, -0.03,  1.29,  0.51
37108.9, 37112.9, 37110.9,  0.13,  0.64,  0.29,  2.55,  0.06,  0.81,  0.01,  0.04,  1.20,  0.72
37113.7, 37117.7, 37115.7,  0.17,  0.40,  0.18,  1.59, -0.01,  0.76,  0.10,  0.03,  1.20,  0.69
37118.5, 37122.5, 37120.5,  0.26,  0.39,  0.14,  1.65, -0.03,  0.64,  0.10,  0.04,  1.22,  0.61
37123.3, 37127.3, 37125.3,  0.46,  0.45,  0.20,  2.97,  0.01,  1.01,  0.11,  0.01,  1.20,  0.63
37128.1, 37132.1, 37130.1,  0.31,  0.46,  0.28,  2.80, -0.05,  0.93, -0.02,  0.02,  1.20,  0.60
37132.8, 37136.8, 37134.8,  0.29,  0.64,  0.23,  2.00, -0.05,  0.94, -0.03, -0.00,  1.12,  0.67
37137.6, 37141.6, 37139.6,  0.37,  0.53,  0.33,  2.25,  0.04,  0.82, -0.04,  0.02,  1.20,  0.67
37142.3, 37146.3, 37144.3,  0.36,  0.50,  0.31,  2.43,  0.03,  0.88,  0.06,  0.07,  1.26,  0.71
37147.1, 37151.1, 37149.1,  0.51,  0.82,  0.32,  4.03,  0.01,  1.29,  0.02,  0.04,  1.13,  0.84
37151.9, 37155.9, 37153.9,  0.45,  0.69,  0.38,  3.85,  0.02,  1.34, -0.07,  0.05,  1.20,  0.73
37156.7, 37160.7, 37158.7,  0.49,  0.71,  0.34,  3.43, -0.02,  1.31,  0.01, -0.00,  1.19,  0.79
37161.5, 37165.5, 37163.5,  0.55,  0.68,  0.40,  3.90, -0.04,  1.40,  0.01, -0.04,  1.15,  0.83
37166.2, 37170.2, 37168.2,  0.45,  0.60,  0.29,  3.32,  0.01,  1.20,  0.15,  0.03,  1.24,  0.81
37171.0, 37175.0, 37173.0,  0.44,  0.68,  0.35,  3.41,  0.10,  1.51,  0.03,  0.01,  1.12,  0.92
37175.8, 37179.8, 37177.8,  0.36,  0.80,  0.27,  2.59, -0.01,  1.04, -0.08, -0.05,  1.36,  0.66
37180.6, 37184.6, 37182.6,  0.35,  0.69,  0.26,  3.60,  0.01,  1.28,  0.02, -0.04,  1.21,  0.64
37185.4, 37189.4, 37187.4,  0.41,  0.75,  0.30,  3.99, -0.00,  1.27,  0.09,  0.04,  1.42,  0.72
37190.1, 37194.1, 37192.1,  0.23,  0.66,  0.30,  3.03, -0.07,  1.17,  0.14,  0.03,  1.21,  0.82
37194.9, 37198.9, 37196.9,  0.35,  0.68,  0.26,  3.76,  0.05,  1.32,  0.05, -0.02,  1.24,  0.63
37199.7, 37203.7, 37201.7,  0.34,  0.53,  0.25,  3.42,  0.06,  1.30, -0.04,  0.01,  1.21,  0.84
37204.5, 37208.5, 37206.5,  0.31,  0.62,  0.20,  2.87, -0.06,  0.90,  0.04,  0.02,  1.39,  0.63
37209.2, 37213.2, 37211.2,  0.55,  0.56,  0.29,  3.98,  0.01,  1.55, -0.09,  0.00,  1.15,  0.86
37214.0, 37218.0, 37216.0,  0.31,  0.62,  0.27,  3.84, -0.01,  1.37, -0.00, -0.01,  1.21,  0.69
37218.8, 37222.8, 37220.8,  0.33,  0.63,  0.30,  3.96,  0.03,  1.39,  0.06,  0.02,  1.24,  0.82
37223.6, 37227.6, 37225.6,  0.42,  0.65,  0.32,  3.98, -0.02,  1.44,  0.11,  0.02,  1.31,  0.75
37228.4, 37232.4, 37230.4,  0.49,  0.84,  0.43,  4.69,  0.00,  1.59,  0.06,  0.02,  1.28,  0.82
37233.2, 37237.2, 37235.2,  0.56,  0.89,  0.35,  4.86,  0.01,  1.68,  0.08, -0.02,  1.12,  0.84
37238.0, 37242.0, 37240.0,  0.38,  0.75,  0.38,  5.09,  0.07,  1.76,  0.07,  0.03,  1.26,  0.82
37242.7, 37246.7, 37244.7,  0.66,  0.92,  0.40,  5.36,  0.05,  1.79,  0.05,  0.02,  1.17,  0.85
37247.5, 37251.5, 37249.5,  0.38,  0.83,  0.34,  4.23, -0.00,  1.49,  0.04,  0.03,  1.15,  0.80
37252.3, 37256.3, 37254.3,  0.45,  0.82,  0.39,  5.67,  0.00,  1.97,  0.00,  0.03,  1.15,  0.83
37257.1, 37261.1, 37259.1,  0.46,  0.84,  0.37,  5.58,  0.03,  1.81,  0.06,  0.03,  1.17,  0.76
37261.9, 37265.9, 37263.9,  0.35,  0.71,  0.32,  4.19,  0.02,  1.39,  0.01,  0.05,  1.14,  0.72
37266.8, 37270.8, 37268.8,  0.53,  0.60,  0.26,  4.75,  0.02,  1.57,  0.02,  0.02,  1.19,  0.82
37271.6, 37275.6, 37273.6,  0.41,  0.68,  0.29,  5.20, -0.04,  1.66,  0.07,  0.00,  1.15,  0.77
37276.3, 37280.3, 37278.3,  0.38,  0.77,  0.33,  5.64,  0.05,  1.74,  0.04, -0.01,  1.24,  0.68
37281.1, 37285.1, 37283.1,  0.50,  0.69,  0.36,  5.18,  0.00,  1.62,  0.10,  0.07,  1.28,  0.74
37285.8, 37289.8, 37287.8,  0.52,  0.73,  0.40,  5.50, -0.02,  1.70,  0.12, -0.00,  1.25,  0.77
37290.6, 37294.6, 37292.6,  0.62,  1.03,  0.47,  7.78, -0.02,  2.80,  0.09,  0.01,  1.22,  0.89
37295.4, 37299.4, 37297.4,  0.70,  0.95,  0.40,  7.55, -0.01,  2.55,  0.14,  0.07,  1.17,  0.83
37300.2, 37304.2, 37302.2,  0.62,  0.75,  0.44,  8.18, -0.03,  2.60,  0.03,  0.06,  1.21,  0.76
37305.1, 37309.1, 37307.1,  0.58,  1.08,  0.51,  7.23,  0.05,  2.46,  0.14,  0.03,  1.14,  0.81
37309.8, 37313.8, 37311.8,  0.57,  1.17,  0.49,  6.00, -0.05,  2.05, -0.00,  0.05,  1.19,  0.87
37314.6, 37318.6, 37316.6,  0.50,  1.18,  0.51,  6.27, -0.01,  2.00,  0.08,  0.02,  1.13,  0.82
37319.4, 37323.4, 37321.4,  0.47,  1.28,  0.46,  5.67, -0.00,  2.00, -0.04,  0.01,  1.14,  0.82
37324.2, 37328.2, 37326.2,  0.58,  1.20,  0.38,  6.37,  0.11,  2.07,  0.04, -0.01,  1.15,  0.77
37329.0, 37333.0, 37331.0,  0.59,  1.09,  0.35,  4.52,  0.01,  1.69, -0.01,  0.02,  1.16,  0.89
37333.8, 37337.8, 37335.8,  0.49,  1.07,  0.44,  5.97, -0.02,  2.10, -0.01,  0.06,  1.05,  0.87
37338.6, 37342.6, 37340.6,  0.37,  0.60,  0.29,  4.62,  0.03,  1.51,  0.09,  0.08,  1.05,  0.77
37343.4, 37347.4, 37345.4,  0.52,  0.74,  0.27,  5.85, -0.01,  1.68,  0.02,  0.03,  1.25,  0.71
37348.2, 37352.2, 37350.2,  0.42,  0.69,  0.32,  5.72, -0.03,  1.78,  0.15,  0.02,  1.21,  0.72
37353.0, 37357.0, 37355.0,  0.67,  0.85,  0.33,  7.08,  0.01,  2.32,  0.04,  0.03,  1.07,  0.81
37357.8, 37361.8, 37359.8,  0.71,  1.09,  0.49,  8.54,  0.03,  2.47,  0.10,  0.04,  1.22,  0.75
37362.5, 37366.5, 37364.5,  0.71,  0.99,  0.48,  8.07,  0.01,  2.52,  0.02,  0.05,  1.20,  0.79
37367.3, 37371.3, 37369.3,  0.75,  0.99,  0.51,  8.14,  0.11,  2.52,  0.07,  0.04,  1.17,  0.82
37372.1, 37376.1, 37374.1,  0.80,  0.95,  0.53,  8.02,  0.02,  2.58,  0.08,  0.06,  1.13,  0.82
37376.9, 37380.9, 37378.9,  0.83,  1.01,  0.59,  9.29,  0.01,  2.77,  0.07,  0.06,  1.13,  0.77
37381.6, 37385.6, 37383.6,  1.11,  1.18,  0.64,  9.73,  0.04,  3.06,  0.07,  0.09,  1.23,  0.80
37386.4, 37390.4, 37388.4,  1.27,  1.43,  0.74, 11.34,  0.08,  3.41,  0.20,  0.04,  1.09,  0.76
37391.2, 37395.2, 37393.2,  1.42,  1.35,  0.83, 11.56,  0.04,  3.48,  0.05,  0.03,  1.21,  0.80
37395.9, 37399.9, 37397.9,  1.48,  1.50,  0.91, 12.03,  0.06,  3.84,  0.12,  0.06,  1.08,  0.83
37400.8, 37404.8, 37402.8,  1.63,  1.36,  0.86, 11.71,  0.03,  3.63,  0.19,  0.02,  1.20,  0.79
37405.8, 37409.8, 37407.8,  1.54,  1.47,  0.93, 12.71,  0.04,  4.01,  0.17,  0.06,  1.14,  0.83
37410.1, 37414.1, 37412.1,  1.51,  1.42,  0.88, 12.00,  0.04,  3.80,  0.12,  0.08,  1.16,  0.87
37414.3, 37418.3, 37416.3,  1.47,  1.59,  0.93, 12.52,  0.07,  3.73,  0.12,  0.04,  1.20,  0.76
37418.5, 37422.5, 37420.5,  1.63,  1.49,  0.97, 13.18,  0.06,  4.15,  0.11,  0.08,  1.11,  0.86
37422.8, 37426.8, 37424.8,  1.83,  1.87,  1.04, 14.42,  0.01,  4.53,  0.25,  0.08,  1.12,  0.86
37427.0, 37431.0, 37429.0,  1.57,  1.55,  0.99, 13.70,  0.05,  4.27,  0.14,  0.06,  1.19,  0.82
37431.2, 37435.2, 37433.2,  1.55,  1.47,  0.88, 13.65,  0.00,  4.44,  0.04,  0.07,  1.12,  0.85
37435.4, 37439.4, 37437.4,  1.43,  1.49,  0.93, 12.11, -0.02,  3.97,  0.14,  0.05,  1.24,  0.83
37439.7, 37443.7, 37441.7,  1.54,  1.75,  0.92, 13.11,  0.08,  3.99,  0.15,  0.07,  1.23,  0.83
37443.9, 37447.9, 37445.9,  1.48,  1.74,  0.99, 12.37, -0.00,  3.95,  0.05,  0.02,  1.16,  0.88
37448.2, 37452.2, 37450.2,  1.36,  1.92,  0.94, 12.03, -0.00,  4.00,  0.03,  0.06,  1.08,  0.87
37452.5, 37456.5, 37454.5,  1.24,  1.85,  0.86, 11.77, -0.01,  3.77,  0.10,  0.10,  1.14,  0.83
37456.7, 37460.7, 37458.7,  1.37,  1.82,  0.90, 12.53,  0.10,  4.02,  0.06,  0.04,  1.14,  0.81
37461.0, 37465.0, 37463.0,  1.29,  1.85,  0.94, 12.10,  0.05,  3.89,  0.07,  0.10,  1.19,  0.79
37465.2, 37469.2, 37467.2,  1.35,  2.27,  0.99, 12.74,  0.06,  4.12,  0.12,  0.09,  1.20,  0.83
37469.4, 37473.4, 37471.4,  1.68,  2.56,  1.16, 13.50,  0.05,  4.29,  0.20,  0.09,  1.21,  0.83
37473.7, 37477.7, 37475.7,  1.95,  2.97,  1.51, 16.22,  0.12,  5.16,  0.08,  0.13,  1.12,  0.83
37477.9, 37481.9, 37479.9,  2.26,  3.26,  1.64, 16.46,  0.02,  5.38, -0.02,  0.12,  1.12,  0.84
37482.2, 37486.2, 37484.2,  1.68,  2.85,  1.34, 13.99, -0.00,  4.81,  0.12,  0.10,  1.15,  0.88
37486.5, 37490.5, 37488.5,  1.85,  3.04,  1.48, 15.41, -0.04,  5.00,  0.08,  0.08,  1.17,  0.84
37490.7, 37494.7, 37492.7,  1.70,  2.99,  1.28, 13.46,  0.04,  4.28,  0.06,  0.11,  1.11,  0.85
37494.9, 37498.9, 37496.9,  1.89,  2.93,  1.33, 13.85, -0.01,  4.21,  0.17,  0.08,  1.22,  0.84
37499.1, 37503.1, 37501.1,  1.57,  3.09,  1.42, 12.48, -0.05,  4.14,  0.11,  0.11,  1.15,  0.88
37503.4, 37507.4, 37505.4,  1.41,  2.74,  1.17,  9.90,  0.00,  3.45,  0.09,  0.09,  1.10,  0.91
37507.6, 37511.6, 37509.6,  0.93,  2.18,  0.86,  6.72,  0.02,  2.35, -0.02, -0.01,  1.11,  0.84
37511.9, 37515.9, 37513.9,  0.34,  1.62,  0.53,  4.66,  0.06,  1.94, -0.04,  0.05,  1.16,  0.87
37516.0, 37520.0, 37518.0,  0.59,  2.00,  0.66,  5.32,  0.02,  2.01, -0.00, -0.03,  1.10,  0.82
37520.3, 37524.3, 37522.3,  1.53,  3.26,  1.26,  6.89,  0.02,  2.61, -0.05,  0.01,  1.14,  0.83
37524.5, 37528.5, 37526.5,  1.58,  3.91,  1.53,  7.46,  0.10,  2.43,  0.05,  0.05,  1.21,  0.77
37528.7, 37532.7, 37530.7,  1.51,  3.52,  1.41,  8.12,  0.07,  2.84,  0.06, -0.02,  1.22,  0.81
37533.0, 37537.0, 37535.0,  1.48,  3.58,  1.30,  7.71,  0.02,  2.97,  0.07,  0.06,  1.03,  0.96
37537.2, 37541.2, 37539.2,  1.81,  3.89,  1.50,  7.51,  0.05,  2.95,  0.05,  0.03,  1.06,  0.97
37541.4, 37545.4, 37543.4,  1.47,  3.57,  1.31,  6.72,  0.02,  2.49,  0.11,  0.04,  1.15,  0.87
37545.6, 37549.6, 37547.6,  1.07,  2.70,  0.99,  5.25,  0.04,  2.04,  0.03,  0.05,  1.17,  0.99
37549.9, 37553.9, 37551.9,  0.66,  1.72,  0.65,  4.20,  0.05,  1.72,  0.00,  0.04,  1.14,  0.84
37554.1, 37558.1, 37556.1,  0.38,  1.57,  0.49,  4.07,  0.05,  1.69,  0.05,  0.04,  1.11,  0.85
37558.3, 37562.3, 37560.3,  0.58,  1.64,  0.56,  4.63,  0.05,  1.56,  0.03,  0.09,  1.03,  0.73
37562.6, 37566.6, 37564.6,  0.45,  1.76,  0.65,  4.20,  0.04,  1.35,  0.03,  0.05,  1.15,  0.74
37566.8, 37570.8, 37568.8,  0.62,  1.87,  0.66,  4.21,  0.06,  1.66,  0.04,  0.09,  1.05,  0.93
37571.0, 37575.0, 37573.0,  0.28,  1.20,  0.36,  2.98, -0.03,  1.15,  0.01,  0.01,  1.13,  0.85
37575.3, 37579.3, 37577.3,  0.26,  1.23,  0.32,  3.05,  0.01,  1.18,  0.13,  0.03,  1.36,  0.72
37579.5, 37583.5, 37581.5,  0.53,  1.84,  0.64,  4.70, -0.03,  1.94, -0.02, -0.02,  1.10,  0.96
37583.7, 37587.7, 37585.7,  0.92,  2.75,  1.01,  6.51,  0.07,  2.43,  0.10,  0.06,  1.07,  0.92
37588.0, 37592.0, 37590.0,  1.03,  2.97,  1.07,  6.96,  0.06,  2.62,  0.06,  0.04,  1.10,  0.91
37592.2, 37596.2, 37594.2,  0.70,  2.01,  0.75,  5.18,  0.08,  1.90, -0.08,  0.06,  1.16,  0.81
37596.4, 37600.4, 37598.4,  0.38,  1.73,  0.53,  3.68,  0.04,  1.49,  0.08, -0.02,  1.18,  0.79
37600.7, 37604.7, 37602.7,  0.26,  1.45,  0.36,  2.95,  0.05,  1.22, -0.07,  0.05,  1.08,  0.86
37605.0, 37609.0, 37607.0,  0.30,  1.72,  0.52,  4.91,  0.03,  1.77, -0.00,  0.01,  1.31,  0.72
37609.2, 37613.2, 37611.2,  0.34,  1.90,  0.51,  5.36,  0.06,  1.97,  0.12,  0.01,  1.34,  0.75
37613.4, 37617.4, 37615.4,  0.29,  2.17,  0.62,  4.19, -0.08,  1.54,  0.04,  0.00,  1.24,  0.72
37617.7, 37621.7, 37619.7,  0.32,  1.77,  0.52,  4.09,  0.05,  1.68, -0.13,  0.02,  1.37,  0.79
37621.9, 37625.9, 37623.9,  0.57,  1.94,  0.68,  5.43,  0.05,  2.02,  0.04,  0.04,  1.18,  0.85
37626.1, 37630.1, 37628.1,  0.79,  2.70,  0.91,  6.59,  0.08,  2.48, -0.02,  0.04,  1.20,  0.83
37630.3, 37634.3, 37632.3,  0.78,  2.83,  0.80,  5.45,  0.02,  1.93,  0.04,  0.03,  1.17,  0.85
37634.6, 37638.6, 37636.6,  0.74,  3.33,  0.92,  6.03, -0.02,  2.08,  0.03,  0.07,  1.11,  0.82
37638.8, 37642.8, 37640.8,  0.74,  2.63,  0.88,  6.59,  0.02,  2.07,  0.04,  0.05,  1.16,  0.77
37643.0, 37647.0, 37645.0,  0.66,  2.45,  0.81,  5.84,  0.05,  2.10,  0.12,  0.05,  1.08,  0.82
37647.3, 37651.3, 37649.3,  0.50,  2.34,  0.67,  5.62,  0.03,  2.01, -0.02, -0.01,  1.09,  0.84
37651.5, 37655.5, 37653.5,  0.26,  1.88,  0.51,  2.48,  0.06,  1.24, -0.00,  0.01,  1.16,  0.76
37655.7, 37659.7, 37657.7,  0.19,  1.50,  0.43,  3.23,  0.03,  1.10,  0.02, -0.03,  1.07,  0.66
37660.0, 37664.0, 37662.0,  0.27,  1.87,  0.48,  2.90, -0.06,  0.97, -0.06, -0.00,  1.17,  0.58
37664.2, 37668.2, 37666.2,  0.27,  1.37,  0.44,  3.97,  0.01,  1.43,  0.07,  0.03,  1.09,  0.74
37668.4, 37672.4, 37670.4,  0.14,  1.51,  0.45,  2.98, -0.03,  1.21,  0.06, -0.02,  1.04,  0.86
37672.6, 37676.6, 37674.6,  0.03,  1.17,  0.35,  2.06, -0.04,  0.77,  0.02, -0.02,  1.42,  0.66
37676.8, 37680.8, 37678.8,  0.09,  1.09,  0.37,  2.35,  0.01,  0.95, -0.05,  0.02,  1.44,  0.66
37681.1, 37685.1, 37683.1,  0.25,  1.26,  0.38,  1.66, -0.07,  0.91, -0.07, -0.06,  1.07,  0.84
37685.3, 37689.3, 37687.3, -0.02,  1.20,  0.40,  1.65, -0.03,  0.76, -0.04,  0.01,  1.21,  0.65
37689.5, 37693.5, 37691.5,  0.18,  1.39,  0.35,  3.16,  0.02,  1.11, -0.02,  0.00,  1.25,  0.60
37693.8, 37697.8, 37695.8,  0.23,  1.28,  0.40,  1.94, -0.02,  0.67, -0.07,  0.02,  1.29,  0.54
37698.0, 37702.0, 37700.0,  0.07,  1.27,  0.30,  2.16, -0.06,  0.88,  0.07, -0.05,  1.19,  0.66
37702.3, 37706.3, 37704.3,  0.11,  1.11,  0.31,  2.04,  0.03,  0.72,  0.02, -0.02,  1.23,  0.70
37706.5, 37710.5, 37708.5,  0.13,  1.27,  0.30,  1.70, -0.01,  0.80,  0.00, -0.04,  1.21,  0.68
37710.8, 37714.8, 37712.8,  0.04,  1.31,  0.29,  2.42, -0.02,  0.85,  0.07, -0.05,  1.22,  0.67
37715.0, 37719.0, 37717.0,  0.16,  1.11,  0.28,  1.95,  0.02,  0.74, -0.03,  0.00,  1.42,  0.57
37719.3, 37723.3, 37721.3,  0.17,  1.25,  0.31,  1.30,  0.01,  0.47,  0.06, -0.01,  1.18,  0.32
37723.5, 37727.5, 37725.5,  0.43,  1.08,  0.22,  2.38,  0.00,  0.85, -0.03,  0.01,  1.25,  0.58
37727.8, 37731.8, 37729.8,  0.06,  1.03,  0.40,  1.80,  0.01,  0.73, -0.09,  0.04,  1.16,  0.79
37732.1, 37736.1, 37734.1,  0.15,  1.22,  0.47,  1.73,  0.00,  0.84, -0.06,  0.07,  1.44,  0.64
37736.3, 37740.3, 37738.3,  0.19,  1.28,  0.37,  2.11, -0.01,  0.70, -0.01,  0.01,  1.24,  0.56
37740.5, 37744.5, 37742.5,  0.12,  1.10,  0.31,  1.87, -0.00,  0.75,  0.00, -0.01,  1.29,  0.63
37744.8, 37748.8, 37746.8, -0.08,  0.97,  0.28,  1.57, -0.01,  0.76,  0.04, -0.02,  1.29,  0.72
37749.0, 37753.0, 37751.0, -0.04,  1.05,  0.30,  1.18,  0.01,  0.32,  0.04, -0.00,  1.31,  0.44
37753.3, 37757.3, 37755.3,  0.00,  0.98,  0.27,  1.60,  0.06,  0.65,  0.01,  0.02,  1.16,  0.56
37757.5, 37761.5, 37759.5,  0.07,  1.00,  0.36,  1.81,  0.01,  0.55, -0.01, -0.00,  1.26,  0.47
37761.7, 37765.7, 37763.7,  0.31,  1.39,  0.36,  1.51,  0.09,  0.60, -0.05, -0.02,  1.27,  0.54
37766.0, 37770.0, 37768.0,  0.01,  1.04,  0.34,  1.58, -0.04,  0.87, -0.03,  0.02,  1.16,  0.74
37770.3, 37774.3, 37772.3, -0.05,  1.12,  0.29,  1.70, -0.02,  0.73,  0.00, -0.02,  1.15,  0.66
37774.5, 37778.5, 37776.5,  0.13,  1.21,  0.37,  1.94,  0.06,  0.85, -0.02, -0.01,  1.22,  0.70
37778.7, 37782.7, 37780.7,  0.07,  1.41,  0.41,  2.08,  0.08,  0.71,  0.00,  0.04,  1.31,  0.62
37783.0, 37787.0, 37785.0,  0.08,  0.99,  0.29,  1.64,  0.06,  0.67,  0.00, -0.04,  1.10,  0.70
37787.2, 37791.2, 37789.2,  0.01,  1.27,  0.37,  2.39,  0.03,  0.71,  0.06,  0.02,  1.31,  0.37
37791.4, 37795.4, 37793.4,  0.06,  1.23,  0.38,  1.24, -0.05,  0.73,  0.05,  0.01,  1.35,  0.63
37795.7, 37799.7, 37797.7,  0.05,  1.24,  0.34,  2.42,  0.04,  0.87, -0.04,  0.04,  1.22,  0.69
37800.0, 37804.0, 37802.0,  0.24,  1.33,  0.33,  2.16,  0.03,  1.11,  0.02,  0.02,  1.13,  0.76
37804.2, 37808.2, 37806.2,  0.15,  1.29,  0.35,  1.92,  0.03,  0.88,  0.06, -0.03,  1.32,  0.63
37808.5, 37812.5, 37810.5,  0.01,  1.01,  0.28,  1.64, -0.07,  0.50,  0.09,  0.03,  1.36,  0.45
37812.7, 37816.7, 37814.7,  0.17,  1.49,  0.42,  2.12,  0.06,  1.00, -0.05,  0.01,  1.14,  0.80
37817.0, 37821.0, 37819.0,  0.25,  1.69,  0.41,  1.69, -0.03,  0.84,  0.08, -0.03,  1.26,  0.70
37821.2, 37825.2, 37823.2,  0.01,  1.01,  0.39,  2.30, -0.07,  0.73, -0.01, -0.03,  1.33,  0.45
37825.5, 37829.5, 37827.5,  0.06,  1.12,  0.24,  2.14, -0.04,  0.61,  0.03,  0.00,  1.39,  0.52
37829.7, 37833.7, 37831.7,  0.16,  1.21,  0.37,  1.81,  0.01,  0.81,  0.04,  0.09,  1.18,  0.76
37833.9, 37837.9, 37835.9,  0.06,  1.28,  0.39,  2.24,  0.09,  0.98,  0.05, -0.04,  1.17,  0.60
37838.2, 37842.2, 37840.2,  0.28,  1.36,  0.35,  3.12,  0.03,  1.31, -0.02, -0.07,  1.13,  0.96
37842.5, 37846.5, 37844.5,  0.20,  1.23,  0.37,  1.92, -0.07,  0.67, -0.08,  0.02,  1.37,  0.59
37846.7, 37850.7, 37848.7,  0.04,  1.09,  0.26,  1.10,  0.00,  0.57,  0.03,  0.03,  1.02,  0.59
37851.0, 37855.0, 37853.0,  0.21,  1.25,  0.38,  2.14,  0.07,  0.80, -0.06,  0.04,  1.19,  0.71
37855.2, 37859.2, 37857.2,  0.11,  1.32,  0.30,  1.84,  0.04,  0.90, -0.06,  0.05,  1.14,  0.68
37859.4, 37863.4, 37861.4, -0.02,  0.95,  0.38,  2.42,  0.09,  0.92, -0.03,  0.00,  1.27,  0.83
37863.7, 37867.7, 37865.7,  0.20,  1.30,  0.32,  1.37,  0.01,  0.65,  0.02,  0.03,  1.10,  0.77
37867.9, 37871.9, 37869.9,  0.12,  0.88,  0.18,  1.65,  0.02,  0.86,  0.04, -0.01,  1.09,  0.55
37872.1, 37876.1, 37874.1, -0.04,  1.27,  0.35,  1.73,  0.03,  0.77,  0.04,  0.00,  1.28,  0.69
37876.4, 37880.4, 37878.4,  0.11,  1.17,  0.38,  1.49, -0.07,  0.74, -0.05,  0.02,  1.38,  0.55
37880.7, 37884.7, 37882.7,  0.27,  1.69,  0.33,  1.31,  0.10,  0.76, -0.05,  0.02,  1.09,  0.63
37885.0, 37889.0, 37887.0,  0.13,  1.18,  0.19,  1.71,  0.11,  0.55,  0.04,  0.01,  1.19,  0.43
37889.2, 37893.2, 37891.2,  0.07,  1.51,  0.38,  1.21,  0.15,  0.58,  0.04,  0.03,  1.18,  0.56
37893.4, 37897.4, 37895.4, -0.01,  1.01,  0.28,  0.93, -0.01,  0.34, -0.04,  0.03,  1.47,  0.36
37897.7, 37901.7, 37899.7,  0.09,  1.17,  0.27,  2.29,  0.00,  0.74,  0.08, -0.00,  1.41,  0.56
37902.0, 37906.0, 37904.0,  0.05,  0.95,  0.43,  1.55,  0.06,  0.75,  0.06,  0.02,  1.24,  0.65
37906.2, 37910.2, 37908.2,  0.23,  1.32,  0.34,  2.00,  0.07,  1.08, -0.06,  0.00,  1.38,  0.82
37910.5, 37914.5, 37912.5,  0.16,  1.19,  0.64,  1.53,  0.07,  0.72, -0.02,  0.02,  2.05,  0.59
37914.7, 37918.7, 37916.7, -0.05,  1.17,  0.24,  1.47,  0.02,  0.46,  0.08,  0.01,  1.24,  0.45
37918.9, 37922.9, 37920.9,  0.09,  1.32,  0.30,  2.19, -0.02,  0.90,  0.09,  0.06,  1.20,  0.61
37923.1, 37927.1, 37925.1,  0.08,  1.38,  0.36,  1.87,  0.02,  0.71,  0.05, -0.00,  1.33,  0.62
37927.3, 37931.3, 37929.3,  0.17,  1.07,  0.33,  1.89,  0.09,  0.62, -0.05,  0.01,  1.32,  0.44
