Start_UTC, Stop_UTC, Mid_UTC, NO3, SO4, NH4, ORG, Chl, mz44, mz57, mz60, HCr, OCr 
29474.8, 29478.8, 29476.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29479.5, 29483.5, 29481.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29484.6, 29488.6, 29486.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29489.2, 29493.2, 29491.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29493.9, 29497.9, 29495.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29498.5, 29502.5, 29500.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29503.1, 29507.1, 29505.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29507.7, 29511.7, 29509.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29512.4, 29516.4, 29514.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29517.0, 29521.0, 29519.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29521.6, 29525.6, 29523.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29526.3, 29530.3, 29528.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29530.9, 29534.9, 29532.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29535.6, 29539.6, 29537.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29540.2, 29544.2, 29542.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29544.7, 29548.7, 29546.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29549.4, 29553.4, 29551.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29554.0, 29558.0, 29556.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29558.6, 29562.6, 29560.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29563.3, 29567.3, 29565.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29567.9, 29571.9, 29569.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29572.6, 29576.6, 29574.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29577.2, 29581.2, 29579.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29581.8, 29585.8, 29583.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29586.5, 29590.5, 29588.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29591.1, 29595.1, 29593.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29595.8, 29599.8, 29597.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29600.4, 29604.4, 29602.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29605.0, 29609.0, 29607.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29609.6, 29613.6, 29611.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29614.2, 29618.2, 29616.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29618.9, 29622.9, 29620.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29623.5, 29627.5, 29625.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29628.2, 29632.2, 29630.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29632.8, 29636.8, 29634.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29637.4, 29641.4, 29639.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29642.1, 29646.1, 29644.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29646.7, 29650.7, 29648.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29651.4, 29655.4, 29653.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29656.0, 29660.0, 29658.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29660.6, 29664.6, 29662.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29665.3, 29669.3, 29667.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29669.9, 29673.9, 29671.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29674.5, 29678.5, 29676.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29679.2, 29683.2, 29681.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29683.8, 29687.8, 29685.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29688.4, 29692.4, 29690.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29693.1, 29697.1, 29695.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29697.7, 29701.7, 29699.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29702.3, 29706.3, 29704.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29706.9, 29710.9, 29708.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29711.6, 29715.6, 29713.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29716.2, 29720.2, 29718.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29720.8, 29724.8, 29722.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29725.4, 29729.4, 29727.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29730.1, 29734.1, 29732.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29734.8, 29738.8, 29736.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29739.4, 29743.4, 29741.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29744.0, 29748.0, 29746.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29748.6, 29752.6, 29750.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29753.2, 29757.2, 29755.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29757.8, 29761.8, 29759.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29762.5, 29766.5, 29764.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29767.1, 29771.1, 29769.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29771.8, 29775.8, 29773.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29776.4, 29780.4, 29778.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29781.0, 29785.0, 29783.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29785.6, 29789.6, 29787.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29790.2, 29794.2, 29792.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29794.9, 29798.9, 29796.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29799.5, 29803.5, 29801.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29804.2, 29808.2, 29806.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29808.8, 29812.8, 29810.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29813.4, 29817.4, 29815.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29818.1, 29822.1, 29820.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29822.7, 29826.7, 29824.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29827.3, 29831.3, 29829.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29832.0, 29836.0, 29834.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29836.6, 29840.6, 29838.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29841.2, 29845.2, 29843.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29845.9, 29849.9, 29847.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29850.5, 29854.5, 29852.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29855.1, 29859.1, 29857.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29859.8, 29863.8, 29861.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29864.4, 29868.4, 29866.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29869.1, 29873.1, 29871.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29873.7, 29877.7, 29875.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29878.3, 29882.3, 29880.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29883.0, 29887.0, 29885.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29887.6, 29891.6, 29889.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29892.3, 29896.3, 29894.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29896.9, 29900.9, 29898.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29901.5, 29905.5, 29903.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29906.2, 29910.2, 29908.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29910.8, 29914.8, 29912.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29915.5, 29919.5, 29917.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29920.1, 29924.1, 29922.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29924.7, 29928.7, 29926.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29929.3, 29933.3, 29931.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29934.0, 29938.0, 29936.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29938.6, 29942.6, 29940.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29943.2, 29947.2, 29945.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29947.8, 29951.8, 29949.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29952.5, 29956.5, 29954.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29957.1, 29961.1, 29959.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29961.7, 29965.7, 29963.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29966.4, 29970.4, 29968.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29971.0, 29975.0, 29973.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29975.7, 29979.7, 29977.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29980.3, 29984.3, 29982.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29984.9, 29988.9, 29986.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29989.5, 29993.5, 29991.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29994.1, 29998.1, 29996.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
29998.8, 30002.8, 30000.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30003.4, 30007.4, 30005.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30008.1, 30012.1, 30010.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30012.7, 30016.7, 30014.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30017.4, 30021.4, 30019.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30022.0, 30026.0, 30024.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30026.6, 30030.6, 30028.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30031.2, 30035.2, 30033.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30035.9, 30039.9, 30037.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30040.5, 30044.5, 30042.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30045.2, 30049.2, 30047.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30049.8, 30053.8, 30051.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30054.4, 30058.4, 30056.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30059.1, 30063.1, 30061.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30063.7, 30067.7, 30065.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30068.3, 30072.3, 30070.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30073.0, 30077.0, 30075.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30077.6, 30081.6, 30079.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30082.2, 30086.2, 30084.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30086.9, 30090.9, 30088.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30091.5, 30095.5, 30093.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30096.1, 30100.1, 30098.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30100.8, 30104.8, 30102.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30105.4, 30109.4, 30107.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30110.1, 30114.1, 30112.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30114.8, 30118.8, 30116.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30119.4, 30123.4, 30121.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30124.0, 30128.0, 30126.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30128.6, 30132.6, 30130.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30133.3, 30137.3, 30135.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30137.9, 30141.9, 30139.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30142.5, 30146.5, 30144.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30147.2, 30151.2, 30149.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30151.8, 30155.8, 30153.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30156.4, 30160.4, 30158.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30161.1, 30165.1, 30163.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30165.7, 30169.7, 30167.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30170.3, 30174.3, 30172.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30175.0, 30179.0, 30177.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30179.6, 30183.6, 30181.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30184.2, 30188.2, 30186.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30188.9, 30192.9, 30190.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30193.5, 30197.5, 30195.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30198.1, 30202.1, 30200.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30202.8, 30206.8, 30204.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30207.5, 30211.5, 30209.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30212.1, 30216.1, 30214.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30216.7, 30220.7, 30218.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30221.3, 30225.3, 30223.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30226.0, 30230.0, 30228.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30230.6, 30234.6, 30232.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30235.2, 30239.2, 30237.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30239.9, 30243.9, 30241.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30244.5, 30248.5, 30246.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30249.2, 30253.2, 30251.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30253.8, 30257.8, 30255.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30258.4, 30262.4, 30260.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30263.1, 30267.1, 30265.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30267.7, 30271.7, 30269.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30272.4, 30276.4, 30274.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30277.0, 30281.0, 30279.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30281.6, 30285.6, 30283.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30286.2, 30290.2, 30288.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30290.9, 30294.9, 30292.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30295.5, 30299.5, 30297.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30300.1, 30304.1, 30302.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30304.8, 30308.8, 30306.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30309.4, 30313.4, 30311.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30314.1, 30318.1, 30316.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30318.7, 30322.7, 30320.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30323.3, 30327.3, 30325.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30328.0, 30332.0, 30330.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30332.6, 30336.6, 30334.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30337.3, 30341.3, 30339.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30341.9, 30345.9, 30343.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30346.5, 30350.5, 30348.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30351.1, 30355.1, 30353.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30355.8, 30359.8, 30357.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30360.4, 30364.4, 30362.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30365.0, 30369.0, 30367.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30369.7, 30373.7, 30371.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30374.3, 30378.3, 30376.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30378.9, 30382.9, 30380.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30383.6, 30387.6, 30385.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30388.2, 30392.2, 30390.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30392.8, 30396.8, 30394.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30397.4, 30401.4, 30399.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30402.1, 30406.1, 30404.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30406.7, 30410.7, 30408.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30411.4, 30415.4, 30413.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30416.0, 30420.0, 30418.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30420.6, 30424.6, 30422.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30425.3, 30429.3, 30427.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30429.9, 30433.9, 30431.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30434.5, 30438.5, 30436.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30439.2, 30443.2, 30441.2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30443.8, 30447.8, 30445.8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30448.4, 30452.4, 30450.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30453.1, 30457.1, 30455.1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30457.7, 30461.7, 30459.7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30462.4, 30466.4, 30464.4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30467.0, 30471.0, 30469.0, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30471.6, 30475.6, 30473.6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30476.3, 30480.3, 30478.3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30480.9, 30484.9, 30482.9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
30485.5, 30489.5, 30487.5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999
