Start_UTC,End_UTC,Mid_UTC,CO_ppbv,CO2_ppmv,H2O_ppmv
37885.643, 37886.589, 37886.116, 126.12,407.47,20970.34
37886.577, 37887.523, 37887.050, 124.91,407.73,21014.33
37887.516, 37888.468, 37887.992, 126.51,408.21,21038.64
37888.468, 37889.414, 37888.941, 129.00,409.47,21155.69
37889.414, 37890.359, 37889.887, 124.69,406.66,20994.94
37890.359, 37891.306, 37890.833, 125.99,410.52,21171.82
37891.306, 37892.252, 37891.779, 125.55,407.55,21044.08
37892.249, 37893.196, 37892.723, 126.83,406.70,21101.84
37893.189, 37894.136, 37893.662, 123.82,407.28,21103.34
37894.136, 37895.088, 37894.612, 123.48,406.86,21117.41
37895.088, 37896.040, 37895.564, 123.98,406.76,21091.74
37896.040, 37896.985, 37896.512, 125.78,408.54,21261.87
37896.985, 37897.933, 37897.459, 124.75,406.92,21139.18
37897.933, 37898.879, 37898.406, 125.81,407.49,21153.05
37898.883, 37899.836, 37899.359, 126.56,409.65,21232.38
37899.836, 37900.781, 37900.309, 125.98,407.61,21147.22
37900.781, 37901.729, 37901.255, 123.84,405.02,20976.60
37901.729, 37902.681, 37902.205, 123.16,406.56,21032.89
37902.681, 37903.633, 37903.157, 126.43,407.62,21151.06
37903.640, 37904.592, 37904.116, 122.02,403.32,20897.65
37904.595, 37905.541, 37905.068, 123.40,405.71,21032.02
37905.541, 37906.488, 37906.015, 125.96,408.47,21221.51
37906.488, 37907.434, 37906.961, 122.47,407.86,21138.86
37907.434, 37908.379, 37907.906, 122.49,404.92,21018.81
37908.379, 37909.326, 37908.853, 120.88,408.72,21150.18
37909.326, 37910.273, 37909.799, 120.05,410.54,21176.15
37910.273, 37911.225, 37910.749, 123.10,409.01,21137.16
37911.225, 37912.170, 37911.697, 121.75,409.02,21089.26
37912.170, 37913.117, 37912.644, 122.78,411.51,21228.25
37913.117, 37914.064, 37913.590, 123.49,403.88,20866.11
37914.064, 37915.016, 37914.540, 120.90,405.78,20870.73
37915.016, 37915.961, 37915.488, 123.71,407.93,20926.88
37915.961, 37916.908, 37916.435, 123.92,407.45,20908.21
37916.908, 37917.855, 37917.382, 123.91,406.92,20960.75
37917.855, 37918.806, 37918.330, 123.68,408.09,21034.70
37918.806, 37919.752, 37919.279, 124.76,408.36,21061.41
37919.752, 37920.698, 37920.225, 124.34,409.73,21093.29
37920.698, 37921.644, 37921.171, 125.13,408.38,21010.05
37921.644, 37922.591, 37922.117, 124.70,408.24,21000.23
37922.591, 37923.537, 37923.064, 124.87,406.42,20979.63
37923.537, 37924.484, 37924.010, 124.40,407.62,21089.27
37924.484, 37925.436, 37924.960, 127.43,409.01,21133.39
37925.436, 37926.388, 37925.912, 126.83,408.44,21031.46
37926.388, 37927.334, 37926.861, 125.88,409.68,21127.92
37927.334, 37928.281, 37927.808, 124.57,408.02,21111.06
37928.281, 37929.227, 37928.754, 124.79,408.47,21065.72
37929.227, 37930.179, 37929.703, 124.80,407.53,21095.16
37930.179, 37931.125, 37930.652, 124.80,407.82,21087.09
37931.125, 37932.072, 37931.599, 125.74,407.60,21045.48
37932.072, 37933.025, 37932.548, 122.54,407.75,21117.65
37933.025, 37933.976, 37933.500, 126.11,410.11,21115.08
37933.976, 37934.922, 37934.449, 126.68,409.71,21156.81
37934.922, 37935.867, 37935.395, 124.06,406.99,21046.70
37935.867, 37936.816, 37936.341, 124.01,408.26,21137.07
37936.816, 37937.768, 37937.292, 126.93,407.95,21059.43
37937.768, 37938.720, 37938.244, 125.92,408.82,21174.58
37938.720, 37939.666, 37939.193, 124.28,409.54,21215.87
37939.666, 37940.611, 37940.139, 125.51,409.81,21195.03
37940.611, 37941.557, 37941.084, 127.44,410.01,21264.65
37941.557, 37942.504, 37942.030, 127.23,410.03,21216.50
37942.504, 37943.451, 37942.978, 127.18,409.64,21336.64
37943.454, 37944.407, 37943.930, 127.05,410.86,21318.74
37944.409, 37945.361, 37944.885, 124.58,408.88,21346.78
37945.361, 37946.313, 37945.837, 124.18,407.56,21271.57
37946.313, 37947.265, 37946.789, 125.64,407.36,21328.47
37947.265, 37948.212, 37947.739, 126.00,409.00,21490.39
37948.213, 37949.167, 37948.690, 124.61,409.00,21469.04
37949.170, 37950.122, 37949.646, 126.24,407.94,21431.34
37950.122, 37951.074, 37950.598, 125.77,409.12,21472.79
37951.074, 37952.026, 37951.550, 122.15,407.72,21413.20
37952.026, 37952.972, 37952.499, 122.86,405.30,21329.16
37952.972, 37953.919, 37953.446, 125.42,408.15,21457.32
37953.919, 37954.872, 37954.396, 126.42,407.44,21463.86
37954.872, 37955.823, 37955.348, 128.18,410.39,21637.89
37955.823, 37956.775, 37956.299, 125.56,410.12,21577.52
37956.775, 37957.721, 37957.248, 125.70,410.23,21608.90
37957.721, 37958.669, 37958.195, 125.30,410.79,21614.73
37958.669, 37959.621, 37959.145, 124.16,410.43,21588.61
37959.621, 37960.572, 37960.097, 122.93,407.78,21435.71
37960.572, 37961.524, 37961.048, 122.84,410.24,21565.06
37961.524, 37962.471, 37961.997, 121.60,409.96,21558.32
37962.471, 37963.424, 37962.948, 124.06,407.36,21321.40
37963.424, 37964.377, 37963.901, 124.66,408.11,21273.73
37964.377, 37965.328, 37964.852, 125.82,410.16,21335.81
37965.326, 37966.278, 37965.802, 123.59,409.57,21349.89
37966.275, 37967.221, 37966.748, 124.58,410.30,21469.29
37967.221, 37968.168, 37967.695, 125.44,409.56,21386.61
37968.168, 37969.120, 37968.644, 124.32,409.17,21386.34
37969.120, 37970.071, 37969.595, 122.84,410.31,21539.34
37970.071, 37971.018, 37970.544, 124.55,408.48,21372.29
37971.018, 37971.965, 37971.491, 123.66,409.77,21488.91
37971.965, 37972.917, 37972.441, 126.09,411.33,21574.06
37972.917, 37973.870, 37973.394, 125.12,408.27,21385.39
37973.870, 37974.822, 37974.346, 127.18,410.47,21523.36
37974.822, 37975.773, 37975.297, 123.83,409.42,21466.84
37975.773, 37976.721, 37976.247, 124.92,407.72,21458.07
37976.721, 37977.673, 37977.197, 124.94,408.86,21410.06
37977.677, 37978.630, 37978.153, 125.70,409.53,21349.80
37978.631, 37979.582, 37979.107, 124.71,409.86,21369.01
37979.582, 37980.527, 37980.055, 125.07,410.43,21323.85
37980.527, 37981.475, 37981.001, 128.75,409.67,21257.95
37981.475, 37982.428, 37981.952, 126.79,410.19,21287.55
37982.428, 37983.380, 37982.904, 127.24,409.02,21229.47
37983.380, 37984.331, 37983.856, 125.79,409.15,21333.31
37984.331, 37985.278, 37984.805, 125.57,410.93,21431.55
37985.278, 37986.225, 37985.751, 124.94,409.75,21373.04
37986.225, 37987.177, 37986.701, 127.30,410.84,21489.43
37987.177, 37988.129, 37987.653, 128.04,409.21,21534.49
37988.129, 37989.073, 37988.601, 126.76,409.01,21555.39
37989.069, 37990.016, 37989.542, 126.96,409.35,21596.91
37990.016, 37990.962, 37990.489, 124.53,406.50,21525.83
37990.962, 37991.907, 37991.434, 122.71,410.51,21732.18
37991.907, 37992.853, 37992.380, 123.95,411.21,21747.11
37992.853, 37993.799, 37993.326, 124.88,409.44,21713.71
37993.799, 37994.745, 37994.272, 126.59,411.18,21808.42
37994.749, 37995.696, 37995.222, 126.31,407.60,21616.02
37995.697, 37996.644, 37996.170, 124.82,402.74,21433.82
37996.644, 37997.591, 37997.118, 126.97,410.65,21800.71
37997.591, 37998.543, 37998.067, 127.23,408.23,21584.12
37998.543, 37999.495, 37999.019, 127.74,406.86,21581.77
37999.495, 38000.441, 37999.968, 127.64,410.56,21780.47
38000.441, 38001.388, 38000.914, 126.30,407.29,21712.63
38001.388, 38002.341, 38001.865, 125.18,411.67,21878.23
38002.341, 38003.292, 38002.817, 125.41,409.93,21764.39
38003.292, 38004.244, 38003.768, 125.46,410.21,21845.33
38004.244, 38005.191, 38004.717, 125.37,410.88,21863.03
38005.190, 38006.143, 38005.666, 125.76,406.29,21458.12
38006.139, 38007.092, 38006.616, 128.50,408.25,21590.87
38007.092, 38008.043, 38007.568, 126.60,410.10,21598.50
38008.043, 38008.995, 38008.519, 126.77,406.83,21498.39
38008.995, 38009.941, 38009.468, 126.77,409.56,21627.37
38009.941, 38010.888, 38010.414, 127.54,408.52,21525.97
38010.888, 38011.841, 38011.365, 122.63,408.91,21532.51
38011.841, 38012.792, 38012.317, 125.89,408.80,21564.94
38012.792, 38013.744, 38013.268, 126.99,407.68,21514.11
38013.744, 38014.691, 38014.218, 125.99,407.24,21491.10
38014.691, 38015.638, 38015.164, 125.67,407.76,21493.43
38015.638, 38016.590, 38016.114, 127.95,409.43,21594.20
38016.587, 38017.539, 38017.063, 127.22,409.60,21644.38
38017.537, 38018.488, 38018.013, 127.93,410.65,21675.17
38018.488, 38019.433, 38018.961, 128.75,411.32,21666.73
38019.433, 38020.380, 38019.906, 128.06,410.27,21579.31
38020.380, 38021.328, 38020.854, 127.42,408.65,21479.45
38021.328, 38022.279, 38021.804, 127.03,409.67,21577.97
38022.281, 38023.227, 38022.754, 126.28,410.14,21496.92
38023.231, 38024.185, 38023.708, 125.53,409.43,21492.17
38024.185, 38025.137, 38024.661, 125.21,405.63,21283.94
38025.137, 38026.088, 38025.613, 127.44,408.13,21387.98
38026.088, 38027.040, 38026.564, 128.12,410.31,21466.23
38027.040, 38027.987, 38027.513, 128.07,411.85,21672.65
38027.987, 38028.935, 38028.461, 127.88,411.04,21551.73
38028.935, 38029.886, 38029.410, 127.40,411.24,21548.37
38029.886, 38030.838, 38030.362, 127.36,410.30,21509.19
38030.838, 38031.789, 38031.314, 125.58,406.58,21281.15
38031.789, 38032.736, 38032.262, 124.17,407.67,21462.45
38032.736, 38033.683, 38033.209, 122.27,407.09,21467.01
38033.683, 38034.635, 38034.159, 122.14,409.83,21658.58
38034.635, 38035.586, 38035.111, 123.25,406.07,21520.97
38035.586, 38036.533, 38036.060, 126.99,409.24,21592.91
38036.533, 38037.480, 38037.007, 127.17,408.13,21625.48
38037.480, 38038.433, 38037.956, 127.51,407.66,21652.53
38038.433, 38039.384, 38038.908, 128.35,408.80,21684.74
38039.382, 38040.334, 38039.858, 127.96,411.40,21880.83
38040.331, 38041.277, 38040.804, 127.34,410.14,21808.30
38041.277, 38042.225, 38041.751, 126.84,409.22,21667.46
38042.225, 38043.177, 38042.701, 127.04,410.55,21696.09
38043.177, 38044.128, 38043.652, 127.42,411.23,21674.31
38044.128, 38045.080, 38044.604, 129.13,408.27,21482.49
38045.080, 38046.026, 38045.553, 124.79,407.76,21503.31
38046.022, 38046.975, 38046.498, 126.53,409.18,21546.33
38046.975, 38047.928, 38047.451, 126.02,410.85,21615.50
38047.928, 38048.879, 38048.403, 127.01,410.38,21643.28
38048.879, 38049.831, 38049.355, 126.14,411.14,21676.43
38049.831, 38050.777, 38050.304, 127.13,409.45,21657.82
38050.777, 38051.725, 38051.251, 126.12,411.14,21725.98
38051.725, 38052.677, 38052.201, 126.01,410.65,21558.42
38052.677, 38053.628, 38053.152, 126.56,410.86,21609.36
38053.628, 38054.580, 38054.104, 127.66,410.19,21552.51
38054.580, 38055.527, 38055.054, 127.35,409.48,21448.37
38055.527, 38056.480, 38056.003, 129.00,410.44,21535.32
38056.482, 38057.435, 38056.959, 128.61,410.36,21557.25
38057.438, 38058.389, 38057.913, 128.48,410.55,21541.56
38058.389, 38059.340, 38058.864, 124.52,407.71,21489.55
38059.340, 38060.286, 38059.813, 123.20,405.80,21353.29
38060.286, 38061.232, 38060.759, 125.06,407.79,21464.67
38061.233, 38062.180, 38061.707, 128.50,410.31,21535.66
38062.184, 38063.130, 38062.657, 127.36,407.85,21411.80
38063.130, 38064.078, 38063.604, 128.44,411.77,21657.18
38064.078, 38065.030, 38064.554, 127.72,410.02,21618.66
38065.030, 38065.983, 38065.506, 128.84,410.39,21545.99
38065.983, 38066.934, 38066.458, 125.00,408.37,21548.55
38066.934, 38067.880, 38067.407, 126.48,407.58,21463.34
38067.880, 38068.827, 38068.354, 124.07,408.39,21475.59
38068.827, 38069.780, 38069.303, 122.85,409.95,21491.04
38069.780, 38070.732, 38070.256, 123.61,408.02,21400.54
38070.732, 38071.684, 38071.208, 123.98,406.08,21262.18
38071.684, 38072.635, 38072.159, 128.10,409.30,21331.61
38072.635, 38073.581, 38073.108, 127.79,410.89,21450.46
38073.575, 38074.522, 38074.048, 128.90,410.36,21531.90
38074.518, 38075.463, 38074.990, 126.02,409.34,21457.69
38075.463, 38076.409, 38075.936, 127.39,410.42,21556.63
38076.409, 38077.355, 38076.882, 124.73,409.77,21572.52
38077.355, 38078.301, 38077.828, 127.60,410.06,21593.78
38078.299, 38079.246, 38078.773, 123.53,409.10,21478.35
38079.243, 38080.190, 38079.717, 125.72,408.57,21460.16
38080.190, 38081.137, 38080.663, 123.93,408.78,21382.83
38081.137, 38082.089, 38081.613, 124.50,409.12,21417.56
38082.089, 38083.040, 38082.564, 125.21,408.46,21378.08
38083.040, 38083.986, 38083.513, 124.35,410.68,21490.16
38083.986, 38084.934, 38084.460, 123.75,410.30,21464.55
38084.938, 38085.884, 38085.411, 126.36,409.80,21332.49
38085.884, 38086.831, 38086.357, 125.07,408.22,21281.50
38086.831, 38087.778, 38087.305, 126.69,407.79,21299.36
38087.778, 38088.731, 38088.255, 126.64,410.71,21382.57
38088.731, 38089.683, 38089.207, 126.44,407.56,21266.28
38089.683, 38090.637, 38090.160, 128.03,409.84,21416.58
38090.640, 38091.589, 38091.115, 129.17,408.63,21360.95
38091.591, 38092.538, 38092.065, 123.46,406.80,21190.59
38092.538, 38093.491, 38093.015, 126.43,410.17,21474.01
38093.491, 38094.444, 38093.967, 126.41,408.01,21423.34
38094.444, 38095.395, 38094.919, 127.01,408.48,21408.24
38095.397, 38096.349, 38095.873, 126.17,408.64,21445.09
38096.352, 38097.298, 38096.825, 127.51,409.29,21417.51
38097.298, 38098.245, 38097.772, 126.57,410.07,21416.91
38098.245, 38099.198, 38098.721, 127.94,410.75,21497.28
38099.198, 38100.148, 38099.673, 124.98,409.52,21427.43
38100.148, 38101.095, 38100.621, 128.55,408.23,21398.54
38101.095, 38102.042, 38101.569, 125.77,408.54,21340.24
38102.042, 38102.988, 38102.515, 123.58,406.79,21348.69
38102.988, 38103.933, 38103.460, 124.54,410.31,21554.30
38103.933, 38104.880, 38104.407, 125.41,407.87,21394.70
38104.880, 38105.826, 38105.353, 124.49,407.59,21439.07
38105.826, 38106.772, 38106.299, 128.13,408.34,21472.36
38106.772, 38107.719, 38107.245, 125.46,410.16,21583.90
38107.715, 38108.667, 38108.191, 126.76,408.47,21449.01
38108.666, 38109.613, 38109.140, 124.48,409.18,21509.62
38109.613, 38110.565, 38110.089, 125.08,410.06,21566.79
38110.565, 38111.517, 38111.041, 126.25,408.79,21560.74
38111.517, 38112.463, 38111.990, 126.82,407.99,21485.32
38112.461, 38113.408, 38112.934, 126.05,409.13,21547.26
38113.405, 38114.358, 38113.882, 126.33,410.76,21644.68
38114.358, 38115.309, 38114.834, 125.65,407.68,21452.95
38115.309, 38116.261, 38115.785, 128.44,410.65,21591.99
38116.261, 38117.207, 38116.734, 126.15,410.05,21495.70
38117.207, 38118.154, 38117.681, 126.57,410.80,21566.06
38118.155, 38119.107, 38118.631, 127.90,409.72,21559.22
38119.111, 38120.056, 38119.584, 129.30,409.19,21546.98
38120.056, 38121.003, 38120.529, 126.48,408.62,21557.37
38121.003, 38121.951, 38121.477, 129.21,407.90,21529.66
38121.951, 38122.903, 38122.427, 125.81,406.32,21394.72
38122.903, 38123.854, 38123.379, 128.80,407.36,21469.40
38123.854, 38124.806, 38124.330, 126.24,409.77,21609.32
38124.806, 38125.753, 38125.279, 127.56,408.80,21542.91
38125.753, 38126.706, 38126.230, 127.56,408.63,21484.58
38126.706, 38127.659, 38127.183, 127.27,409.27,21571.93
38127.659, 38128.610, 38128.134, 127.69,412.02,21711.58
38128.610, 38129.562, 38129.086, 126.74,409.43,21595.87
38129.562, 38130.508, 38130.035, 127.59,409.17,21634.29
38130.508, 38131.453, 38130.981, 127.79,409.80,21688.00
38131.453, 38132.399, 38131.926, 125.54,407.81,21575.45
38132.399, 38133.345, 38132.872, 126.45,409.57,21656.89
38133.345, 38134.291, 38133.818, 127.92,408.17,21630.68
38134.291, 38135.237, 38134.764, 127.21,409.05,21665.21
38135.239, 38136.184, 38135.711, 126.09,411.61,21698.80
38136.188, 38137.134, 38136.661, 126.13,408.41,21598.16
38137.134, 38138.081, 38137.608, 124.86,405.75,21535.55
38138.081, 38139.028, 38138.554, 126.57,407.80,21611.05
38139.028, 38139.974, 38139.501, 127.05,408.74,21780.10
38139.974, 38140.921, 38140.448, 127.07,408.96,21792.76
38140.921, 38141.867, 38141.394, 127.78,410.05,21825.73
38141.867, 38142.813, 38142.340, 128.90,410.45,21832.39
38142.813, 38143.758, 38143.285, 126.37,407.07,21744.93
38143.758, 38144.704, 38144.231, 124.86,407.49,21647.53
38144.704, 38145.650, 38145.177, 123.00,405.84,21655.21
38145.650, 38146.597, 38146.123, 121.83,408.20,21779.93
38146.594, 38147.540, 38147.067, 123.55,407.71,21751.61
38147.538, 38148.484, 38148.011, 125.41,406.24,21603.75
38148.484, 38149.430, 38148.957, 124.32,407.00,21596.42
38149.430, 38150.376, 38149.903, 124.79,408.47,21725.33
38150.376, 38151.322, 38150.849, 126.76,410.71,21832.29
38151.322, 38152.268, 38151.795, 125.28,410.87,21793.94
38152.265, 38153.212, 38152.738, 126.12,411.38,21852.05
38153.205, 38154.151, 38153.678, 124.65,408.21,21595.80
38154.151, 38155.097, 38154.624, 127.58,409.46,21712.71
38155.097, 38156.043, 38155.570, 126.49,410.96,21760.61
38156.043, 38156.989, 38156.516, 125.37,409.61,21687.29
38156.989, 38157.936, 38157.463, 128.83,408.35,21684.15
38157.936, 38158.882, 38158.409, 128.06,411.20,21749.39
38158.882, 38159.828, 38159.355, 127.62,411.32,21684.56
38159.828, 38160.774, 38160.301, 128.43,410.97,21608.25
38160.774, 38161.720, 38161.247, 127.51,411.46,21619.15
38161.720, 38162.667, 38162.193, 127.78,407.87,21385.76
38162.667, 38163.614, 38163.141, 126.14,410.12,21462.59
38163.617, 38164.564, 38164.091, 126.19,408.11,21286.57
38164.565, 38165.511, 38165.038, 127.59,408.32,21256.30
38165.511, 38166.457, 38165.984, 126.15,408.29,21276.09
38166.457, 38167.403, 38166.930, 126.73,408.09,21282.05
38167.403, 38168.349, 38167.876, 127.16,409.59,21277.83
38168.349, 38169.295, 38168.822, 127.04,409.32,21244.05
38169.297, 38170.243, 38169.770, 127.50,410.34,21240.18
38170.246, 38171.192, 38170.719, 126.18,408.92,21166.28
38171.192, 38172.140, 38171.666, 124.30,407.67,21056.86
38172.140, 38173.085, 38172.612, 126.17,409.09,21135.90
38173.085, 38174.031, 38173.558, 125.23,408.03,21016.24
38174.031, 38174.977, 38174.504, 126.47,408.93,21007.23
38174.977, 38175.923, 38175.450, 127.98,411.28,21192.07
38175.923, 38176.869, 38176.396, 124.87,406.56,20973.32
38176.869, 38177.816, 38177.342, 128.02,408.92,21007.79
38177.816, 38178.762, 38178.289, 125.95,407.62,20899.51
38178.762, 38179.708, 38179.235, 124.41,407.18,20964.67
38179.708, 38180.654, 38180.181, 125.66,406.02,20903.56
38180.654, 38181.600, 38181.127, 125.50,409.16,21033.68
38181.600, 38182.548, 38182.074, 126.91,408.40,20951.49
38182.548, 38183.494, 38183.021, 123.85,405.28,20802.92
38183.494, 38184.440, 38183.967, 123.07,404.75,20765.07
38184.440, 38185.386, 38184.913, 127.60,407.41,20895.56
38185.386, 38186.333, 38185.860, 125.30,405.69,20791.83
38186.331, 38187.278, 38186.804, 128.62,406.78,20830.94
38187.274, 38188.220, 38187.747, 127.91,410.87,20926.92
38188.220, 38189.166, 38188.693, 126.36,408.97,20847.62
38189.166, 38190.113, 38189.640, 124.79,408.43,20827.97
38190.113, 38191.059, 38190.586, 124.11,408.74,20842.40
38191.058, 38192.004, 38191.531, 123.51,410.06,20868.62
38192.000, 38192.946, 38192.473, 124.53,408.55,20766.03
38192.946, 38193.891, 38193.418, 125.84,408.92,20815.29
38193.891, 38194.837, 38194.364, 125.82,410.17,20898.85
38194.837, 38195.783, 38195.310, 126.92,410.90,20982.46
38195.783, 38196.730, 38196.257, 125.64,409.59,20983.57
38196.730, 38197.676, 38197.203, 128.55,409.00,20988.01
38197.679, 38198.627, 38198.153, 126.20,409.13,20997.29
38198.628, 38199.574, 38199.101, 127.08,407.26,20924.43
38199.574, 38200.519, 38200.046, 126.21,406.94,20915.82
38200.519, 38201.466, 38200.992, 125.95,407.72,20875.64
38201.466, 38202.412, 38201.939, 126.22,408.28,20900.78
38202.412, 38203.358, 38202.885, 127.48,410.68,20968.50
38203.360, 38204.306, 38203.833, 128.45,409.26,20929.26
38204.309, 38205.255, 38204.782, 125.50,410.03,21003.09
38205.255, 38206.201, 38205.728, 126.13,407.66,20899.58
38206.201, 38207.148, 38206.674, 125.77,409.20,20974.81
38207.148, 38208.094, 38207.621, 123.59,405.32,20797.72
38208.094, 38209.040, 38208.567, 120.68,405.29,20843.89
38209.040, 38209.986, 38209.513, 124.86,407.91,20915.55
38209.986, 38210.932, 38210.459, 126.06,411.59,21060.67
38210.932, 38211.879, 38211.405, 125.81,410.39,21075.15
38211.879, 38212.825, 38212.352, 128.35,409.60,21104.98
38212.825, 38213.771, 38213.298, 127.44,409.24,21180.51
38213.771, 38214.717, 38214.244, 125.23,408.46,21178.87
38214.717, 38215.663, 38215.190, 127.57,410.24,21270.67
38215.663, 38216.610, 38216.136, 126.22,410.53,21299.11
38216.610, 38217.556, 38217.083, 126.94,408.88,21238.96
38217.556, 38218.502, 38218.029, 124.14,408.77,21240.84
38218.502, 38219.448, 38218.975, 126.65,406.89,21187.33
38219.448, 38220.398, 38219.923, 124.42,408.66,21326.82
38220.398, 38221.350, 38220.874, 122.92,406.71,21180.79
38221.350, 38222.301, 38221.825, 122.75,405.07,21011.75
38222.301, 38223.253, 38222.777, 124.14,406.43,21079.72
38223.253, 38224.200, 38223.727, 127.88,409.85,21251.00
38224.200, 38225.153, 38224.677, 127.59,411.82,21325.47
38225.153, 38226.105, 38225.629, 127.42,409.51,21203.66
38226.101, 38227.052, 38226.576, 126.74,410.67,21245.72
38227.052, 38228.004, 38227.528, 125.51,409.21,21174.22
38228.004, 38228.950, 38228.477, 126.26,408.97,21158.86
38228.950, 38229.897, 38229.423, 125.69,409.73,21208.92
38229.897, 38230.850, 38230.373, 124.63,410.60,21115.92
38230.850, 38231.802, 38231.326, 127.18,410.10,21111.14
38231.802, 38232.753, 38232.277, 125.47,408.89,21033.51
38232.753, 38233.700, 38233.227, 125.35,408.00,20990.47
38233.700, 38234.647, 38234.173, 125.34,409.59,21140.67
38234.647, 38235.599, 38235.123, 125.52,408.53,21045.57
38235.599, 38236.551, 38236.075, 124.27,406.39,20964.59
38236.551, 38237.503, 38237.027, 125.46,409.02,21137.48
38237.506, 38238.453, 38237.979, 125.27,409.29,21108.02
38238.455, 38239.407, 38238.931, 123.91,406.52,20955.47
38239.407, 38240.360, 38239.883, 123.91,407.58,20964.86
38240.360, 38241.311, 38240.835, 123.93,408.86,20998.47
38241.311, 38242.263, 38241.787, 127.14,409.36,20991.28
38242.264, 38243.211, 38242.737, 125.69,408.42,21048.01
38243.214, 38244.161, 38243.688, 127.26,408.06,21066.48
38244.161, 38245.107, 38244.634, 124.18,408.88,21104.20
38245.107, 38246.052, 38245.579, 127.12,409.24,21092.98
38246.052, 38247.000, 38246.526, 125.82,408.44,21071.63
38247.000, 38247.953, 38247.477, 121.37,405.06,20813.94
38247.953, 38248.905, 38248.429, 126.53,408.14,20957.87
38248.905, 38249.856, 38249.380, 127.39,410.56,21103.59
38249.856, 38250.803, 38250.329, 125.59,409.63,20987.27
38250.803, 38251.750, 38251.277, 126.21,409.21,20970.34
38251.750, 38252.702, 38252.226, 123.22,407.55,20942.90
38252.702, 38253.654, 38253.178, 122.25,406.56,20833.09
38253.654, 38254.606, 38254.130, 126.28,409.19,21033.33
38254.606, 38255.552, 38255.079, 126.29,411.48,21099.19
38255.552, 38256.497, 38256.025, 125.92,411.22,21155.32
38256.497, 38257.443, 38256.970, 126.14,410.81,21067.11
38257.443, 38258.390, 38257.916, 122.88,409.98,21046.44
38258.390, 38259.338, 38258.864, 123.93,409.33,21008.60
38259.334, 38260.288, 38259.811, 126.76,409.56,21036.78
38260.281, 38261.233, 38260.757, 126.28,408.32,20953.86
38261.233, 38262.184, 38261.709, 126.58,409.12,20980.96
38262.184, 38263.136, 38262.660, 126.41,410.09,21007.19
38263.136, 38264.083, 38263.609, 126.99,408.30,20942.67
38264.083, 38265.030, 38264.557, 125.85,407.81,20931.92
38265.030, 38265.982, 38265.506, 126.00,408.58,20934.47
38265.982, 38266.933, 38266.458, 124.77,407.94,20902.36
38266.933, 38267.885, 38267.409, 127.29,410.43,21059.59
38267.885, 38268.832, 38268.358, 123.52,408.33,20865.66
38268.832, 38269.785, 38269.309, 123.64,407.87,20930.32
38269.785, 38270.738, 38270.262, 123.35,408.91,21019.85
38270.742, 38271.692, 38271.217, 123.27,408.63,21036.05
38271.694, 38272.646, 38272.170, 126.18,409.37,21124.83
38272.646, 38273.592, 38273.119, 124.63,406.71,21043.05
38273.592, 38274.538, 38274.065, 122.87,406.60,21075.08
38274.538, 38275.482, 38275.010, 124.82,406.95,21120.37
38275.482, 38276.429, 38275.955, 125.28,408.42,21180.90
38276.431, 38277.377, 38276.904, 125.11,408.17,21083.08
38277.380, 38278.326, 38277.853, 127.48,409.31,21123.33
38278.326, 38279.272, 38278.799, 125.09,409.53,21224.23
38279.272, 38280.218, 38279.745, 126.61,409.45,21184.89
38280.218, 38281.165, 38280.692, 124.85,409.80,21138.29
38281.165, 38282.111, 38281.638, 126.67,409.86,21145.44
38282.111, 38283.058, 38282.584, 124.17,406.67,21013.27
38283.062, 38284.008, 38283.535, 122.35,408.90,21107.15
38284.008, 38284.954, 38284.481, 119.13,406.99,21052.06
38284.954, 38285.901, 38285.427, 123.22,409.62,21173.39
38285.901, 38286.847, 38286.374, 122.65,407.24,20936.82
38286.847, 38287.793, 38287.320, 124.18,405.95,20832.85
38287.789, 38288.735, 38288.262, 126.26,407.59,20918.93
38288.734, 38289.681, 38289.207, 126.66,410.02,21038.22
38289.681, 38290.627, 38290.154, 125.87,408.11,20972.30
38290.627, 38291.573, 38291.100, 127.01,408.04,20973.29
38291.573, 38292.519, 38292.046, 125.96,409.39,21096.49
38292.519, 38293.465, 38292.992, 125.93,408.63,21105.98
38293.463, 38294.409, 38293.936, 123.79,409.00,21068.48
38294.406, 38295.353, 38294.880, 123.36,410.10,21141.59
38295.353, 38296.299, 38295.826, 125.68,408.39,21051.03
38296.299, 38297.246, 38296.773, 125.86,407.92,20967.55
38297.246, 38298.191, 38297.718, 126.97,408.40,21098.43
38298.191, 38299.137, 38298.664, 125.16,408.57,21098.43
38299.135, 38300.082, 38299.609, 123.24,409.33,21173.21
38300.074, 38301.020, 38300.547, 125.71,411.01,21227.51
38301.020, 38301.966, 38301.493, 126.19,410.08,21227.12
38301.966, 38302.912, 38302.439, 122.15,407.22,21146.19
38302.912, 38303.858, 38303.385, 123.15,409.78,21175.86
38303.858, 38304.804, 38304.331, 124.23,408.78,21061.48
38304.808, 38305.755, 38305.282, 125.65,407.59,20999.31
38305.756, 38306.702, 38306.229, 125.65,409.78,21036.39
38306.702, 38307.648, 38307.175, 125.91,407.98,20983.94
38307.648, 38308.594, 38308.121, 121.97,407.00,20950.72
38308.594, 38309.541, 38309.067, 121.49,406.90,20922.48
38309.541, 38310.490, 38310.016, 122.59,403.52,20738.15
38310.493, 38311.445, 38310.969, 122.97,406.37,20862.97
38311.447, 38312.399, 38311.923, 122.99,407.27,20850.32
