Start_UTC,End_UTC,Mid_UTC,CO_ppbv,CO2_ppmv,H2O_ppmv
28593.578, 28594.529, 28594.054, 255.45,415.79,25750.17
28594.535, 28595.480, 28595.008, 245.36,411.95,25446.59
28595.485, 28596.431, 28595.958, 237.71,410.88,25425.69
28596.431, 28597.378, 28596.905, 240.82,410.37,25356.02
28597.378, 28598.337, 28597.858, 255.43,411.37,25373.47
28598.337, 28599.282, 28598.809, 252.45,408.70,25293.57
28599.285, 28600.231, 28599.758, 250.70,409.97,25345.66
28600.238, 28601.184, 28600.711, 256.08,409.40,25270.85
28601.184, 28602.130, 28601.657, 257.97,409.82,25301.36
28602.130, 28603.076, 28602.603, 246.88,411.04,25308.65
28603.076, 28604.023, 28603.549, 238.06,412.76,25443.48
28604.023, 28604.970, 28604.497, 230.40,414.06,25522.24
28604.970, 28605.915, 28605.443, 228.93,410.81,25398.04
28605.919, 28606.867, 28606.393, 228.53,414.71,25475.54
28606.867, 28607.814, 28607.341, 224.17,414.55,25431.81
28607.814, 28608.766, 28608.290, 225.16,415.13,25559.58
28608.766, 28609.711, 28609.239, 226.40,415.74,25579.87
28609.711, 28610.658, 28610.184, 224.17,414.98,25485.51
28610.658, 28611.605, 28611.132, 220.45,412.36,25341.89
28611.608, 28612.553, 28612.080, 229.00,415.90,25513.19
28612.555, 28613.501, 28613.028, 233.33,413.62,25451.12
28613.501, 28614.448, 28613.974, 228.12,412.31,25271.66
28614.448, 28615.393, 28614.921, 223.35,412.11,25389.06
28615.393, 28616.339, 28615.866, 221.32,415.63,25536.73
28616.340, 28617.287, 28616.814, 221.91,412.54,25349.83
28617.290, 28618.238, 28617.764, 218.35,413.02,25393.33
28618.238, 28619.183, 28618.710, 210.72,410.64,25236.52
28619.183, 28620.129, 28619.656, 208.05,412.62,25353.39
28620.129, 28621.076, 28620.603, 206.27,412.95,25359.68
28621.076, 28622.023, 28621.550, 206.79,412.25,25282.62
28622.023, 28622.968, 28622.496, 207.07,414.63,25452.12
28622.968, 28623.914, 28623.441, 204.90,412.70,25413.29
28623.914, 28624.862, 28624.388, 205.93,413.53,25375.58
28624.862, 28625.814, 28625.338, 205.34,411.34,25203.77
28625.814, 28626.759, 28626.287, 206.66,410.63,25212.39
28626.759, 28627.705, 28627.232, 208.50,412.87,25326.05
28627.705, 28628.652, 28628.179, 208.66,414.65,25366.74
28628.652, 28629.605, 28629.129, 207.27,414.52,25352.20
28629.605, 28630.550, 28630.078, 207.76,413.55,25280.62
28630.550, 28631.496, 28631.023, 208.53,414.69,25248.89
28631.496, 28632.443, 28631.970, 207.32,409.84,25080.74
28632.443, 28633.388, 28632.916, 200.83,410.42,25004.30
28633.390, 28634.337, 28633.863, 205.49,410.20,25050.19
28634.340, 28635.287, 28634.814, 206.36,412.09,25126.85
28635.287, 28636.233, 28635.760, 206.67,413.50,25146.59
28636.233, 28637.179, 28636.706, 206.83,413.69,25178.59
28637.179, 28638.125, 28637.652, 203.47,409.91,24978.25
28638.125, 28639.072, 28638.599, 202.32,408.05,24896.51
28639.074, 28640.032, 28639.553, 200.06,409.19,24948.69
28640.050, 28640.995, 28640.523, 202.42,409.87,24936.25
28640.995, 28641.941, 28641.468, 205.99,414.53,25154.52
28641.941, 28642.889, 28642.415, 201.70,410.61,24935.45
28642.889, 28643.847, 28643.368, 202.38,410.12,24941.34
28643.847, 28644.793, 28644.320, 201.81,412.88,25030.43
28644.793, 28645.738, 28645.265, 202.21,414.37,25095.19
28645.749, 28646.696, 28646.222, 204.27,413.72,25084.01
28646.700, 28647.647, 28647.174, 203.41,411.30,24961.90
28647.647, 28648.592, 28648.120, 201.94,411.58,24964.85
28648.592, 28649.538, 28649.065, 202.37,413.77,25129.80
28649.538, 28650.486, 28650.012, 202.73,413.53,25060.00
28650.495, 28651.440, 28650.967, 198.43,408.95,24712.14
28651.451, 28652.397, 28651.924, 202.29,413.28,24973.08
28652.397, 28653.344, 28652.871, 199.77,410.44,24771.34
28653.344, 28654.290, 28653.817, 202.82,415.50,25052.83
28654.290, 28655.236, 28654.763, 200.26,415.45,25035.06
28655.236, 28656.182, 28655.709, 201.30,412.85,24909.28
28656.186, 28657.134, 28656.660, 203.15,414.16,24992.64
28657.164, 28658.116, 28657.640, 198.96,411.82,24795.54
28658.116, 28659.061, 28658.589, 200.78,415.02,24966.73
28659.061, 28660.008, 28659.534, 202.44,413.55,25006.30
28660.008, 28660.955, 28660.482, 199.82,411.06,24793.92
28660.955, 28661.900, 28661.428, 200.75,410.83,24845.11
28661.900, 28662.847, 28662.373, 203.60,414.04,25025.57
28662.873, 28663.821, 28663.347, 206.05,416.24,24988.07
28663.829, 28664.781, 28664.305, 205.18,414.09,25024.38
28664.781, 28665.733, 28665.257, 200.69,415.30,25050.49
28665.733, 28666.678, 28666.205, 201.12,412.61,24882.08
28666.678, 28667.625, 28667.151, 199.31,412.99,24842.13
28667.645, 28668.592, 28668.119, 197.77,411.51,24795.82
28668.612, 28669.563, 28669.087, 194.52,409.19,24638.48
28669.563, 28670.509, 28670.036, 192.66,408.65,24594.59
28670.509, 28671.456, 28670.982, 193.28,410.92,24741.67
28671.456, 28672.403, 28671.930, 196.90,410.13,24624.93
28672.403, 28673.348, 28672.876, 199.76,413.99,24969.19
28673.352, 28674.298, 28673.825, 201.29,414.04,24886.97
28674.319, 28675.266, 28674.793, 201.03,414.34,24960.57
28675.266, 28676.218, 28675.742, 198.72,415.14,24934.33
28676.218, 28677.164, 28676.691, 199.08,414.28,24843.81
28677.164, 28678.110, 28677.637, 200.80,415.84,24965.41
28678.110, 28679.057, 28678.584, 200.48,413.99,24874.69
28679.057, 28680.002, 28679.529, 200.21,414.90,24947.16
28680.018, 28680.964, 28680.491, 202.32,417.92,25044.28
28680.968, 28681.915, 28681.442, 200.20,415.41,24911.75
28681.915, 28682.862, 28682.389, 199.43,414.62,24791.78
28682.862, 28683.807, 28683.335, 199.84,413.21,24712.18
28683.807, 28684.753, 28684.280, 199.92,414.59,24785.00
28684.753, 28685.701, 28685.227, 200.49,414.03,24731.02
28685.706, 28686.658, 28686.182, 198.75,413.44,24753.43
28686.663, 28687.608, 28687.136, 200.29,415.75,24880.91
28687.608, 28688.554, 28688.081, 196.93,415.04,24714.35
28688.554, 28689.502, 28689.028, 197.19,415.31,24707.82
28689.502, 28690.453, 28689.977, 199.68,423.48,25028.99
28690.458, 28691.405, 28690.931, 198.21,421.96,24909.25
28691.424, 28692.370, 28691.897, 196.86,420.99,24810.77
28692.370, 28693.318, 28692.844, 198.50,420.15,24829.63
28693.318, 28694.270, 28693.794, 192.16,411.34,24548.38
28694.270, 28695.215, 28694.742, 198.16,416.78,24858.34
28695.215, 28696.161, 28695.688, 202.71,416.68,24832.55
28696.161, 28697.108, 28696.635, 200.87,419.76,24842.06
28697.147, 28698.091, 28697.619, 199.81,412.90,24462.02
28698.098, 28699.044, 28698.571, 201.98,417.90,24605.97
28699.044, 28699.991, 28699.518, 197.79,413.68,24118.94
28699.991, 28700.937, 28700.464, 195.23,414.18,24070.46
28700.937, 28701.883, 28701.410, 196.51,413.68,23976.38
28701.883, 28702.829, 28702.356, 199.63,420.04,24146.50
28702.851, 28703.799, 28703.325, 197.51,414.37,23686.00
28703.817, 28704.768, 28704.293, 201.16,422.46,24126.38
28704.768, 28705.714, 28705.241, 201.33,425.37,24203.95
28705.714, 28706.660, 28706.187, 198.14,413.44,23560.99
28706.660, 28707.608, 28707.134, 199.02,416.05,23602.62
28707.615, 28708.565, 28708.090, 197.37,409.20,23294.75
28708.584, 28709.530, 28709.057, 193.69,409.02,23219.99
28709.530, 28710.477, 28710.004, 196.81,412.17,23268.77
28710.477, 28711.423, 28710.950, 200.16,414.82,23305.14
28711.423, 28712.369, 28711.896, 198.82,413.12,23228.89
28712.369, 28713.315, 28712.842, 195.61,409.45,22811.88
28713.315, 28714.262, 28713.789, 200.38,412.85,22811.42
28714.280, 28715.232, 28714.756, 198.53,411.83,22602.21
28715.234, 28716.179, 28715.706, 195.43,410.43,22397.55
28716.179, 28717.126, 28716.652, 197.45,412.01,22358.19
28717.126, 28718.073, 28717.600, 196.44,411.07,22254.70
28718.073, 28719.025, 28718.549, 198.46,414.10,22361.68
28719.025, 28719.970, 28719.497, 199.32,412.87,22111.09
28719.985, 28720.932, 28720.458, 200.65,413.46,22154.72
28720.942, 28721.889, 28721.416, 199.81,412.48,22057.20
28721.889, 28722.841, 28722.365, 200.80,415.41,22201.77
28722.841, 28723.787, 28723.314, 199.71,411.82,22028.51
28723.787, 28724.733, 28724.260, 201.59,410.55,21896.56
28724.743, 28725.690, 28725.217, 199.79,410.56,21971.27
28725.710, 28726.662, 28726.186, 198.18,411.13,21890.62
28726.662, 28727.607, 28727.134, 200.70,412.87,21986.59
28727.607, 28728.554, 28728.081, 202.27,414.29,21979.61
28728.554, 28729.501, 28729.028, 204.37,417.47,22118.13
28729.501, 28730.453, 28729.977, 206.83,416.99,22087.65
28730.453, 28731.398, 28730.926, 207.24,418.48,22217.18
28731.427, 28732.374, 28731.900, 205.99,416.23,22028.51
28732.375, 28733.322, 28732.849, 202.73,412.53,21715.24
28733.322, 28734.267, 28733.795, 200.71,412.06,21697.96
28734.267, 28735.213, 28734.740, 203.15,414.53,21611.26
28735.213, 28736.160, 28735.687, 204.81,413.77,21551.13
28736.160, 28737.119, 28736.640, 206.91,415.78,21476.22
28737.142, 28738.094, 28737.618, 205.46,414.14,21310.53
28738.106, 28739.051, 28738.579, 204.25,415.19,21277.71
28739.051, 28739.997, 28739.524, 198.30,409.53,20973.76
28739.997, 28740.945, 28740.471, 199.40,409.93,20942.11
28740.945, 28741.897, 28741.421, 197.27,411.77,20993.18
28741.909, 28742.854, 28742.382, 198.95,412.39,20976.04
28742.872, 28743.818, 28743.345, 195.94,408.71,20740.49
28743.818, 28744.766, 28744.292, 196.99,409.15,20760.76
28744.766, 28745.711, 28745.238, 198.18,411.45,20931.06
28745.711, 28746.657, 28746.184, 199.12,415.88,21045.15
28746.657, 28747.604, 28747.131, 199.40,414.73,20961.58
28747.606, 28748.551, 28748.079, 199.52,414.32,20944.41
28748.575, 28749.520, 28749.047, 200.67,417.78,21058.68
28749.520, 28750.467, 28749.993, 201.63,416.83,20980.84
28750.467, 28751.414, 28750.941, 199.33,416.12,20917.34
28751.414, 28752.372, 28751.893, 198.71,415.49,20856.16
28752.372, 28753.324, 28752.848, 204.98,419.85,21020.97
28753.324, 28754.270, 28753.797, 199.10,415.64,20819.89
28754.284, 28755.230, 28754.757, 197.26,411.72,20548.93
28755.236, 28756.183, 28755.710, 196.68,411.73,20569.75
28756.183, 28757.142, 28756.663, 199.58,415.49,20700.89
28757.142, 28758.087, 28757.615, 200.98,417.68,20866.12
28758.087, 28759.033, 28758.560, 203.12,417.50,20797.27
28759.044, 28759.992, 28759.518, 199.50,417.52,20770.14
28760.005, 28760.958, 28760.482, 202.37,420.95,20902.20
28760.958, 28761.903, 28761.431, 200.79,420.09,20838.83
28761.903, 28762.849, 28762.376, 203.66,421.07,20908.62
28762.849, 28763.796, 28763.323, 198.92,420.21,20784.44
28763.796, 28764.748, 28764.272, 201.34,421.05,20774.95
28764.751, 28765.697, 28765.224, 200.63,421.82,20813.04
28765.714, 28766.660, 28766.187, 200.53,422.07,20820.57
28766.660, 28767.607, 28767.134, 199.34,421.57,20705.24
28767.607, 28768.560, 28768.084, 198.56,424.39,20865.98
28768.560, 28769.505, 28769.033, 198.59,421.98,20767.40
28769.505, 28770.451, 28769.978, 196.34,420.97,20800.03
28770.451, 28771.398, 28770.925, 197.18,419.75,20775.32
28771.414, 28772.373, 28771.893, 195.66,416.31,20612.94
28772.377, 28773.322, 28772.849, 191.46,414.69,20498.69
28773.322, 28774.268, 28773.795, 190.90,413.98,20476.94
28774.268, 28775.215, 28774.742, 191.89,415.03,20469.07
28775.215, 28776.161, 28775.688, 192.07,414.63,20488.21
28776.172, 28777.117, 28776.645, 192.35,417.05,20610.28
28777.127, 28778.073, 28777.600, 192.02,415.99,20513.25
28778.073, 28779.020, 28778.547, 190.09,414.48,20435.87
28779.020, 28779.972, 28779.496, 191.73,416.81,20483.93
28779.972, 28780.917, 28780.444, 194.57,418.01,20567.08
28780.917, 28781.863, 28781.390, 195.23,417.89,20484.41
28781.867, 28782.815, 28782.341, 196.63,420.27,20584.44
28782.831, 28783.776, 28783.304, 197.92,421.65,20619.81
28783.776, 28784.722, 28784.249, 195.07,421.95,20604.27
28784.722, 28785.670, 28785.196, 194.69,419.11,20437.62
28785.670, 28786.622, 28786.146, 195.34,420.45,20542.43
28786.622, 28787.573, 28787.097, 193.16,419.28,20425.77
28787.573, 28788.519, 28788.046, 191.85,417.38,20276.40
28788.531, 28789.478, 28789.005, 191.57,418.64,20353.05
28789.480, 28790.427, 28789.954, 192.89,417.64,20299.01
28790.427, 28791.373, 28790.900, 194.77,420.06,20373.04
28791.373, 28792.319, 28791.846, 196.58,419.86,20442.42
28792.319, 28793.266, 28792.793, 195.73,418.26,20304.91
28793.266, 28794.218, 28793.742, 202.35,422.15,20483.31
28794.229, 28795.173, 28794.701, 205.04,421.22,20361.64
28795.183, 28796.130, 28795.656, 207.60,417.46,20065.85
28796.130, 28797.076, 28796.603, 214.12,420.26,20184.92
28797.076, 28798.022, 28797.549, 215.28,420.66,20074.21
28798.022, 28798.968, 28798.495, 214.25,420.44,19967.72
28798.972, 28799.920, 28799.446, 214.14,420.59,19813.61
28799.931, 28800.877, 28800.404, 217.33,426.82,20024.42
28800.877, 28801.822, 28801.350, 218.29,426.32,19993.65
28801.822, 28802.769, 28802.295, 213.78,420.77,19784.56
28802.769, 28803.716, 28803.243, 214.01,418.28,19697.65
28803.716, 28804.661, 28804.188, 211.31,417.45,19786.36
28804.661, 28805.607, 28805.134, 216.10,418.89,19841.93
28805.624, 28806.572, 28806.098, 213.79,419.82,19960.27
28806.574, 28807.520, 28807.047, 211.39,419.48,19901.57
28807.520, 28808.465, 28807.992, 212.00,419.95,19970.33
28808.465, 28809.412, 28808.938, 211.77,421.25,20013.68
28809.412, 28810.359, 28809.886, 210.43,418.23,19874.02
28810.359, 28811.311, 28810.835, 210.59,420.18,19961.69
28811.322, 28812.267, 28811.794, 211.34,420.52,19955.83
28812.276, 28813.223, 28812.749, 212.02,422.86,20051.91
28813.223, 28814.170, 28813.697, 211.59,421.06,19963.84
28814.170, 28815.122, 28814.646, 215.91,421.52,19936.11
28815.122, 28816.067, 28815.594, 219.49,419.91,19891.38
28816.071, 28817.019, 28816.545, 219.65,417.52,19795.10
28817.029, 28817.976, 28817.503, 218.67,416.53,19825.60
28817.976, 28818.921, 28818.449, 220.79,417.76,19785.86
28818.921, 28819.867, 28819.394, 220.81,418.32,19775.31
28819.867, 28820.815, 28820.341, 218.84,416.53,19717.95
28820.815, 28821.767, 28821.291, 223.99,419.74,19824.02
28821.767, 28822.719, 28822.243, 226.35,419.93,19845.03
28822.737, 28823.683, 28823.210, 224.82,422.65,19963.51
28823.684, 28824.631, 28824.158, 222.24,418.81,19808.82
28824.631, 28825.578, 28825.105, 222.35,418.05,19740.38
28825.578, 28826.523, 28826.051, 226.61,417.83,19719.43
28826.523, 28827.469, 28826.996, 231.66,418.24,19722.47
28827.469, 28828.416, 28827.943, 240.78,420.68,19680.36
28828.425, 28829.378, 28828.902, 246.65,421.16,19640.19
28829.383, 28830.329, 28829.856, 250.37,420.28,19582.47
28830.329, 28831.275, 28830.802, 255.22,420.71,19529.79
28831.275, 28832.222, 28831.749, 263.26,423.93,19630.04
28832.222, 28833.174, 28832.698, 262.95,422.73,19515.80
28833.182, 28834.129, 28833.655, 265.61,423.53,19475.41
28834.145, 28835.091, 28834.618, 269.86,425.30,19490.18
28835.091, 28836.038, 28835.565, 269.64,423.88,19478.86
28836.038, 28836.997, 28836.518, 273.33,423.44,19373.00
28836.997, 28837.949, 28837.473, 270.51,416.71,19053.71
28837.949, 28838.894, 28838.421, 269.04,417.83,19006.70
28838.895, 28839.841, 28839.368, 274.60,423.02,19254.47
28839.865, 28840.813, 28840.339, 278.19,424.54,19327.78
28840.813, 28841.764, 28841.288, 278.06,423.75,19206.25
28841.764, 28842.710, 28842.237, 279.66,423.48,19161.31
28842.710, 28843.656, 28843.183, 276.75,422.91,19130.20
28843.656, 28844.602, 28844.129, 276.08,416.91,18880.98
28844.602, 28845.549, 28845.076, 280.97,420.21,18982.32
28845.562, 28846.509, 28846.035, 278.85,421.82,19145.53
28846.515, 28847.463, 28846.989, 284.56,421.59,19087.67
28847.463, 28848.415, 28847.939, 284.46,419.41,18931.19
28848.415, 28849.366, 28848.890, 285.90,420.76,19001.83
28849.366, 28850.312, 28849.839, 288.49,421.60,18869.08
28850.316, 28851.263, 28850.790, 290.38,422.35,18957.53
28851.269, 28852.216, 28851.743, 293.10,419.45,18784.19
28852.216, 28853.167, 28852.692, 293.24,421.35,18980.71
28853.167, 28854.113, 28853.640, 295.42,420.29,18823.79
28854.113, 28855.060, 28854.587, 295.90,420.64,18778.90
28855.060, 28856.013, 28855.537, 293.99,421.07,18818.41
28856.014, 28856.967, 28856.490, 297.30,422.04,18825.47
28856.975, 28857.926, 28857.451, 295.54,420.80,18770.04
28857.926, 28858.872, 28858.399, 299.14,420.66,18704.64
28858.872, 28859.820, 28859.346, 304.65,420.45,18609.69
28859.820, 28860.772, 28860.296, 305.00,421.74,18681.44
28860.772, 28861.724, 28861.248, 305.90,423.16,18759.09
28861.724, 28862.669, 28862.197, 307.56,422.77,18610.51
28862.676, 28863.624, 28863.150, 310.37,424.40,18634.82
28863.626, 28864.573, 28864.100, 311.21,424.65,18602.27
28864.573, 28865.523, 28865.048, 309.87,425.43,18678.85
28865.523, 28866.470, 28865.996, 305.83,422.35,18481.60
28866.470, 28867.417, 28866.943, 304.69,423.08,18558.17
28867.425, 28868.371, 28867.898, 302.60,423.90,18641.99
28868.378, 28869.324, 28868.851, 299.52,424.84,18705.76
28869.324, 28870.270, 28869.797, 301.12,421.67,18506.79
28870.270, 28871.218, 28870.744, 297.11,419.81,18456.12
28871.218, 28872.170, 28871.694, 296.47,421.36,18498.29
28872.170, 28873.121, 28872.645, 296.88,419.37,18414.30
28873.121, 28874.068, 28873.595, 303.85,422.38,18598.91
28874.072, 28875.019, 28874.545, 302.43,423.19,18658.16
28875.019, 28875.972, 28875.496, 302.59,422.60,18580.40
28875.972, 28876.924, 28876.448, 303.80,420.79,18451.84
28876.924, 28877.875, 28877.399, 304.35,422.08,18514.15
28877.875, 28878.822, 28878.348, 310.80,424.71,18605.19
28878.822, 28879.769, 28879.295, 305.94,419.16,18430.16
28879.773, 28880.726, 28880.250, 308.02,419.37,18294.63
28880.727, 28881.678, 28881.203, 309.15,420.34,18330.28
28881.678, 28882.630, 28882.154, 311.97,418.88,18303.90
28882.630, 28883.576, 28883.103, 312.16,418.23,18284.37
28883.576, 28884.524, 28884.050, 316.58,420.04,18298.67
28884.524, 28885.476, 28885.000, 314.76,420.20,18307.54
28885.476, 28886.427, 28885.952, 315.12,423.28,18396.27
28886.427, 28887.373, 28886.900, 309.25,421.90,18344.76
28887.373, 28888.320, 28887.846, 312.74,422.55,18354.77
28888.320, 28889.267, 28888.794, 309.07,421.67,18333.79
28889.267, 28890.218, 28889.743, 306.52,421.64,18391.06
28890.223, 28891.168, 28890.695, 308.18,421.83,18390.98
28891.179, 28892.126, 28891.652, 307.52,419.58,18274.79
28892.126, 28893.079, 28892.603, 308.64,417.80,18167.67
28893.079, 28894.031, 28893.555, 304.86,416.77,18191.28
28894.031, 28894.982, 28894.507, 306.75,417.63,18222.01
28894.982, 28895.928, 28895.455, 309.13,419.91,18226.93
28895.928, 28896.876, 28896.402, 312.29,421.44,18282.85
28896.890, 28897.842, 28897.366, 310.84,420.03,18211.69
28897.843, 28898.795, 28898.319, 308.54,419.10,18172.85
28898.795, 28899.740, 28899.267, 315.29,421.93,18325.98
28899.740, 28900.687, 28900.213, 317.71,422.98,18315.81
28900.687, 28901.634, 28901.161, 316.20,424.49,18324.18
28901.644, 28902.595, 28902.120, 316.68,421.11,18210.17
28902.600, 28903.546, 28903.073, 320.70,424.62,18368.07
28903.546, 28904.493, 28904.019, 319.59,421.31,18230.01
28904.493, 28905.439, 28904.966, 320.84,423.27,18241.55
28905.439, 28906.385, 28905.912, 317.58,421.79,18214.66
28906.385, 28907.331, 28906.858, 318.99,420.58,18112.87
28907.338, 28908.285, 28907.811, 319.96,422.01,18107.93
28908.298, 28909.252, 28908.775, 317.93,421.94,18010.14
28909.252, 28910.203, 28909.728, 322.32,424.93,18031.91
28910.203, 28911.155, 28910.679, 323.14,426.57,18137.84
28911.155, 28912.101, 28911.628, 324.79,427.95,18032.34
28912.101, 28913.049, 28912.575, 321.16,426.94,17932.67
28913.050, 28914.001, 28913.525, 322.08,423.53,17778.42
28914.015, 28914.966, 28914.491, 322.19,423.36,17777.58
28914.966, 28915.913, 28915.440, 325.47,424.07,17746.70
28915.913, 28916.860, 28916.386, 327.37,423.33,17694.74
28916.860, 28917.813, 28917.337, 326.06,421.99,17575.73
28917.813, 28918.764, 28918.289, 327.83,423.88,17614.82
28918.779, 28919.724, 28919.252, 328.53,422.41,17543.05
28919.730, 28920.676, 28920.203, 330.74,424.06,17592.55
28920.676, 28921.623, 28921.149, 331.13,421.85,17455.09
28921.623, 28922.575, 28922.099, 335.33,420.48,17427.52
28922.575, 28923.521, 28923.048, 339.16,420.95,17393.35
28923.521, 28924.468, 28923.994, 346.33,423.03,17408.55
28924.474, 28925.427, 28924.951, 357.55,422.13,17368.04
28925.436, 28926.388, 28925.912, 375.40,420.53,17227.03
28926.388, 28927.339, 28926.864, 396.70,421.79,17077.65
28927.339, 28928.285, 28927.812, 415.47,425.49,17027.44
28928.285, 28929.233, 28928.759, 426.07,428.32,16980.23
28929.233, 28930.185, 28929.709, 431.01,429.30,16802.97
28930.187, 28931.139, 28930.663, 432.82,426.60,16576.15
28931.152, 28932.103, 28931.628, 436.97,426.02,16492.76
28932.103, 28933.050, 28932.576, 432.93,423.56,16300.05
28933.050, 28933.997, 28933.523, 438.75,426.28,16263.62
28933.997, 28934.948, 28934.472, 438.84,426.68,16139.61
28934.948, 28935.894, 28935.421, 440.50,427.14,16050.33
28935.894, 28936.840, 28936.367, 439.41,428.18,16042.01
28936.847, 28937.794, 28937.320, 437.39,428.64,15983.67
28937.796, 28938.742, 28938.269, 440.78,430.67,16030.89
28938.742, 28939.688, 28939.215, 439.08,429.03,15953.81
28939.688, 28940.636, 28940.162, 436.93,427.91,15917.06
28940.636, 28941.583, 28941.109, 438.19,426.50,15839.52
28941.591, 28942.542, 28942.066, 439.27,424.82,15830.89
28942.549, 28943.495, 28943.022, 436.11,422.23,15824.02
28943.495, 28944.442, 28943.968, 444.10,426.48,15988.54
28944.442, 28945.395, 28944.918, 442.49,426.74,16057.89
28945.395, 28946.346, 28945.871, 440.56,423.86,15965.32
28946.346, 28947.292, 28946.819, 442.23,425.26,16011.10
28947.295, 28948.240, 28947.767, 449.75,429.35,16111.39
28948.252, 28949.200, 28948.726, 445.78,425.47,15992.07
28949.200, 28950.145, 28949.673, 452.65,433.06,16175.49
28950.145, 28951.091, 28950.618, 445.78,429.40,16005.05
28951.091, 28952.038, 28951.564, 440.09,422.93,15703.94
28952.038, 28952.984, 28952.511, 441.38,425.06,15742.07
28952.984, 28953.930, 28953.457, 440.90,427.01,15730.45
28953.939, 28954.885, 28954.412, 440.75,426.69,15661.66
28954.887, 28955.834, 28955.360, 441.71,431.24,15762.86
28955.834, 28956.786, 28956.310, 439.46,425.53,15480.73
28956.786, 28957.737, 28957.262, 435.78,423.06,15409.73
28957.737, 28958.683, 28958.210, 439.73,427.14,15453.24
28958.691, 28959.639, 28959.165, 438.61,427.55,15308.88
28959.646, 28960.599, 28960.122, 428.92,421.04,15049.31
28960.599, 28961.550, 28961.075, 442.01,434.16,15415.44
28961.550, 28962.495, 28962.023, 434.34,428.39,15218.47
28962.495, 28963.442, 28962.969, 434.81,430.43,15258.40
28963.442, 28964.387, 28963.914, 439.17,432.51,15242.08
28964.391, 28965.337, 28964.864, 434.04,428.22,15179.90
28965.348, 28966.294, 28965.821, 433.45,430.16,15200.60
28966.294, 28967.241, 28966.767, 431.69,429.87,15090.89
28967.241, 28968.187, 28967.714, 429.41,430.04,14933.31
28968.187, 28969.134, 28968.660, 424.29,430.08,14777.17
28969.134, 28970.081, 28969.607, 420.80,427.42,14442.36
28970.081, 28971.028, 28970.554, 417.62,427.10,14132.63
28971.041, 28971.992, 28971.517, 418.01,429.07,13974.26
28971.994, 28972.940, 28972.467, 416.44,429.07,13803.45
28972.940, 28973.887, 28973.413, 406.56,419.83,13283.97
28973.887, 28974.840, 28974.363, 410.49,426.71,13230.77
28974.840, 28975.789, 28975.315, 403.86,424.53,12971.06
28975.798, 28976.746, 28976.272, 410.93,430.05,12980.35
28976.751, 28977.697, 28977.224, 408.48,430.80,12969.39
28977.697, 28978.643, 28978.170, 408.12,432.12,12874.66
28978.643, 28979.590, 28979.117, 410.41,430.28,12734.73
28979.590, 28980.536, 28980.063, 410.62,431.72,12680.01
28980.536, 28981.483, 28981.009, 404.48,424.97,12285.20
28981.489, 28982.435, 28981.962, 404.92,427.38,12160.56
28982.449, 28983.395, 28982.922, 403.03,427.86,12053.85
28983.395, 28984.341, 28983.868, 403.04,428.37,11841.51
28984.341, 28985.288, 28984.814, 398.57,428.34,11686.60
28985.288, 28986.233, 28985.761, 397.17,428.21,11629.26
28986.233, 28987.180, 28986.706, 393.53,427.16,11435.68
28987.180, 28988.126, 28987.653, 391.13,427.34,11279.37
28988.144, 28989.091, 28988.617, 387.76,428.57,11110.64
28989.092, 28990.038, 28989.565, 386.46,429.64,10945.42
