Start_UTC,End_UTC,Mid_UTC,CO_ppbv,CO2_ppmv,H2O_ppmv
28688.611, 28689.556, 28689.083, 175.19,403.87,-9999.00
28689.556, 28690.502, 28690.029, 177.05,406.17,-9999.00
28690.502, 28691.449, 28690.976, 178.37,409.28,-9999.00
28691.453, 28692.399, 28691.926, 175.80,409.74,-9999.00
28692.405, 28693.351, 28692.878, 174.69,407.88,-9999.00
28693.351, 28694.297, 28693.824, 175.84,408.01,-9999.00
28694.297, 28695.243, 28694.770, 176.44,409.67,-9999.00
28695.243, 28696.190, 28695.716, 175.48,408.70,-9999.00
28696.190, 28697.136, 28696.663, 173.26,405.80,-9999.00
28697.136, 28698.083, 28697.610, 172.73,405.70,-9999.00
28698.092, 28699.038, 28698.565, 176.49,408.96,-9999.00
28699.038, 28699.984, 28699.511, 176.48,406.84,-9999.00
28699.984, 28700.930, 28700.457, 175.63,408.93,-9999.00
28700.930, 28701.877, 28701.404, 174.73,406.65,-9999.00
28701.877, 28702.823, 28702.350, 175.11,409.18,-9999.00
28702.823, 28703.769, 28703.296, 177.87,407.59,-9999.00
28703.779, 28704.725, 28704.252, 175.68,406.60,-9999.00
28704.730, 28705.677, 28705.203, 174.90,410.01,-9999.00
28705.677, 28706.623, 28706.150, 176.50,409.32,-9999.00
28706.623, 28707.569, 28707.096, 175.78,407.20,-9999.00
28707.569, 28708.515, 28708.042, 176.48,410.05,-9999.00
28708.521, 28709.467, 28708.994, 175.40,409.48,-9999.00
28709.476, 28710.422, 28709.949, 174.69,407.72,-9999.00
28710.422, 28711.369, 28710.896, 171.95,407.22,-9999.00
28711.369, 28712.316, 28711.842, 174.50,408.11,-9999.00
28712.316, 28713.262, 28712.789, 176.80,406.99,-9999.00
28713.262, 28714.208, 28713.735, 173.03,403.45,-9999.00
28714.210, 28715.156, 28714.683, 174.76,405.64,-9999.00
28715.174, 28716.121, 28715.648, 172.55,403.73,-9999.00
28716.121, 28717.067, 28716.594, 173.26,405.16,-9999.00
28717.067, 28718.013, 28717.540, 172.55,404.79,-9999.00
28718.013, 28718.959, 28718.486, 174.72,405.21,-9999.00
28718.959, 28719.906, 28719.432, 174.54,408.37,-9999.00
28719.906, 28720.852, 28720.379, 174.13,407.05,-9999.00
28720.866, 28721.812, 28721.339, 175.77,406.07,-9999.00
28721.818, 28722.765, 28722.292, 175.26,409.62,-9999.00
28722.765, 28723.711, 28723.238, 171.29,406.60,-9999.00
28723.711, 28724.656, 28724.184, 173.19,407.69,-9999.00
28724.656, 28725.603, 28725.129, 173.85,409.73,-9999.00
28725.609, 28726.556, 28726.083, 173.71,407.50,-9999.00
28726.567, 28727.512, 28727.039, 176.00,409.97,-9999.00
28727.515, 28728.461, 28727.988, 175.51,410.61,-9999.00
28728.461, 28729.406, 28728.934, 171.67,406.29,-9999.00
28729.406, 28730.352, 28729.879, 175.65,407.35,-9999.00
28730.352, 28731.299, 28730.826, 174.43,410.91,-9999.00
28731.302, 28732.247, 28731.774, 173.06,409.31,-9999.00
28732.265, 28733.211, 28732.738, 174.09,408.38,-9999.00
28733.211, 28734.158, 28733.685, 173.18,410.55,-9999.00
28734.158, 28735.104, 28734.631, 172.62,408.90,-9999.00
28735.104, 28736.051, 28735.577, 173.79,407.72,-9999.00
28736.051, 28736.997, 28736.524, 172.16,406.77,-9999.00
28736.997, 28737.943, 28737.470, 171.78,408.75,-9999.00
28737.962, 28738.908, 28738.435, 172.50,411.62,-9999.00
28738.915, 28739.861, 28739.388, 171.76,409.02,-9999.00
28739.861, 28740.807, 28740.334, 173.44,412.03,-9999.00
28740.807, 28741.752, 28741.279, 173.05,410.22,-9999.00
28741.752, 28742.698, 28742.225, 173.63,409.18,-9999.00
28742.709, 28743.656, 28743.183, 172.64,408.63,-9999.00
28743.669, 28744.616, 28744.143, 173.73,409.00,-9999.00
28744.616, 28745.563, 28745.090, 170.85,408.36,-9999.00
28745.563, 28746.510, 28746.036, 172.39,411.57,-9999.00
28746.510, 28747.454, 28746.982, 170.30,410.06,-9999.00
28747.454, 28748.400, 28747.927, 171.74,411.01,-9999.00
28748.403, 28749.350, 28748.877, 172.06,410.78,-9999.00
28749.372, 28750.319, 28749.846, 171.19,409.85,-9999.00
28750.319, 28751.265, 28750.792, 173.34,410.49,-9999.00
28751.265, 28752.211, 28751.738, 171.57,411.16,-9999.00
28752.211, 28753.157, 28752.684, 169.33,408.93,-9999.00
28753.157, 28754.102, 28753.630, 169.37,410.60,-9999.00
28754.102, 28755.049, 28754.576, 170.46,412.50,-9999.00
28755.068, 28756.014, 28755.541, 168.46,412.08,-9999.00
28756.020, 28756.966, 28756.493, 168.16,408.94,-9999.00
28756.966, 28757.912, 28757.439, 169.39,411.59,-9999.00
28757.912, 28758.858, 28758.385, 165.77,411.32,-9999.00
28758.858, 28759.805, 28759.331, 167.79,413.88,-9999.00
28759.817, 28760.764, 28760.291, 168.42,411.57,-9999.00
28760.776, 28761.722, 28761.249, 166.77,410.17,-9999.00
28761.722, 28762.668, 28762.195, 167.65,409.88,-9999.00
28762.668, 28763.614, 28763.141, 167.32,406.83,-9999.00
28763.614, 28764.560, 28764.087, 168.04,410.00,-9999.00
28764.560, 28765.507, 28765.033, 168.88,410.66,-9999.00
28765.511, 28766.459, 28765.985, 165.70,408.11,-9999.00
28766.480, 28767.425, 28766.953, 166.37,408.60,-9999.00
28767.425, 28768.371, 28767.898, 164.07,408.28,-9999.00
28768.371, 28769.319, 28768.845, 164.69,408.52,-9999.00
28769.319, 28770.264, 28769.792, 164.27,405.78,-9999.00
28770.264, 28771.210, 28770.737, 162.36,405.80,-9999.00
28771.210, 28772.156, 28771.683, 163.11,406.40,-9999.00
28772.172, 28773.119, 28772.645, 163.94,408.17,-9999.00
28773.123, 28774.068, 28773.596, 164.96,411.27,-9999.00
28774.068, 28775.015, 28774.542, 164.25,409.66,-9999.00
28775.015, 28775.962, 28775.488, 163.07,411.06,-9999.00
28775.962, 28776.907, 28776.435, 166.35,412.66,-9999.00
28776.921, 28777.865, 28777.393, 164.20,410.05,-9999.00
28777.877, 28778.823, 28778.350, 165.19,409.00,-9999.00
28778.823, 28779.770, 28779.297, 165.01,408.98,-9999.00
28779.770, 28780.717, 28780.243, 164.39,412.04,-9999.00
28780.717, 28781.663, 28781.190, 164.45,413.28,-9999.00
28781.663, 28782.610, 28782.136, 162.63,412.02,-9999.00
28782.614, 28783.560, 28783.087, 160.79,412.11,-9999.00
28783.576, 28784.522, 28784.049, 163.61,412.59,-9999.00
28784.522, 28785.468, 28784.995, 163.07,413.35,-9999.00
28785.468, 28786.415, 28785.942, 164.17,414.11,-9999.00
28786.415, 28787.360, 28786.887, 162.68,412.08,-9999.00
28787.360, 28788.307, 28787.833, 164.42,413.29,-9999.00
28788.307, 28789.252, 28788.779, 163.21,411.92,-9999.00
28789.273, 28790.220, 28789.746, 162.81,411.65,-9999.00
28790.224, 28791.170, 28790.697, 162.16,411.38,-9999.00
28791.170, 28792.115, 28791.642, 162.99,411.97,-9999.00
28792.115, 28793.063, 28792.589, 159.90,411.36,-9999.00
28793.063, 28794.009, 28793.536, 160.22,412.16,-9999.00
28794.023, 28794.969, 28794.496, 161.66,410.76,-9999.00
28794.980, 28795.927, 28795.454, 158.75,406.62,-9999.00
28795.927, 28796.872, 28796.400, 162.14,408.65,-9999.00
28796.872, 28797.818, 28797.345, 158.98,409.89,-9999.00
28797.818, 28798.763, 28798.290, 160.67,409.14,-9999.00
28798.763, 28799.710, 28799.237, 160.86,408.92,-9999.00
28799.716, 28800.662, 28800.189, 160.81,411.01,-9999.00
28800.681, 28801.627, 28801.154, 161.76,410.47,-9999.00
28801.627, 28802.573, 28802.100, 163.18,411.09,-9999.00
28802.573, 28803.520, 28803.046, 161.22,412.41,-9999.00
28803.520, 28804.466, 28803.993, 163.63,415.65,-9999.00
28804.466, 28805.412, 28804.939, 161.88,411.80,-9999.00
28805.412, 28806.358, 28805.885, 162.68,416.24,-9999.00
28806.371, 28807.317, 28806.844, 163.04,415.80,-9999.00
28807.319, 28808.267, 28807.793, 163.14,415.22,-9999.00
28808.267, 28809.213, 28808.740, 164.58,418.39,-9999.00
28809.213, 28810.159, 28809.686, 161.43,414.47,-9999.00
28810.159, 28811.105, 28810.632, 162.14,414.22,-9999.00
28811.105, 28812.051, 28811.578, 162.21,413.98,-9999.00
28812.065, 28813.011, 28812.538, 163.21,412.90,-9999.00
28813.022, 28813.969, 28813.496, 161.43,409.70,-9999.00
28813.969, 28814.915, 28814.442, 164.81,411.86,-9999.00
28814.915, 28815.862, 28815.389, 162.63,410.80,-9999.00
28815.862, 28816.807, 28816.334, 162.00,409.30,-9999.00
28816.813, 28817.761, 28817.287, 163.77,412.31,-9999.00
28817.779, 28818.724, 28818.252, 162.17,414.83,-9999.00
28818.724, 28819.671, 28819.198, 163.77,412.01,-9999.00
28819.671, 28820.617, 28820.144, 163.07,410.21,-9999.00
28820.617, 28821.564, 28821.090, 166.54,410.80,-9999.00
28821.564, 28822.510, 28822.037, 166.87,411.87,-9999.00
28822.510, 28823.456, 28822.983, 167.49,411.20,-9999.00
28823.482, 28824.429, 28823.955, 166.41,408.51,-9999.00
28824.432, 28825.377, 28824.905, 166.63,408.05,-9999.00
28825.377, 28826.323, 28825.850, 169.05,412.89,-9999.00
28826.323, 28827.270, 28826.796, 168.83,413.29,-9999.00
28827.270, 28828.217, 28827.743, 169.19,414.95,-9999.00
28828.217, 28829.164, 28828.691, 165.82,410.90,-9999.00
28829.181, 28830.126, 28829.654, 165.15,410.71,-9999.00
28830.139, 28831.085, 28830.612, 165.42,412.80,-9999.00
28831.085, 28832.032, 28831.559, 163.54,411.89,-9999.00
28832.032, 28832.978, 28832.505, 163.44,412.47,-9999.00
28832.978, 28833.924, 28833.451, 162.22,412.64,-9999.00
28833.930, 28834.875, 28834.402, 161.46,411.54,-9999.00
28834.889, 28835.835, 28835.362, 162.62,411.60,-9999.00
28835.835, 28836.782, 28836.309, 164.58,413.83,-9999.00
28836.782, 28837.729, 28837.255, 163.74,412.99,-9999.00
28837.729, 28838.675, 28838.202, 164.44,413.01,-9999.00
28838.675, 28839.621, 28839.148, 163.10,413.09,-9999.00
28839.621, 28840.567, 28840.094, 162.12,413.04,-9999.00
28840.585, 28841.532, 28841.058, 161.85,414.75,-9999.00
28841.533, 28842.480, 28842.007, 159.23,411.96,-9999.00
28842.480, 28843.426, 28842.953, 161.88,413.83,-9999.00
28843.426, 28844.372, 28843.899, 161.28,413.30,-9999.00
28844.372, 28845.318, 28844.845, 156.80,415.36,-9999.00
28845.318, 28846.264, 28845.791, 156.37,411.22,-9999.00
28846.276, 28847.222, 28846.749, 156.35,411.13,-9999.00
28847.230, 28848.177, 28847.704, 156.72,413.27,-9999.00
28848.177, 28849.124, 28848.651, 156.40,411.54,-9999.00
28849.124, 28850.068, 28849.596, 158.48,412.55,-9999.00
28850.068, 28851.014, 28850.541, 160.36,413.67,-9999.00
28851.021, 28851.967, 28851.494, 160.46,411.79,-9999.00
28851.980, 28852.928, 28852.454, 162.92,415.61,-9999.00
28852.928, 28853.873, 28853.400, 162.40,413.34,-9999.00
28853.873, 28854.820, 28854.347, 162.90,413.24,-9999.00
28854.820, 28855.766, 28855.293, 163.08,414.47,-9999.00
28855.766, 28856.712, 28856.239, 162.25,414.79,-9999.00
28856.712, 28857.658, 28857.185, 160.62,413.93,-9999.00
28857.668, 28858.614, 28858.141, 164.41,415.14,-9999.00
28858.614, 28859.560, 28859.087, 164.16,414.74,-9999.00
28859.560, 28860.506, 28860.033, 161.28,414.34,-9999.00
28860.506, 28861.452, 28860.979, 159.41,414.45,-9999.00
28861.452, 28862.398, 28861.925, 161.70,415.17,-9999.00
28862.398, 28863.345, 28862.871, 160.74,412.28,-9999.00
28863.354, 28864.302, 28863.828, 163.23,414.90,-9999.00
28864.307, 28865.253, 28864.780, 161.08,414.15,-9999.00
28865.253, 28866.199, 28865.726, 160.91,415.46,-9999.00
28866.199, 28867.145, 28866.672, 163.69,416.01,-9999.00
28867.145, 28868.092, 28867.619, 161.29,416.46,-9999.00
28868.098, 28869.043, 28868.570, 160.02,416.01,-9999.00
28869.053, 28869.999, 28869.526, 157.91,414.39,-9999.00
28869.999, 28870.945, 28870.472, 162.23,415.74,-9999.00
28870.945, 28871.892, 28871.419, 160.37,415.56,-9999.00
28871.892, 28872.837, 28872.365, 160.70,416.67,-9999.00
28872.837, 28873.784, 28873.310, 162.00,420.55,-9999.00
28873.785, 28874.731, 28874.258, 157.44,417.41,-9999.00
28874.745, 28875.689, 28875.217, 160.64,419.41,-9999.00
28875.690, 28876.637, 28876.163, 159.74,417.88,-9999.00
28876.637, 28877.583, 28877.110, 158.67,413.41,-9999.00
28877.583, 28878.529, 28878.056, 159.38,415.68,-9999.00
28878.529, 28879.475, 28879.002, 158.64,413.98,-9999.00
28879.475, 28880.421, 28879.948, 158.46,415.61,-9999.00
28880.431, 28881.378, 28880.905, 157.62,416.24,-9999.00
28881.383, 28882.329, 28881.856, 159.56,416.75,-9999.00
28882.329, 28883.275, 28882.802, 157.62,416.64,-9999.00
28883.275, 28884.221, 28883.748, 159.36,414.51,-9999.00
28884.221, 28885.167, 28884.694, 156.04,414.66,-9999.00
28885.174, 28886.121, 28885.648, 156.70,413.79,-9999.00
28886.133, 28887.080, 28886.607, 158.89,415.07,-9999.00
28887.080, 28888.026, 28887.553, 155.93,413.58,-9999.00
28888.026, 28888.972, 28888.499, 157.19,414.57,-9999.00
28888.972, 28889.918, 28889.445, 160.32,412.86,-9999.00
28889.918, 28890.865, 28890.392, 159.62,412.31,-9999.00
28890.867, 28891.812, 28891.340, 160.24,412.14,-9999.00
28891.836, 28892.782, 28892.309, 159.41,413.69,-9999.00
28892.782, 28893.728, 28893.255, 160.45,413.85,-9999.00
28893.728, 28894.674, 28894.201, 159.79,413.95,-9999.00
28894.674, 28895.620, 28895.147, 161.75,413.03,-9999.00
28895.620, 28896.567, 28896.093, 160.56,413.14,-9999.00
28896.567, 28897.513, 28897.040, 161.34,414.87,-9999.00
28897.527, 28898.473, 28898.000, 164.26,415.86,-9999.00
28898.479, 28899.425, 28898.952, 164.61,413.80,-9999.00
28899.425, 28900.371, 28899.898, 162.18,413.99,-9999.00
28900.371, 28901.317, 28900.844, 163.37,411.57,-9999.00
28901.317, 28902.264, 28901.790, 161.92,412.42,-9999.00
28902.270, 28903.217, 28902.744, 160.51,413.14,-9999.00
28903.226, 28904.172, 28903.699, 162.89,413.15,-9999.00
28904.172, 28905.118, 28904.645, 163.02,412.57,-9999.00
28905.118, 28906.064, 28905.591, 162.70,412.99,-9999.00
28906.064, 28907.010, 28906.537, 161.03,411.37,-9999.00
28907.010, 28907.957, 28907.483, 161.34,411.67,-9999.00
28907.959, 28908.905, 28908.432, 163.02,411.75,-9999.00
28908.923, 28909.869, 28909.396, 164.38,411.78,-9999.00
28909.869, 28910.815, 28910.342, 165.35,413.69,-9999.00
28910.815, 28911.760, 28911.288, 164.55,415.71,-9999.00
28911.760, 28912.707, 28912.233, 167.02,415.70,-9999.00
28912.707, 28913.654, 28913.181, 170.97,418.23,-9999.00
28913.654, 28914.601, 28914.127, 168.72,415.33,-9999.00
28914.611, 28915.558, 28915.085, 171.11,417.32,-9999.00
28915.562, 28916.508, 28916.035, 170.76,419.83,-9999.00
28916.508, 28917.454, 28916.981, 173.30,417.75,-9999.00
28917.454, 28918.401, 28917.928, 172.43,418.01,-9999.00
28918.401, 28919.346, 28918.873, 172.09,416.70,-9999.00
28919.353, 28920.300, 28919.827, 173.93,417.43,-9999.00
28920.308, 28921.254, 28920.781, 171.41,416.56,-9999.00
28921.254, 28922.200, 28921.727, 170.72,414.15,-9999.00
28922.200, 28923.146, 28922.673, 170.89,415.47,-9999.00
28923.146, 28924.092, 28923.619, 170.41,415.86,-9999.00
28924.092, 28925.038, 28924.565, 169.93,416.82,-9999.00
28925.039, 28925.985, 28925.512, 170.44,416.87,-9999.00
28925.994, 28926.941, 28926.468, 172.52,419.51,-9999.00
28926.941, 28927.887, 28927.414, 171.83,415.28,-9999.00
28927.887, 28928.833, 28928.360, 174.19,415.20,-9999.00
28928.833, 28929.779, 28929.306, 175.24,414.15,-9999.00
28929.779, 28930.724, 28930.251, 174.99,414.75,-9999.00
28930.724, 28931.671, 28931.197, 176.89,416.09,-9999.00
28931.682, 28932.629, 28932.156, 179.21,414.94,-9999.00
28932.633, 28933.579, 28933.106, 179.48,417.48,-9999.00
28933.579, 28934.526, 28934.053, 182.16,415.67,-9999.00
28934.526, 28935.472, 28934.999, 185.08,415.02,-9999.00
28935.472, 28936.418, 28935.945, 184.76,418.13,-9999.00
28936.426, 28937.371, 28936.898, 187.83,417.20,-9999.00
28937.379, 28938.325, 28937.852, 188.37,414.89,-9999.00
28938.325, 28939.271, 28938.798, 187.04,414.76,-9999.00
28939.271, 28940.217, 28939.744, 192.94,415.91,-9999.00
28940.217, 28941.164, 28940.691, 196.40,416.82,-9999.00
28941.164, 28942.110, 28941.637, 197.31,416.54,-9999.00
28942.113, 28943.059, 28942.586, 198.01,414.76,-9999.00
28943.071, 28944.017, 28943.544, 198.27,415.18,-9999.00
28944.017, 28944.962, 28944.489, 201.32,417.27,-9999.00
28944.962, 28945.909, 28945.436, 204.59,417.35,-9999.00
28945.909, 28946.855, 28946.382, 207.45,416.50,-9999.00
28946.855, 28947.801, 28947.328, 207.23,415.90,-9999.00
28947.801, 28948.747, 28948.274, 212.12,421.68,-9999.00
28948.759, 28949.705, 28949.232, 214.50,423.03,-9999.00
28949.708, 28950.655, 28950.182, 218.60,425.06,-9999.00
28950.655, 28951.601, 28951.128, 223.61,424.01,-9999.00
28951.601, 28952.548, 28952.075, 226.83,424.67,-9999.00
28952.548, 28953.494, 28953.021, 234.59,420.08,-9999.00
28953.501, 28954.449, 28953.975, 245.67,421.67,-9999.00
28954.456, 28955.402, 28954.929, 256.04,421.40,-9999.00
28955.402, 28956.348, 28955.875, 266.05,418.40,-9999.00
28956.348, 28957.294, 28956.821, 282.15,421.76,-9999.00
28957.294, 28958.240, 28957.767, 291.05,418.48,-9999.00
28958.240, 28959.186, 28958.713, 298.74,419.51,-9999.00
28959.189, 28960.135, 28959.662, 305.25,420.71,-9999.00
28960.147, 28961.094, 28960.620, 305.55,420.39,-9999.00
28961.094, 28962.040, 28961.567, 305.39,419.84,-9999.00
28962.040, 28962.986, 28962.513, 306.28,419.29,-9999.00
28962.986, 28963.933, 28963.460, 307.77,417.71,-9999.00
28963.933, 28964.879, 28964.406, 311.22,420.70,-9999.00
28964.879, 28965.825, 28965.352, 307.50,418.22,-9999.00
28965.834, 28966.778, 28966.306, 312.51,420.44,-9999.00
28966.780, 28967.727, 28967.253, 317.88,419.89,-9999.00
28967.727, 28968.673, 28968.200, 325.09,424.18,-9999.00
28968.673, 28969.619, 28969.146, 329.12,420.11,-9999.00
28969.619, 28970.566, 28970.092, 332.33,421.72,-9999.00
28970.571, 28971.517, 28971.044, 333.35,421.21,-9999.00
28971.521, 28972.467, 28971.994, 340.52,420.59,-9999.00
28972.467, 28973.413, 28972.940, 342.80,422.73,-9999.00
28973.413, 28974.359, 28973.886, 349.39,423.19,-9999.00
28974.359, 28975.306, 28974.833, 357.94,421.54,-9999.00
28975.306, 28976.252, 28975.779, 365.68,420.82,-9999.00
28976.253, 28977.199, 28976.726, 369.04,418.99,-9999.00
28977.203, 28978.149, 28977.676, 376.94,421.64,-9999.00
28978.149, 28979.095, 28978.622, 380.90,422.97,-9999.00
28979.095, 28980.043, 28979.569, 385.34,424.83,-9999.00
28980.043, 28980.989, 28980.516, 382.10,423.08,-9999.00
28980.989, 28981.935, 28981.462, 381.43,424.42,-9999.00
28981.935, 28982.881, 28982.408, 383.02,425.48,-9999.00
28982.889, 28983.836, 28983.363, 381.74,425.04,-9999.00
28983.838, 28984.784, 28984.311, 382.89,421.90,-9999.00
28984.784, 28985.730, 28985.257, 386.45,420.08,-9999.00
28985.730, 28986.676, 28986.203, 387.70,417.85,-9999.00
28986.676, 28987.623, 28987.149, 394.94,425.31,-9999.00
28987.632, 28988.577, 28988.104, 392.08,425.03,-9999.00
28988.583, 28989.530, 28989.056, 388.83,429.34,-9999.00
28989.530, 28990.476, 28990.003, 380.53,430.43,-9999.00
28990.476, 28991.422, 28990.949, 378.24,431.14,-9999.00
28991.422, 28992.368, 28991.895, 377.11,427.92,-9999.00
28992.368, 28993.315, 28992.842, 382.33,428.63,-9999.00
28993.319, 28994.265, 28993.792, 385.75,426.91,-9999.00
28994.276, 28995.222, 28994.749, 383.90,422.80,-9999.00
28995.222, 28996.168, 28995.695, 384.67,422.28,-9999.00
28996.168, 28997.115, 28996.641, 387.76,423.44,-9999.00
28997.115, 28998.061, 28997.588, 388.92,421.46,-9999.00
28998.061, 28999.006, 28998.533, 389.47,420.75,-9999.00
28999.006, 28999.953, 28999.479, 396.39,422.05,-9999.00
28999.970, 29000.916, 29000.443, 401.49,423.33,-9999.00
29000.918, 29001.865, 29001.392, 401.21,424.90,-9999.00
29001.865, 29002.811, 29002.338, 408.26,428.56,-9999.00
29002.811, 29003.758, 29003.284, 414.31,427.88,-9999.00
29003.758, 29004.704, 29004.231, 427.32,426.65,-9999.00
29004.713, 29005.659, 29005.186, 425.98,421.10,-9999.00
29005.665, 29006.610, 29006.137, 431.31,424.53,-9999.00
29006.610, 29007.558, 29007.084, 435.23,423.28,-9999.00
29007.558, 29008.504, 29008.031, 432.59,422.96,-9999.00
29008.504, 29009.450, 29008.977, 434.55,422.70,-9999.00
29009.450, 29010.396, 29009.923, 430.39,420.60,-9999.00
29010.402, 29011.348, 29010.875, 429.29,420.23,-9999.00
29011.362, 29012.308, 29011.835, 432.81,420.29,-9999.00
29012.308, 29013.254, 29012.781, 434.77,420.58,-9999.00
29013.254, 29014.201, 29013.728, 432.94,420.11,-9999.00
29014.201, 29015.146, 29014.674, 436.06,423.63,-9999.00
29015.146, 29016.093, 29015.620, 437.52,423.41,-9999.00
