Start_UTC,Latitude,Longitude,GPS_Alt,AOD0501,CO_ppbv,Mid_UTC,Number_Concentration,rBC_massConc,CDP_LWC
45972.0,-7.4920752,4.9999,3592.7,0.016,72.8,45972.0,152.0,,0.0
45973.0,-7.490578299999999,4.9999,3596.1,0.015,69.92,45973.0,134.0,,0.0
45974.0,-7.4892939,4.9999,3596.1,0.016,72.65,45974.0,130.0,,0.0
45975.0,-7.488019599999999,4.9999,3596.9,0.015,72.68,45975.0,,,0.0
45976.0,-7.486739900000001,4.9999,3596.9,0.015,70.74,45976.0,,,0.0
45977.0,-7.485423700000001,4.9999,3596.9,0.015,70.52,45977.0,,,0.0
45983.0,-7.4763850000000005,4.9999,3596.4,0.015,71.13,45984.0,,,0.0
45984.0,-7.4749598,4.9999,3597.1,0.015,70.52,45985.0,,,0.0
45985.0,-7.4736939,4.9999,3596.4,0.015,71.17,45986.0,,,0.0
45986.0,-7.4723567,4.9999,3595.6,0.015,69.95,45987.0,,,0.0
45987.0,-7.4710399,4.9999,3595.8,0.015,70.05,45987.0,,,0.0
45988.0,-7.4697688,4.9999,3595.3,0.015,71.36,45988.0,,,0.0
45989.0,-7.4684996,4.9999,3595.7,0.015,73.92,45989.0,,,0.0
45990.0,-7.4671983,4.9999,3597.2,0.016,71.9,45990.0,,,0.0
45991.0,-7.465859399999999,4.9999,3595.6,0.015,71.67,45991.0,,,0.0
45992.0,-7.464579700000001,4.9999,3596.2,0.015,70.7,45992.0,,,0.0
45993.0,-7.4633,4.9999,3594.5,0.015,72.24,45993.0,,,0.0
45994.0,-7.460685000000001,4.9999,3598.1,0.015,71.11,45994.0,,,0.0
45995.0,-7.4592598,4.9999,3597.7,0.015,72.46,45995.0,,,0.0
45996.0,-7.4579939,4.9999,3595.6,0.016,69.405,45996.0,,,0.0
45997.0,-7.4567196,4.9999,3595.6,0.016,70.92,45998.0,,,0.0
45998.0,-7.4553856,4.9999,3595.5,0.016,70.77,45999.0,,,0.0
45999.0,-7.454068799999999,4.9999451,3596.1,0.016,72.11,46000.0,,,0.0
46000.0,-7.4527996,5.0,3596.7,0.016,70.93,46001.0,,,0.0
46001.0,-7.451525099999999,5.0,3595.6,0.016,70.19,46002.0,,,0.0
46002.0,-7.450242200000001,5.0,3595.9,0.015,72.03,46003.0,,,0.0
46003.0,-7.448879700000001,5.0,3598.2,0.016,70.09,46004.0,,,0.0
46004.0,-7.4476,5.0,3598.2,0.016,71.16,46005.0,,,0.0
46005.0,-7.445075200000001,5.0,3597.6,0.015,71.9,46005.0,,,0.0
46006.0,-7.4435782999999995,5.0,3594.8,0.016,67.99,46006.0,,,0.0
46007.0,-7.4422939,5.0,3597.5,0.016,72.97,46007.0,,,0.0
46008.0,-7.4410196,5.0,3596.5,0.016,72.7,46008.0,59.0,,0.0
46009.0,-7.4397399,5.0,3596.1,0.015,70.02,46009.0,47.0,,0.0
46010.0,-7.4384688,5.0,3596.7,0.015,72.89,46010.0,28.0,,0.0
46011.0,-7.437163900000001,5.0,3596.4,0.015,70.94,46011.0,27.0,,0.0
46012.0,-7.435825099999999,5.0,3597.0,0.015,72.42,46012.0,,,0.0
46013.0,-7.4345593999999995,5.0,3598.2,0.016,73.42,46013.0,,,0.0
46014.0,-7.4332711,5.0,3599.6,0.016,72.035,46014.0,,,0.0
46015.0,-7.4319,5.0,3595.7,0.016,72.3,46016.0,,,0.0
46016.0,-7.429375200000001,5.0,3597.9,0.016,70.47,46017.0,,,0.0
46017.0,-7.4279598,5.0,3595.4,0.015,71.65,46018.0,,,0.0
46018.0,-7.426622,5.0,3595.7,0.016,70.84,46019.0,,,0.0
46019.0,-7.4253196,5.0,3596.8,0.015,72.18,46020.0,,,0.0
46020.0,-7.4240399,5.0,3596.9,0.016,72.28,46021.0,,,0.0
46021.0,-7.422768799999999,5.0,3596.1,0.016,71.02,46022.0,,,0.0
46022.0,-7.421463900000001,5.0,3593.8,0.016,71.95,46023.0,,,0.0
46023.0,-7.420125099999999,5.0000268,3592.2,0.015,71.87,46023.0,,,0.0
46024.0,-7.4188594,5.0001,3596.4,0.015,70.44,46024.0,9.0,,0.0
46025.0,-7.417579700000001,5.0001,3598.9,0.017,70.1,46025.0,18.0,,0.0
46026.0,-7.4163,5.0001,3594.2,0.016,70.66,46026.0,27.0,,0.0
46027.0,-7.413685000000001,5.0001,3595.6,0.015,69.65,46027.0,62.0,,0.0
46028.0,-7.4122598,5.0001,3594.0,0.016,71.74,46028.0,57.0,,0.0
46029.0,-7.410922,5.0001,3595.3,0.015,72.08,46029.0,95.0,,0.0
46030.0,-7.409619599999999,5.0001,3594.7,0.015,72.16,46030.0,126.0,,0.0
46031.0,-7.408350099999999,5.0001,3594.6,0.015,69.92,46031.0,126.0,,0.0
46032.0,-7.4070793,5.0001,3594.8,0.015,72.595,46032.0,139.0,,0.0
46033.0,-7.405763900000001,5.0001,3594.8,0.016,71.31,46034.0,151.0,,0.0
46034.0,-7.404425099999999,5.0001,3595.7,0.015,71.5,46035.0,125.0,,0.0
46035.0,-7.4031594,5.0001,3596.1,0.015,70.88,46036.0,,,0.0
46036.0,-7.401881299999999,5.0001,3595.2,0.016,69.31,46037.0,,,0.0
46037.0,-7.4006189,5.0001,3596.3,0.016,73.22,46038.0,,,0.0
46038.0,-7.397988900000001,5.0001,3594.4,0.015,73.13,46039.0,,,0.0
46039.0,-7.3965597999999995,5.0001,3594.2,0.016,70.2,46040.0,,,0.0
46040.0,-7.395222,5.0001,3594.9,0.016,72.58,46040.0,,,0.0
46041.0,-7.393919599999999,5.0001,3595.5,0.017,75.36,46041.0,,,0.0
46042.0,-7.392639900000001,5.0001,3596.1,0.016,73.77,46042.0,,,0.0
46043.0,-7.3913687999999995,5.0001,3596.3,0.016,73.6,46043.0,,,0.0
46044.0,-7.390063900000001,5.0001,3596.0,0.016,73.15,46044.0,,,0.0
46045.0,-7.3887250999999985,5.0001,3595.2,0.015,71.2,46045.0,,,0.0
46046.0,-7.3874594,5.0001,3595.1,0.015,70.73,46046.0,,,0.0
46047.0,-7.386171099999999,5.0001,3597.4,0.016,73.24,46047.0,,,0.0
46048.0,-7.3848,5.0001,3593.0,0.016,73.55,46048.0,,,0.0
46049.0,-7.3822752000000005,5.0001,3594.4,0.016,71.44,46049.0,,,0.0
46050.0,-7.3808598,5.0001,3597.5,0.015,73.5,46051.0,,,0.0
46051.0,-7.379522,5.0001,3597.1,0.016,71.63,46052.0,,,0.0
46052.0,-7.3782195999999995,5.0001,3595.1,0.015,71.75,46053.0,,,0.0
46053.0,-7.376939900000001,5.0001,3594.5,0.016,71.78,46054.0,,,0.0
46054.0,-7.375623700000001,5.0001,3596.2,0.016,72.17,46055.0,,,0.0
46055.0,-7.3742996,5.0001,3596.7,0.015,71.32,46056.0,,,0.0
46056.0,-7.373025099999999,5.0001,3594.5,0.016,70.86,46057.0,,,0.0
46057.0,-7.371759399999999,5.0001,3594.7,0.016,71.24,46058.0,,,0.0
46058.0,-7.3704711,5.0001,3595.6,0.016,70.33,46058.0,,,0.0
46059.0,-7.3691,5.0001,3597.3,0.015,72.69,46059.0,,,0.0
46060.0,-7.366575200000001,5.0001,3595.9,0.016,70.51,46060.0,,,0.0
46061.0,-7.3650782999999995,5.0001,3598.0,0.016,72.3,46061.0,,,0.0
46062.0,-7.3637939,5.0001,3595.6,0.017,71.25,46062.0,,,0.0
46063.0,-7.3625196,5.0001,3595.1,0.015,69.79,46063.0,,,0.0
46064.0,-7.3611856,5.0001,3596.6,0.015,71.44,46064.0,,,0.0
46065.0,-7.359868799999999,5.0001,3597.0,0.015,71.25,46065.0,,,0.0
46066.0,-7.3585996,5.0001,3596.1,0.015,72.69,46066.0,,,0.0
46067.0,-7.357298299999999,5.0001,3595.6,0.016,73.31,46067.0,,,0.0
46068.0,-7.3559594,5.0000828,3595.4,0.015,73.76,46069.0,46.0,,0.0
46069.0,-7.3546797,5.0,3595.4,0.015,72.61,46070.0,23.0,,0.0
46070.0,-7.3534,5.0,3594.8,0.016,71.56,46071.0,21.0,,0.0
46071.0,-7.350785000000001,5.0,3594.5,0.016,71.61,46072.0,8.0,,0.0
46072.0,-7.3493598,5.0,3595.3,0.015,70.62,46073.0,7.0,,0.0
46073.0,-7.3480939,5.0,3594.1,0.015,70.08,46074.0,,,0.0
46074.0,-7.346756699999999,5.0,3592.4,0.016,70.07,46075.0,,,0.0
46075.0,-7.345439900000001,5.0,3593.1,0.016,72.85,46076.0,,,0.0
46076.0,-7.344168799999999,5.0,3595.0,0.016,70.55,46076.0,,,0.0
46077.0,-7.342863900000001,5.0,3595.9,0.016,71.56,46077.0,,,0.0
46078.0,-7.341525099999999,5.0,3595.6,0.016,71.68,46078.0,,,0.0
46079.0,-7.3402594,5.0,3594.6,0.016,71.36,46079.0,,,0.0
46080.0,-7.338971099999999,5.0,3592.3,0.015,69.95,46080.0,,,0.0
46081.0,-7.3376,5.0,3594.8,0.016,72.54,46081.0,,,0.0
46082.0,-7.3350752,5.0,3592.6,0.015,70.59,46082.0,,,0.0
46083.0,-7.333578299999999,5.0,3592.6,0.016,67.72,46083.0,,,0.0
46084.0,-7.3322939,5.0,3593.3,0.015,70.52000000000001,46084.0,13.0,,0.0
46085.0,-7.331019599999999,5.0,3593.2,0.016,73.32,46086.0,32.0,,0.0
46086.0,-7.3296856,5.0,3593.5,0.015,72.24,46087.0,36.0,,0.0
46087.0,-7.3283688,5.0,3595.1,0.015,72.21,46088.0,58.0,,0.0
46088.0,-7.3270995999999995,5.0,3596.5,0.016,72.55,46089.0,82.0,,0.0
46089.0,-7.3258250999999985,5.0,3596.0,0.015,72.93,46090.0,94.0,,0.0
46090.0,-7.324542200000001,5.0,3595.4,0.015,69.94,46091.0,130.0,,0.0
46091.0,-7.323179700000001,5.0,3596.8,0.016,69.71,46092.0,143.0,,0.0
46092.0,-7.3219,5.0,3598.5,0.015,71.29,46093.0,124.0,,0.0
46093.0,-7.319285000000001,5.0,3594.1,0.015,70.92,46093.0,124.0,,0.0
46094.0,-7.3178598,5.0,3596.8,0.015,71.46,46094.0,131.0,,0.0
46095.0,-7.3165939,5.0,3596.7,0.016,73.09,46095.0,142.0,,0.0
46096.0,-7.3152567,5.0,3595.2,0.015,70.78,46096.0,,,0.0
46097.0,-7.3139399,5.0,3593.2,0.016,71.16,46097.0,,,0.0
46098.0,-7.312668799999999,5.0,3593.4,0.016,71.31,46098.0,,,0.0
46099.0,-7.311363900000001,5.0,3595.2,0.015,69.78,46099.0,,,0.0
46100.0,-7.310025099999999,5.0,3594.9,0.015,69.76,46100.0,,,0.0
46101.0,-7.3087594,5.0,3593.9,0.016,69.25,46101.0,,,0.0
46102.0,-7.3074711,5.0,3595.1,0.015,69.595,46102.0,,,0.0
46103.0,-7.3061,5.0,3591.8,0.016,69.17,46104.0,,,0.0
46104.0,-7.303575200000001,5.0,3595.1,0.016,69.24,46105.0,,,0.0
46105.0,-7.3020783,5.0,3594.9,0.016,70.94,46106.0,,,0.0
46106.0,-7.3007938999999995,5.0,3594.2,0.016,71.36,46107.0,,,0.0
46107.0,-7.2995196,5.0,3592.9,0.015,72.73,46108.0,,,0.0
46108.0,-7.2981856,5.0,3594.4,0.016,72.78,46109.0,,,0.0
46109.0,-7.2968687999999995,5.0,3595.3,0.016,69.39,46110.0,,,0.0
46110.0,-7.2955996,5.0,3593.7,0.015,68.96,46111.0,,,0.0
46111.0,-7.2942982999999995,5.0,3592.7,0.016,69.64,46111.0,,,0.0
46112.0,-7.2929594,5.0,3594.1,0.016,68.87,46112.0,,,0.0
46113.0,-7.2916797,5.0,3596.2,0.015,69.46,46113.0,,,0.0
46114.0,-7.2904,5.0,3595.1,0.015,68.59,46114.0,,,0.0
46115.0,-7.287785,5.0,3594.6,0.016,69.19,46115.0,,,0.0
46116.0,-7.2863598,5.0,3593.8,0.016,70.34,46116.0,,,0.0
46117.0,-7.2850939,5.0,3594.9,0.015,70.87,46117.0,,,0.0
46118.0,-7.2837567,5.0,3595.6,0.015,69.61,46118.0,,,0.0
46119.0,-7.282439900000001,5.0,3595.7,0.016,70.2,46119.0,,,0.0
46120.0,-7.2811688,5.0,3597.1,0.016,70.07,46120.0,,,0.0
46121.0,-7.279863900000001,5.0,3597.8,0.015,68.71,46122.0,,,0.0
46122.0,-7.278525099999999,5.0,3595.4,0.015,69.87,46123.0,,,0.0
46123.0,-7.2772594,5.0,3594.5,0.016,70.1,46124.0,,,0.0
46124.0,-7.2759711,5.0,3598.5,0.016,69.78,46125.0,,,0.0
46125.0,-7.2746,5.0,3596.0,0.015,72.37,46126.0,,,0.0
46126.0,-7.272075200000001,5.0,3595.5,0.016,72.07,46127.0,,,0.0
46127.0,-7.2705782999999995,5.0,3597.7,0.016,69.69,46128.0,86.0,,0.0
46128.0,-7.2692939,5.0,3598.2,0.015,71.89,46128.0,86.0,,0.0
46129.0,-7.2680196,5.0,3597.4,0.016,72.32,46129.0,36.0,,0.0
46130.0,-7.2666856,5.0,3594.8,0.016,71.22,46130.0,39.0,,0.0
46131.0,-7.265368799999999,5.0,3594.5,0.016,69.32,46131.0,17.0,,0.0
46132.0,-7.2640996,4.999964299999999,3596.4,0.016,69.74,46132.0,,,0.0
46133.0,-7.262825099999999,4.9999268,3597.0,0.015,68.67,46133.0,5.0,,0.0
46134.0,-7.261542200000001,4.9999828,3597.8,0.015,69.71,46134.0,,,0.0
46135.0,-7.260179700000001,4.9999,3596.0,0.015,69.17,46135.0,,,0.0
46136.0,-7.2589,4.9999,3595.4,0.016,71.24,46136.0,,,0.0
46137.0,-7.256285000000001,4.9999,3594.3,0.016,67.89,46137.0,,,0.0
46138.0,-7.2548598,4.9999,3595.7,0.015,68.65,46139.0,,,0.0
46139.0,-7.2535939,4.9999,3596.7,0.016,68.98,46140.0,,,0.0
46140.0,-7.252256699999999,4.9999,3598.3,0.015,69.77,46141.0,,,0.0
46141.0,-7.2509399000000005,4.9999,3596.8,0.016,69.7,46142.0,,,0.0
46142.0,-7.249668799999999,4.9999,3594.8,0.016,68.26,46143.0,,,0.0
46143.0,-7.248363900000001,4.9999,3595.9,0.015,69.47,46144.0,,,0.0
46144.0,-7.247025099999999,4.9999,3597.9,0.015,68.97,46145.0,19.0,,0.0
46145.0,-7.2457594,4.9999,3597.7,0.015,68.61,46146.0,35.0,,0.0
46146.0,-7.244472900000001,4.9999,3595.4,0.016,69.08,46146.0,35.0,,0.0
46147.0,-7.243120299999999,4.9999,3594.8,0.015,68.37,46147.0,44.0,,0.0
46148.0,-7.240578999999999,4.9999,3595.9,0.016,68.21,46148.0,55.0,,0.0
46149.0,-7.239078299999999,4.9999,3595.8,0.015,67.9,46149.0,88.0,,0.0
46150.0,-7.2377939,4.9999,3597.0,0.015,70.53,46150.0,102.0,,0.0
46151.0,-7.236589200000001,4.9999,3597.4,0.016,70.35,46151.0,104.0,,0.0
46152.0,-7.235323700000001,4.9999,3596.6,0.016,71.09,46152.0,127.0,,0.0
46253.0,-7.090842200000001,5.0,3595.2,0.016,68.96,46253.0,12.0,,0.0
46254.0,-7.089479700000001,5.0,3594.2,0.016,70.86,46254.0,9.0,,0.0
46255.0,-7.0882,5.0,3597.6,0.015,67.66,46255.0,,,0.0
46256.0,-7.085585000000001,5.0,3594.0,0.016,68.74,46256.0,,,0.0
46257.0,-7.0841598,5.0,3595.8,0.016,68.75,46257.0,,,0.0
46258.0,-7.0828939,5.0,3595.7,0.016,67.39,46258.0,,,0.0
46259.0,-7.081556699999999,5.0,3595.8,0.016,67.8,46259.0,,,0.0
46260.0,-7.0802399000000005,5.0,3595.4,0.016,66.96000000000001,46260.0,,,0.0
46261.0,-7.078968799999999,5.0,3594.5,0.016,69.48,46262.0,,,0.0
46262.0,-7.077663900000001,5.0,3593.9,0.015,69.74,46263.0,,,0.0
46263.0,-7.076325099999999,5.0,3593.0,0.017,68.49,46264.0,,,0.0
46264.0,-7.0750594,5.0,3592.0,0.015,68.84,46265.0,,,0.0
46265.0,-7.073771099999999,5.0,3591.8,0.016,67.52,46266.0,31.0,,0.0
46266.0,-7.0724,5.0,3591.8,0.016,67.75,46267.0,45.0,,0.0
46267.0,-7.069875200000001,4.9999098,3594.2,0.015,67.58,46268.0,58.0,,0.0
46268.0,-7.0683783,4.9999,3593.5,0.016,67.81,46269.0,98.0,,0.0
46269.0,-7.0670791,4.9999,3594.2,0.016,68.69,46269.0,98.0,,0.0
46270.0,-7.0658121,4.9999,3596.6,0.015,68.38,46270.0,105.0,,0.0
46271.0,-7.064539900000001,4.9999,3596.5,0.017,67.83,46271.0,121.0,,0.0
46272.0,-7.063223700000001,4.9999,3594.7,0.017,69.17,46272.0,118.0,,0.0
46273.0,-7.0618996,4.9999,3594.1,0.016,68.62,46273.0,117.0,,0.0
46274.0,-7.060625099999999,4.9999,3594.4,0.017,69.22,46274.0,127.0,,0.0
46275.0,-7.059342200000001,4.9999,3594.6,0.016,68.88,46275.0,131.0,,0.0
46276.0,-7.057979700000001,4.9999,3596.3,0.016,68.41,46276.0,,,0.0
46277.0,-7.0567,4.9999,3595.4,0.016,67.73,46277.0,,,0.0
46278.0,-7.0541752,4.9999,3596.0,0.016,68.5,46278.0,,,0.0
46279.0,-7.052678299999999,4.9999,3597.3,0.016,69.56,46280.0,,,0.0
46280.0,-7.0513939,4.9999,3599.1,0.016,69.15,46281.0,,,0.0
46281.0,-7.0501195999999995,4.9999,3597.8,0.016,70.31,46282.0,,,0.0
46282.0,-7.0487855999999995,4.9999,3596.8,0.016,69.73,46283.0,,,0.0
46283.0,-7.0474688,4.9999,3596.3,0.016,67.78,46284.0,,,0.0
46284.0,-7.0461996,4.9998643,3595.2,0.016,67.9,46285.0,,,0.0
46285.0,-7.044925099999999,4.9998,3594.3,0.016,67.42,46286.0,,,0.0
46286.0,-7.043642200000001,4.9998,3593.3,0.016,68.15,46287.0,,,0.0
46287.0,-7.042279700000001,4.9998,3595.1,0.015,67.89,46287.0,,,0.0
46288.0,-7.041,4.9998,3595.4,0.017,69.44,46288.0,,,0.0
46289.0,-7.038385000000001,4.9998,3594.3,0.016,69.22,46289.0,,,0.0
46290.0,-7.0369598,4.9998,3597.2,0.016,68.99,46290.0,,,0.0
46291.0,-7.0356939,4.9998,3595.2,0.016,66.38,46291.0,,,0.0
46292.0,-7.0344196,4.9998,3593.6,0.016,67.69,46292.0,,,0.0
46293.0,-7.0330856,4.9998,3592.3,0.017,66.88,46293.0,,,0.0
46294.0,-7.031768799999999,4.9998,3593.1,0.017,68.37,46294.0,,,0.0
46295.0,-7.0304996,4.9998,3595.9,0.016,68.38,46295.0,,,0.0
46296.0,-7.029225099999999,4.9998,3597.7,0.016,66.72,46296.0,,,0.0
46297.0,-7.027942200000001,4.9998,3598.2,0.016,66.48,46298.0,,,0.0
46298.0,-7.026579700000001,4.9998,3595.6,0.017,67.88,46299.0,,,0.0
46299.0,-7.0253,4.9998,3594.2,0.015,67.39,46300.0,,,0.0
46300.0,-7.022775200000001,4.9998,3596.1,0.017,68.48,46301.0,,,0.0
46301.0,-7.0212783,4.9998,3596.3,0.016,68.39,46302.0,,,0.0
46302.0,-7.0199939,4.9998,3595.7,0.016,67.43,46303.0,,,0.0
46303.0,-7.0187196,4.9998,3597.3,0.017,68.83,46304.0,,,0.0
46304.0,-7.017450099999999,4.9998,3598.5,0.016,66.19,46304.0,,,0.0
46305.0,-7.016135,4.9998,3596.0,0.016,67.45,46305.0,,,0.0
46306.0,-7.0147996,4.9998,3594.4,0.017,66.33,46306.0,,,0.0
46307.0,-7.013525099999999,4.9998,3596.6,0.017,66.49,46307.0,,,0.0
46308.0,-7.0122594,4.9998,3595.5,0.017,66.18,46308.0,82.0,,0.0
46309.0,-7.0109711,4.9998,3594.4,0.016,67.73,46309.0,57.0,,0.0
46310.0,-7.0096,4.9998,3596.3,0.016,67.85,46310.0,38.0,,0.0
46311.0,-7.007075200000001,4.9998902,3597.4,0.016,66.42,46311.0,26.0,,0.0
46312.0,-7.0056598,4.9999,3594.6,0.017,67.5,46312.0,21.0,,0.0
46313.0,-7.004322,4.9999,3597.6,0.016,67.965,46313.0,10.0,,0.0
46314.0,-7.0030196,4.9999,3595.4,0.016,67.28,46315.0,,,0.0
46315.0,-7.0017399000000005,4.9999,3594.8,0.016,67.8,46316.0,,,0.0
46316.0,-7.000468799999999,4.9999,3596.2,0.016,68.9,46317.0,,,0.0
46317.0,-6.9991996,4.9999,3596.4,0.017,66.83,46318.0,,,0.0
46318.0,-6.997898299999999,4.9999,3596.1,0.017,68.03,46319.0,,,0.0
46319.0,-6.9965594,4.9999,3594.6,0.017,67.45,46320.0,,,0.0
46320.0,-6.9952797,4.9999,3594.7,0.016,68.46,46321.0,,,0.0
46321.0,-6.994,4.9999,3593.9,0.017,67.07,46322.0,,,0.0
46322.0,-6.991385,4.9999,3594.4,0.016,69.9,46322.0,,,0.0
46323.0,-6.989959799999999,4.9999,3595.7,0.016,68.83,46323.0,,,0.0
46324.0,-6.9886938999999995,4.9999,3595.8,0.016,68.08,46324.0,,,0.0
46325.0,-6.9874196,4.9999,3594.6,0.016,68.11,46325.0,11.0,,0.0
46326.0,-6.9860856,4.9999,3594.4,0.016,68.33,46326.0,22.0,,0.0
46327.0,-6.9847687999999994,4.9999,3595.5,0.016,67.67,46327.0,42.0,,0.0
46328.0,-6.9834996,4.9999,3596.7,0.016,69.04,46328.0,50.0,,0.0
46329.0,-6.982225099999999,4.9999,3596.4,0.016,66.44,46329.0,85.0,,0.0
46330.0,-6.9809594,4.9999172,3594.7,0.016,67.64,46330.0,79.0,,0.0
46331.0,-6.979671099999999,5.0,3598.1,0.017,68.12,46331.0,90.0,,0.0
46332.0,-6.9783,5.0,3593.9,0.016,68.92,46333.0,138.0,,0.0
46333.0,-6.975775200000001,5.0,3596.4,0.016,69.92,46334.0,141.0,,0.0
46334.0,-6.9743598,5.0,3596.6,0.016,69.57,46335.0,118.0,,0.0
46335.0,-6.973022,5.0,3594.9,0.016,66.04,46336.0,,,0.0
46336.0,-6.971719599999999,5.0,3592.5,0.016,69.94,46337.0,,,0.0
46337.0,-6.970439900000001,5.0,3593.4,0.017,67.31,46338.0,,,0.0
46338.0,-6.969168799999999,5.0,3596.4,0.017,67.43,46339.0,,,0.0
46339.0,-6.9678996,5.0,3597.1,0.016,68.23,46340.0,,,0.0
46340.0,-6.9665924,5.0,3595.8,0.017,69.24,46340.0,,,0.0
46341.0,-6.965242699999999,5.0,3596.3,0.017,70.93,46341.0,,,0.0
46342.0,-6.9639812999999995,5.0,3597.6,0.016,68.1,46342.0,,,0.0
46343.0,-6.9627189,5.0,3597.6,0.016,69.4,46343.0,,,0.0
46344.0,-6.960178999999999,5.0,3594.8,0.017,69.72,46344.0,,,0.0
46345.0,-6.9586783,5.0,3594.0,0.016,68.75,46345.0,,,0.0
46346.0,-6.9573939,5.0,3595.9,0.016,68.54,46346.0,,,0.0
46347.0,-6.9561196,5.0,3595.7,0.017,68.62,46347.0,,,0.0
46348.0,-6.954850099999999,5.000053599999999,3595.3,0.016,69.655,46348.0,,,0.0
46349.0,-6.9535793,5.0001,3596.4,0.016,66.87,46350.0,,,0.0
46350.0,-6.952263900000001,5.0001,3597.0,0.017,66.76,46351.0,,,0.0
46351.0,-6.950925099999999,5.0001,3596.4,0.016,70.56,46352.0,,,0.0
46352.0,-6.9496594,5.0001,3596.7,0.015,68.65,46353.0,,,0.0
46353.0,-6.9483797,5.0001,3594.0,0.016,68.24,46354.0,,,0.0
46354.0,-6.9471,5.0001,3594.8,0.016,67.63,46355.0,,,0.0
46355.0,-6.944485,5.0001,3596.5,0.016,68.38,46356.0,,,0.0
46356.0,-6.9430597999999994,5.0001,3594.9,0.016,70.71,46357.0,,,0.0
46357.0,-6.9417938999999995,5.0001,3596.3,0.016,69.38,46357.0,,,0.0
46358.0,-6.9405196,5.0001,3596.0,0.015,70.06,46358.0,,,0.0
46359.0,-6.9392399000000005,5.0001,3596.1,0.016,69.24,46359.0,,,0.0
46360.0,-6.937923700000001,5.0001,3596.1,0.016,67.98,46360.0,,,0.0
46361.0,-6.9365996,5.0001,3595.3,0.016,67.46,46361.0,,,0.0
46362.0,-6.935325099999999,5.0001,3595.2,0.016,69.4,46362.0,,,0.0
46363.0,-6.9340594,5.0001,3595.2,0.016,67.46,46363.0,,,0.0
46364.0,-6.9327797,5.0001,3593.9,0.016,68.37,46364.0,,,0.0
46365.0,-6.9315,5.0001,3593.9,0.016,68.55,46365.0,,,0.0
46366.0,-6.928885,5.0001,3595.8,0.016,69.345,46366.0,,,0.0
46367.0,-6.927459799999999,5.0001,3595.3,0.016,69.16,46368.0,,,0.0
46368.0,-6.9261938999999995,5.000171900000001,3596.4,0.017,69.45,46369.0,58.0,,0.0
46369.0,-6.9249196,5.0002,3595.6,0.016,69.81,46370.0,57.0,,0.0
46370.0,-6.9236399,5.0002,3597.0,0.016,68.86,46371.0,23.0,,0.0
46371.0,-6.922323700000001,5.0002,3597.1,0.016,67.67,46372.0,26.0,,0.0
46372.0,-6.9209996,5.0002,3595.2,0.016,67.13,46373.0,13.0,,0.0
46373.0,-6.919725099999999,5.0002,3595.5,0.016,66.94,46374.0,9.0,,0.0
46374.0,-6.9184594,5.0002,3595.9,0.015,68.45,46375.0,,,0.0
46375.0,-6.9171797,5.0002,3596.5,0.016,69.18,46375.0,,,0.0
46376.0,-6.9159,5.0002,3594.5,0.016,67.83,46376.0,,,0.0
46377.0,-6.913285000000001,5.0002,3593.4,0.016,70.33,46377.0,,,0.0
46378.0,-6.9118598,5.0002,3595.0,0.016,68.55,46378.0,,,0.0
46379.0,-6.9105939,5.0002,3595.0,0.016,70.68,46379.0,,,0.0
46380.0,-6.9093196,5.0002,3595.2,0.016,69.41,46380.0,,,0.0
46381.0,-6.9080399,5.0002,3596.6,0.017,68.94,46381.0,,,0.0
46382.0,-6.906723700000001,5.0002,3597.1,0.017,69.5,46382.0,,,0.0
46383.0,-6.9053996,5.0002,3595.6,0.016,67.89,46383.0,,,0.0
46384.0,-6.904125099999999,5.0002,3593.8,0.016,69.485,46384.0,,,0.0
46385.0,-6.9028594,5.0002,3594.5,0.016,71.13,46386.0,14.0,,0.0
46386.0,-6.901579700000001,5.0002,3594.0,0.016,69.31,46387.0,34.0,,0.0
46387.0,-6.9003,5.0002,3591.5,0.016,70.12,46388.0,49.0,,0.0
46388.0,-6.897685000000001,5.0001098,3595.6,0.016,69.16,46389.0,81.0,,0.0
46389.0,-6.8962598,5.0001,3596.3,0.015,69.94,46390.0,102.0,,0.0
46390.0,-6.8949939,5.0001,3595.5,0.016,69.82,46391.0,133.0,,0.0
46391.0,-6.8937196,5.0001,3594.0,0.016,67.56,46392.0,119.0,,0.0
46392.0,-6.8924399,5.0001,3594.6,0.016,70.22,46392.0,119.0,,0.0
46393.0,-6.891168799999999,5.0001,3595.7,0.016,69.51,46393.0,134.0,,0.0
46394.0,-6.889863900000001,5.0001,3595.3,0.015,69.17,46394.0,135.0,,0.0
46395.0,-6.888525099999999,5.0001,3594.0,0.016,69.91,46395.0,133.0,,0.0
46396.0,-6.8872594,5.0001,3593.3,0.016,69.32,46396.0,125.0,,0.0
46397.0,-6.885979700000001,5.0001,3596.0,0.016,70.48,46397.0,,,0.0
46398.0,-6.8847,5.0001,3596.0,0.016,69.42,46398.0,,,0.0
46399.0,-6.882175200000001,5.0001,3595.8,0.015,70.27,46399.0,,,0.0
46400.0,-6.8806783,5.0001,3593.7,0.016,69.6,46400.0,,,0.0
46401.0,-6.8793939,5.0001,3593.9,0.016,69.315,46401.0,,,0.0
46402.0,-6.8781196,5.0001,3597.5,0.016,69.16,46403.0,,,0.0
46403.0,-6.876850099999999,5.0001,3596.6,0.016,68.62,46404.0,,,0.0
